"LOCALITY.ID","group.id","month","timegroups"
"L14682135","S170302056",11,"before 2000"
"L1330940","S9278044",3,"before 2000"
"L5816981","S36746389",2,"before 2000"
"L5816981","S36745750",2,"before 2000"
"L5816981","S36747200",2,"before 2000"
"L4208929","S27241943",4,"before 2000"
"L922575","S54077882",5,"before 2000"
"L946861","S66805288",3,"before 2000"
"L946861","S66810223",3,"before 2000"
"L3845285","S57270869",3,"before 2000"
"L3845285","S57270303",3,"before 2000"
"L946861","S66885677",3,"before 2000"
"L946861","S66886417",5,"before 2000"
"L15181008","S89335333",5,"before 2000"
"L15247232","S89633357",7,"before 2000"
"L15247511","S89634763",7,"before 2000"
"L15247110","S89632797",7,"before 2000"
"L15247254","S89633429",7,"before 2000"
"L15247596","S89635070",7,"before 2000"
"L15247254","S89634538",7,"before 2000"
"L15247254","S89634503",7,"before 2000"
"L15247254","S89634603",7,"before 2000"
"L15247144","S89633060",7,"before 2000"
"L15248376","S89638381",7,"before 2000"
"L15248587","S89639234",7,"before 2000"
"L15248455","S89638586",7,"before 2000"
"L15248455","S89638703",7,"before 2000"
"L15247084","S89640663",8,"before 2000"
"L15248587","S89640166",8,"before 2000"
"L15248725","S89639666",8,"before 2000"
"L922575","S24470357",1,"before 2000"
"L17090219","S24469980",1,"before 2000"
"L987622","S24445688",1,"before 2000"
"L1968610","S181768042",7,"before 2000"
"L922575","S55157601",11,"before 2000"
"L922575","S55157549",11,"before 2000"
"L922575","S55157629",11,"before 2000"
"L3335668","S55100334",11,"before 2000"
"L987622","S55101691",11,"before 2000"
"L987622","S55101734",11,"before 2000"
"L987622","S55101651",11,"before 2000"
"L2386783","S56891128",12,"before 2000"
"L9080078","S55157701",12,"before 2000"
"L8812542","S53603609",12,"before 2000"
"L922575","S78458513",2,"before 2000"
"L987622","S78244768",2,"before 2000"
"L3896203","S78607555",3,"before 2000"
"L922575","S78638849",3,"before 2000"
"L15545963","S90871592",12,"before 2000"
"L15533126","S90870208",12,"before 2000"
"L15533126","S90825436",12,"before 2000"
"L17090219","S90609992",12,"before 2000"
