"timegroups","COMMON.NAME","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_comb_std","mean_comb_std","rci_comb_std"
1987,"Blood Pheasant","before 2000",-8.13250248471957,574.969888646499,0,0.000293788805586341,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Blood Pheasant","2000-2006",-5.09891413482077,413.830918549966,0,0.00608478267596914,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Blood Pheasant","2007-2010",-2.68362040114346,1.25135235723632,0.00586232282285244,0.0660341240721418,0.547860018016721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Blood Pheasant","2011-2012",-1.64328327509443,1.03386135178122,0.025163339213615,0.175801761124571,0.769338189602581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Blood Pheasant","2013",-5.78329277694123,434.058968533567,0,0.00307382777161837,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Blood Pheasant","2014",-2.41156911190156,0.977616412428108,0.0131111931538328,0.0857712587000231,0.456269837602644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Blood Pheasant","2015",-3.52251870577593,1.32710081141706,0.0021880789008598,0.0290933727133738,0.328311817919323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Blood Pheasant","2016",-2.4622208305946,0.84850491775958,0.0160289472202406,0.0817131137649935,0.362187241153881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Blood Pheasant","2017",-2.4187474758845,0.615996675912383,0.0262685907315327,0.085184674113897,0.257536735294262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Blood Pheasant","2018",-3.19809883010802,0.613517857075034,0.0121950812764571,0.0400170677325928,0.127097619213934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"Blood Pheasant","2019",-3.82183760825511,1.1294904698266,0.00238910926591936,0.0216497489833083,0.181498886335023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"Blood Pheasant","2020",-2.92943206353686,0.692357231914595,0.0136594843689828,0.0520252128209407,0.187422516573883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"Blood Pheasant","2021",-3.98455202304519,0.711328738418289,0.00460292990912044,0.0184288483973931,0.0722509105205785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"Blood Pheasant","2022",-3.07751910339206,0.550307113592614,0.0155461085542209,0.0450281528558304,0.126705038404589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,"Blood Pheasant","2023",-2.6846048411739,0.647520353616844,0.0189999150978472,0.065971341430095,0.215581572065274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,"Blood Pheasant","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,"Blood Pheasant","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Blood Pheasant","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2027,"Blood Pheasant","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028,"Blood Pheasant","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2029,"Blood Pheasant","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,"Blood Pheasant","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,"Satyr Tragopan","before 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Satyr Tragopan","2000-2006",-18.2568522593383,4340.91448971409,0,1.17801224360023e-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Satyr Tragopan","2007-2010",-18.9028924389285,1925.94888681466,0,6.17416342084768e-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Satyr Tragopan","2011-2012",-5.46066798573629,465.65722048371,0,0.00424169387554108,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Satyr Tragopan","2013",-2.48045226932329,1.21174283149424,0.00775545713550853,0.0802978024571691,0.593402602741861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Satyr Tragopan","2014",-18.9948738144236,1316.3254257548,0,5.63159113643592e-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Satyr Tragopan","2015",-4.43556194153064,1.49828287879024,0.000628288808770769,0.011778489967019,0.200180815167843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Satyr Tragopan","2016",-3.98238489327653,1.08220223512902,0.00223253273973142,0.0184684579243551,0.143991765289424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Satyr Tragopan","2017",-5.47280823425228,1.15161255385277,0.000439361263039905,0.00419061737612486,0.0393348179516257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Satyr Tragopan","2018",-4.21365151442203,0.984870840441513,0.00214402294886443,0.0146833875180673,0.0969223601457694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"Satyr Tragopan","2019",-5.46789144382505,1.36318025108746,0.000291674941110947,0.00421122894761275,0.0592240257398185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"Satyr Tragopan","2020",-4.18473165424207,0.928646731774836,0.00246364741381784,0.0151109574419738,0.0897066654662415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"Satyr Tragopan","2021",-5.7375271548401,1.52528834376024,0.000162120061943938,0.00321754032368222,0.0620496648415279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"Satyr Tragopan","2022",-5.67143380369558,1.42419999692275,0.000211143749578763,0.00343700518539264,0.0545881830147818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,"Satyr Tragopan","2023",-4.89843399399977,0.920113183180958,0.00122787519769386,0.00743050984315816,0.0442648672845781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,"Satyr Tragopan","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,"Satyr Tragopan","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,"Satyr Tragopan","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2027,"Satyr Tragopan","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028,"Satyr Tragopan","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2029,"Satyr Tragopan","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,"Satyr Tragopan","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,"Cheer Pheasant","before 2000",-3.81315816799313,1.17326317713468,0.00221199376780599,0.0218363988758193,0.197581046314815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Cheer Pheasant","2000-2006",-4.15355081542249,1.10548513731525,0.00179778262234821,0.0155858036192163,0.128146225388931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Cheer Pheasant","2007-2010",-19.3197092218139,923.190953188434,0,4.06964842271356e-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Cheer Pheasant","2011-2012",-4.76949608260842,1.33230305986015,0.00062290184003991,0.00844876155090567,0.109110576432001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Cheer Pheasant","2013",-5.19405546682324,1.23498395583783,0.000493064479127548,0.00553408570149883,0.060534223603238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Cheer Pheasant","2014",-11.3114875804615,466.522369422338,0,1.22315277692822e-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Cheer Pheasant","2015",-4.55527603311377,1.27284616275751,0.000866985624890351,0.0104565445031113,0.119610248757916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Cheer Pheasant","2016",-3.94418786543907,0.893782087637923,0.00335373719691651,0.0191806042376223,0.105643903308736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Cheer Pheasant","2017",-4.7904307375606,0.85930284184706,0.00154082819715738,0.00827445434698465,0.0437834627788027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Cheer Pheasant","2018",-3.55690596757801,0.761627001577158,0.00639078082882985,0.0281238998454386,0.119204951273055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"Cheer Pheasant","2019",-3.87545164268357,0.781666560229989,0.00447271961884382,0.0205312698892086,0.0915378941562564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"Cheer Pheasant","2020",-4.97836077688935,0.91511874309298,0.00114475325481266,0.00686169027706783,0.0405446512192324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
