"LOCALITY.ID","group.id","month","timegroups"
"L3132144","S20960221",11,"before 2000"
"L3132166","S20959697",11,"before 2000"
"L3132166","S20958660",11,"before 2000"
"L3132166","S20959685",11,"before 2000"
"L3132166","S20959663",11,"before 2000"
"L3226905","S20958509",11,"before 2000"
"L3132166","S20959821",11,"before 2000"
"L3129930","S22140131",12,"before 2000"
"L3129927","S22140118",12,"before 2000"
"L3129926","S22140123",12,"before 2000"
"L3129925","S22140108",12,"before 2000"
"L3129930","S22140132",12,"before 2000"
"L3129925","S22140109",12,"before 2000"
"L3450587","S22140163",12,"before 2000"
"L3450587","S22140164",12,"before 2000"
"L3450586","S22140073",12,"before 2000"
"L3129927","S22140117",12,"before 2000"
"L3132166","S20963171",12,"before 2000"
"L3129926","S22140122",12,"before 2000"
"L3450584","S22140081",12,"before 2000"
"L2615522","S20969499",12,"before 2000"
"L3450586","S22140074",12,"before 2000"
"L3450584","S22140172",12,"before 2000"
"L3450371","S22140159",12,"before 2000"
"L3450371","S22140158",12,"before 2000"
"L3450371","S22140066",1,"before 2000"
"L3129931","S22140045",1,"before 2000"
"L3450587","S22140165",1,"before 2000"
"L3129926","S22140041",1,"before 2000"
"L3132114","S20970863",1,"before 2000"
"L3450584","S22140173",1,"before 2000"
"L3450585","S22140145",1,"before 2000"
"L3450585","S22140048",1,"before 2000"
"L3132374","S20972093",1,"before 2000"
"L3129929","S22140153",1,"before 2000"
"L3450584","S22140174",1,"before 2000"
"L3129931","S22140139",1,"before 2000"
"L3129932","S22140064",1,"before 2000"
"L3132374","S20971183",1,"before 2000"
"L3129932","S22140050",1,"before 2000"
"L3450587","S22140166",1,"before 2000"
"L3129929","S22140061",1,"before 2000"
"L3129932","S22140051",1,"before 2000"
"L3129929","S22140152",1,"before 2000"
"L3129932","S22140052",1,"before 2000"
"L3129929","S22140151",1,"before 2000"
"L3450585","S22140146",1,"before 2000"
"L3450586","S22140075",1,"before 2000"
"L3129925","S22140110",1,"before 2000"
"L3129931","S22140138",1,"before 2000"
"L3450586","S22140076",1,"before 2000"
"L3132114","S20973312",1,"before 2000"
"L3450371","S22140065",1,"before 2000"
"L3134752","S20972699",1,"before 2000"
"L3231215","S20984662",2,"before 2000"
"L3129930","S22140135",2,"before 2000"
"L3129931","S22140140",2,"before 2000"
"L3450585","S22140148",2,"before 2000"
"L3129926","S22140126",2,"before 2000"
"L3129932","S22140150",2,"before 2000"
"L3129930","S22140134",2,"before 2000"
"L3129925","S22140113",2,"before 2000"
"L3129930","S22140133",2,"before 2000"
"L3450585","S22140147",2,"before 2000"
"L3450371","S22140068",2,"before 2000"
"L3129931","S22140141",2,"before 2000"
"L3129930","S22140136",2,"before 2000"
"L3129929","S22140154",2,"before 2000"
"L3129926","S22140124",2,"before 2000"
"L3129926","S22140125",2,"before 2000"
"L3134752","S20983495",2,"before 2000"
"L3129927","S22140121",2,"before 2000"
"L3129927","S22140036",2,"before 2000"
"L3129927","S22140119",2,"before 2000"
"L3129925","S22140112",2,"before 2000"
"L3129927","S22140120",2,"before 2000"
"L3450584","S22140175",2,"before 2000"
"L3450587","S22140167",2,"before 2000"
"L3129925","S22140111",2,"before 2000"
"L3450584","S22140176",2,"before 2000"
"L3450586","S22140161",2,"before 2000"
"L3134752","S21273984",2,"before 2000"
"L3450586","S22140160",2,"before 2000"
