"timegroups","COMMON.NAME","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_comb_std","mean_comb_std","rci_comb_std"
1996,"Kentish Plover","before 2000",-3.857382911663,0.813195217019721,0.00428176381381242,0.0209016761479612,0.0987600908870977,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"Kentish Plover","2000-2006",-3.22059202183446,0.799507547765156,0.00829759117135137,0.0391446589953186,0.174171337128356,24.673333338006,187.279999547486,1756.22599960851,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Kentish Plover","2007-2010",-3.83071229806488,0.859042312963664,0.00402009937614681,0.0214605316733904,0.110268349068168,9.91924805715297,102.673735452952,1203.73558016295,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Kentish Plover","2011-2012",-3.34285703649622,0.810965252824349,0.00718362218443784,0.0347188351405368,0.159022314332628,19.0386751655132,166.105507016591,1582.57496051437,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Kentish Plover","2013",-5.83086869997499,1.02134308953353,0.000396474264630938,0.00293122133825677,0.0214961411122693,1.20454226769948,14.0238577878008,207.95430485373,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Kentish Plover","2014",-3.32342829423436,0.821786246598189,0.00717088972865724,0.0353877785132111,0.165041451802381,19.2232511636584,169.305936340722,1713.40721292443,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Kentish Plover","2015",-3.40162465393697,0.792370127846652,0.00702560998984083,0.0327701268750108,0.145689635831508,16.3067838864667,156.782291731217,1366.37974188169,100,100,100,NA,NA,NA,100,100,100
2016,"Kentish Plover","2016",-5.31905750840425,1.00481896713782,0.000683117047963544,0.00488539472778524,0.0344891676826667,1.63955789253759,23.3732198949115,286.588066929294,1.26328303350391,14.9080738882054,212.745178629945,NA,NA,NA,1.26328303350391,14.9080738882054,212.745178629945
2017,"Kentish Plover","2017",-4.06378333219107,0.761872433975052,0.00385269356099812,0.0170370827822275,0.0736436258666478,10.7989454105609,81.5106054730894,679.866436451268,6.28603238654318,51.9896759851098,417.270914051703,NA,NA,NA,6.28603238654318,51.9896759851098,417.270914051703
2018,"Kentish Plover","2018",-4.03026806972474,0.75781123580136,0.00401551681963753,0.0176126181035328,0.0754760699612272,9.92500442912112,84.2641421618752,734.207311874505,6.25779707589637,53.7459564032493,523.671285971912,NA,NA,NA,6.25779707589637,53.7459564032493,523.671285971912
2019,"Kentish Plover","2019",-4.14748376613938,0.773328222711154,0.00346534784369318,0.015679903385046,0.0694241429796309,8.9630350190359,75.0174448883875,801.689505707447,6.39242166157241,47.8481619703551,358.932063408025,NA,NA,NA,6.39242166157241,47.8481619703551,358.932063408025
2020,"Kentish Plover","2020",-3.91936839875524,0.764426482995631,0.00442775640135869,0.0196578448686604,0.0849938792114723,10.8812220265669,94.0491314165628,776.809435338417,6.14386697901523,59.9870880684649,468.213227278458,NA,NA,NA,6.14386697901523,59.9870880684649,468.213227278458
