"timegroups","COMMON.NAME","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_comb_std","mean_comb_std","rci_comb_std"
1996,"Kentish Plover","before 2000",-4.06957538658092,0.366418624760775,0.00829652467834121,0.016939526437971,0.0344288135396508,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"Kentish Plover","2000-2006",-3.46531081309737,0.347222104814109,0.0157050877696719,0.0307796435209265,0.0598766457482121,73.6237305919053,181.703093257272,493.498853200161,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Kentish Plover","2007-2010",-4.13209107537111,0.437612483262732,0.00678383240291314,0.0159211799374384,0.0371336658749624,30.3951262070391,93.9883413845037,309.728390861686,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Kentish Plover","2011-2012",-3.82418590461553,0.375234161775388,0.0104111994152605,0.0215995210159355,0.0445376482183279,47.1712254961329,127.509591811958,364.472759736434,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Kentish Plover","2013",-6.15564968963146,0.685833383005012,0.000552996059535361,0.00211921353490167,0.00810331805461521,2.79689437024205,12.5104650514393,64.9049449030923,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Kentish Plover","2014",-3.68550584221644,0.333032149608705,0.0129744733824891,0.0247724813286121,0.047039986264504,56.6163152881014,146.240695802943,392.552270870854,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Kentish Plover","2015",-3.64401426697243,0.327683124796694,0.013661913486566,0.0258082939873697,0.0484849275773796,56.2980039928054,152.355463311648,391.669095463994,100,100,100,NA,NA,NA,100,100,100
2016,"Kentish Plover","2016",-5.5974591110648,0.458399694715437,0.00150844311648573,0.00370040807761534,0.00906309628813731,6.51277886473005,21.8448142051991,68.7632238524675,5.23855917189013,14.3380576779941,41.696427955193,NA,NA,NA,5.23855917189013,14.3380576779941,41.696427955193
2017,"Kentish Plover","2017",-4.26783846922885,0.221996895387219,0.00902746944368544,0.0139143262037537,0.0214178563327026,37.5110087484369,82.1411758746922,181.084824313031,25.3079732589611,53.9141649989078,107.861095116028,NA,NA,NA,25.3079732589611,53.9141649989078,107.861095116028
2018,"Kentish Plover","2018",-4.12041231208005,0.223632808007355,0.0104206516420113,0.0161066953208854,0.0248561333353529,41.4055952889496,95.0835041337478,220.59913392478,28.3194082246345,62.4089888652379,129.634638309653,NA,NA,NA,28.3194082246345,62.4089888652379,129.634638309653
2019,"Kentish Plover","2019",-4.12853226070331,0.22771172289035,0.0102549296530559,0.0159774855250431,0.0248530586837305,40.6661693371014,94.3207331299923,234.903154378517,29.3213664069612,61.9083366489172,134.731111046256,NA,NA,NA,29.3213664069612,61.9083366489172,134.731111046256
2020,"Kentish Plover","2020",-4.00972213433999,0.224442270983736,0.0116149206004725,0.0179749232856583,0.0277682286155832,47.4936230210952,106.11231282928,236.577902313581,33.3525599445292,69.6478554314942,152.956155843242,NA,NA,NA,33.3525599445292,69.6478554314942,152.956155843242
2021,"Kentish Plover","2021",-4.14841012232798,0.244069488933751,0.00973842957069417,0.015665499253354,0.02515384063184,39.351140889198,92.4789681147095,237.584337761903,27.0810904527053,60.6994761491034,133.269656653731,NA,NA,NA,27.0810904527053,60.6994761491034,133.269656653731
2022,"Kentish Plover","2022",-4.02369739161232,0.229646715993942,0.0113390647530403,0.0177276907055814,0.0276650743935966,47.5076803863593,104.65281169752,231.626039401975,31.6354145919346,68.6898975742337,142.06489394538,NA,NA,NA,31.6354145919346,68.6898975742337,142.06489394538
2023,"Kentish Plover","2023",-3.85613127751655,0.224779497466148,0.013521178007062,0.0209275779314856,0.0323239311210559,50.4880804020719,123.542874755785,274.728246131438,39.634595944642,81.0885754080736,170.15717002689,NA,NA,NA,39.634595944642,81.0885754080736,170.15717002689
2024,"Kentish Plover","2024",-4.05126017519397,0.214952287107779,0.0113530345229989,0.0172499199480351,0.0261689129866973,47.4643432887488,101.832362381562,228.799123189533,31.5475282536655,66.8386680517397,144.938712314149,NA,NA,NA,31.5475282536655,66.8386680517397,144.938712314149
2025,"Kentish Plover","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8523697972501,85.3827903253716,184.419734291755,40.8523697972501,85.3827903253716,184.419734291755
