"timegroups","COMMON.NAME","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_comb_std","mean_comb_std","rci_comb_std"
1992,"Fulvous Whistling-Duck","before 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Fulvous Whistling-Duck","2000-2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Fulvous Whistling-Duck","2007-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Fulvous Whistling-Duck","2011-2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Fulvous Whistling-Duck","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Fulvous Whistling-Duck","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Fulvous Whistling-Duck","2015",-4.95520452402665,0.20069094701865,0.00474371195143418,0.00702186957956242,0.0103883833394271,NA,NA,NA,100,100,100,NA,NA,NA,100,100,100
2016,"Fulvous Whistling-Duck","2016",-4.92660703231584,0.174391328167588,0.0051385269973699,0.00722483867698294,0.0101538880837031,NA,NA,NA,60.0162164136807,102.89052787325,162.626667483364,NA,NA,NA,60.0162164136807,102.89052787325,162.626667483364
2017,"Fulvous Whistling-Duck","2017",-5.16483945642958,0.181023215961249,0.00399925203803911,0.00569768637259821,0.00811448146241122,NA,NA,NA,48.378713782282,81.1420136480699,138.697776174372,NA,NA,NA,48.378713782282,81.1420136480699,138.697776174372
2018,"Fulvous Whistling-Duck","2018",-5.26513311872858,0.192642367098605,0.00353697563321227,0.00515537016015192,0.00751148849287822,NA,NA,NA,43.7389893036656,73.4187683456402,125.749914604819,NA,NA,NA,43.7389893036656,73.4187683456402,125.749914604819
2019,"Fulvous Whistling-Duck","2019",-5.40447648963423,0.183207022463179,0.00313498215805345,0.00448631399421476,0.0064182584335558,NA,NA,NA,38.4297544609873,63.8905912931286,112.122535733202,NA,NA,NA,38.4297544609873,63.8905912931286,112.122535733202
2020,"Fulvous Whistling-Duck","2020",-5.25860499833556,0.168801910299551,0.00373008338864325,0.00518904737276803,0.00721659208971451,NA,NA,NA,42.9866174648909,73.898372989881,127.36512522991,NA,NA,NA,42.9866174648909,73.898372989881,127.36512522991
2021,"Fulvous Whistling-Duck","2021",-5.13410947963377,0.15305405966976,0.00435566826126493,0.00587497084690955,0.00792210983711528,NA,NA,NA,54.4017446330007,83.6667611145756,137.778358479283,NA,NA,NA,54.4017446330007,83.6667611145756,137.778358479283
2022,"Fulvous Whistling-Duck","2022",-5.11342916897958,0.173613037457604,0.00427124401865276,0.00599736321164662,0.00841809685996364,NA,NA,NA,52.6097521441985,85.4097778902404,146.397049853326,NA,NA,NA,52.6097521441985,85.4097778902404,146.397049853326
2023,"Fulvous Whistling-Duck","2023",-5.16423871251698,0.161008171984092,0.00416141942013183,0.00570110047280335,0.00780820978832455,NA,NA,NA,49.5712074132581,81.1906346053015,132.876951564934,NA,NA,NA,49.5712074132581,81.1906346053015,132.876951564934
2024,"Fulvous Whistling-Duck","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6585544339582,74.9749404380378,103.46424079495,54.6585544339582,74.9749404380378,103.46424079495
2025,"Fulvous Whistling-Duck","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9629557506198,73.5020566606111,106.873481522622,50.9629557506198,73.5020566606111,106.873481522622
2026,"Fulvous Whistling-Duck","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4852088788152,72.0937567303304,110.620975186866,47.4852088788152,72.0937567303304,110.620975186866
2027,"Fulvous Whistling-Duck","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2352767185482,70.7474352733589,114.681570034448,44.2352767185482,70.7474352733589,114.681570034448
2028,"Fulvous Whistling-Duck","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2104817675537,69.4606278732875,119.04650489819,41.2104817675537,69.4606278732875,119.04650489819
2029,"Fulvous Whistling-Duck","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4019482046794,68.2310036396799,123.716780717113,38.4019482046794,68.2310036396799,123.716780717113
2030,"Fulvous Whistling-Duck","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7978984085625,67.0563582387372,128.699711553706,35.7978984085625,67.0563582387372,128.699711553706
1992,"Lesser Whistling-Duck","before 2000",-2.93452842731931,0.0992955385344922,0.0428116314572324,0.0517677148490584,0.0625353344880413,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Lesser Whistling-Duck","2000-2006",-2.77347341534124,0.0908663558178618,0.0509155729657636,0.0605350154558541,0.0719019202642082,91.6061735715232,116.935846274766,151.511943860381,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Lesser Whistling-Duck","2007-2010",-2.70032060544462,0.0907643264443476,0.0546828937682076,0.0649768304564953,0.0771281798450714,97.4212122631932,125.516126500757,163.011066426945,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Lesser Whistling-Duck","2011-2012",-2.37856869556573,0.0736917305921706,0.0770850829940335,0.0885177335569502,0.101550646853664,136.285634420491,170.99022781872,216.907144447942,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Lesser Whistling-Duck","2013",-2.44683719367906,0.0741073421212611,0.072129954136922,0.0829258499797605,0.095252951556315,125.744920370534,160.188353342525,200.660030852748,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Lesser Whistling-Duck","2014",-2.65738967201144,0.0656372807819072,0.0598022012981132,0.0677283604895083,0.0766615305672506,104.471253440367,130.831273288742,161.588885159822,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Lesser Whistling-Duck","2015",-2.81474821193558,0.0646803651611393,0.0514163889504106,0.0581599375749872,0.0657568644619231,89.3525489341661,112.34789432867,139.411723364679,100,100,100,NA,NA,NA,100,100,100
2016,"Lesser Whistling-Duck","2016",-2.84863832552404,0.0678081748427787,0.0494500375149949,0.0562775205207147,0.0640154942870906,86.4528333628331,108.711618206069,138.558423211527,81.4306658493803,96.7633784822319,115.98114067695,NA,NA,NA,81.4306658493803,96.7633784822319,115.98114067695
2017,"Lesser Whistling-Duck","2017",-2.7950814477171,0.0630170585024974,0.0525769165538656,0.0592801480705588,0.0668074498652854,91.4759429001882,114.511811547805,143.281193491624,85.8187898302177,101.926086138121,119.647416016983,NA,NA,NA,85.8187898302177,101.926086138121,119.647416016983
2018,"Lesser Whistling-Duck","2018",-2.82640661362125,0.06400174581667,0.0509017589723338,0.0575055903753625,0.0649364761961968,89.645645058827,111.083887985078,138.973697376501,82.8026565159503,98.8749176376247,116.988555243601,NA,NA,NA,82.8026565159503,98.8749176376247,116.988555243601
2019,"Lesser Whistling-Duck","2019",-2.79633678827711,0.0659748758326645,0.052217234083854,0.0592080244527256,0.0671011388600695,92.0455227087882,114.372489929991,142.092040835001,85.2383107254055,101.802077033503,120.820107874785,NA,NA,NA,85.2383107254055,101.802077033503,120.820107874785
2020,"Lesser Whistling-Duck","2020",-2.76208999551918,0.062455202331437,0.0543498526363539,0.061206395062829,0.0688959681879303,92.9079629095628,118.232754220061,147.476090569504,89.8074932060895,105.238068703072,124.792518015889,NA,NA,NA,89.8074932060895,105.238068703072,124.792518015889
2021,"Lesser Whistling-Duck","2021",-2.84846798155772,0.0633899701495223,0.0498774927691261,0.0562868328429839,0.0634919018849765,87.3332561109191,108.729606873902,138.633715413072,82.3146905527305,96.7793900576522,116.671491599979,NA,NA,NA,82.3146905527305,96.7793900576522,116.671491599979
2022,"Lesser Whistling-Duck","2022",-2.805758866167,0.0640384161420328,0.0519319958884395,0.0586693993644724,0.0662499194072042,91.4351108379581,113.332024671241,144.766861531489,84.4256007441637,100.875966878108,118.865475617019,NA,NA,NA,84.4256007441637,100.875966878108,118.865475617019
2023,"Lesser Whistling-Duck","2023",-2.8447211411295,0.0608038059648984,0.0503078432455551,0.0564920425655528,0.0634107360870178,87.7598290735952,109.12601170492,132.35512455432,82.6446047479253,97.1322269607254,115.171974276624,NA,NA,NA,82.6446047479253,97.1322269607254,115.171974276624
2024,"Lesser Whistling-Duck","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.9707942302945,99.9724392924191,109.940815882842,90.9707942302945,99.9724392924191,109.940815882842
2025,"Lesser Whistling-Duck","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5956847268477,99.9589927492794,111.624975087718,89.5956847268477,99.9589927492794,111.624975087718
2026,"Lesser Whistling-Duck","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.2131085743257,99.9521614134259,113.391192208959,88.2131085743257,99.9521614134259,113.391192208959
2027,"Lesser Whistling-Duck","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.8358661335407,99.9519434484074,115.226863124885,86.8358661335407,99.9519434484074,115.226863124885
2028,"Lesser Whistling-Duck","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.4714764147192,99.9583384038121,117.124716447708,85.4714764147192,99.9583384038121,117.124716447708
2029,"Lesser Whistling-Duck","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.1244798996025,99.9713472158889,119.080510880338,84.1244798996025,99.9713472158889,119.080510880338
2030,"Lesser Whistling-Duck","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.797658038653,99.9909722087068,121.091815946836,82.797658038653,99.9909722087068,121.091815946836
1992,"Bar-headed Goose","before 2000",-4.22945151204681,0.143476416803739,0.0109309635070163,0.0144548849053856,0.0191038276256438,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Bar-headed Goose","2000-2006",-4.33114585214766,0.151061182135453,0.00973417186487524,0.0130663523187293,0.0175290607458395,60.8969705519305,90.394025301862,135.113427157402,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Bar-headed Goose","2007-2010",-4.49676022078873,0.150197090100817,0.00826855832370931,0.0110831696609391,0.0148486755026012,51.2668414704331,76.6742159033708,113.725335489935,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Bar-headed Goose","2011-2012",-4.29223462168536,0.123778329701716,0.01067127568216,0.0135812651610431,0.0172778342262488,65.379920424921,93.9562317509913,136.35898780507,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Bar-headed Goose","2013",-4.19792983345976,0.1144841894817,0.0119345703614914,0.0149143155622487,0.0186309808493522,71.1448104321691,103.178376444159,148.760376323503,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Bar-headed Goose","2014",-4.38565224354515,0.104060405846247,0.010105406040721,0.0123775223981085,0.0151565812211714,59.1068097951511,85.6286471952251,120.627394178768,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Bar-headed Goose","2015",-4.37221506326198,0.116711715736223,0.00999183650125438,0.0125439092745274,0.0157426209396135,60.3504716955784,86.7797243397889,124.009714906639,100,100,100,NA,NA,NA,100,100,100
2016,"Bar-headed Goose","2016",-4.67032732448684,0.104820753655095,0.00760014340863851,0.00932544803426873,0.011440150047712,46.4083147865075,64.5141631725775,91.5691390794005,54.6682750044538,74.3424384709614,101.956778012214,NA,NA,NA,54.6682750044538,74.3424384709614,101.956778012214
2017,"Bar-headed Goose","2017",-4.42542534958915,0.0974921460502837,0.00983852473922,0.0118977741804831,0.0143848936458781,58.3748663960427,82.3097123108204,117.528217161068,69.7502809379033,94.8490133346517,126.786991813677,NA,NA,NA,69.7502809379033,94.8490133346517,126.786991813677
2018,"Bar-headed Goose","2018",-4.45517009756282,0.0985408769840918,0.00953205184675127,0.0115511111303009,0.0139948127744013,57.3341892466905,79.9114707997238,111.987251462322,67.9999186947572,92.0854167349365,122.757482135363,NA,NA,NA,67.9999186947572,92.0854167349365,122.757482135363
2019,"Bar-headed Goose","2019",-4.56185690880826,0.0955826484775553,0.00862125088619994,0.0103883147106287,0.0125152743350298,52.1520455053121,71.8671561802489,97.7546941848249,61.4477536485505,82.8156078243007,112.236856364219,NA,NA,NA,61.4477536485505,82.8156078243007,112.236856364219
2020,"Bar-headed Goose","2020",-4.65220145554655,0.0992621052577651,0.00782305980155983,0.00949520873994988,0.0115226924755013,46.9987689622251,65.688580726175,89.8523601127455,56.2979073419709,75.6957702112179,103.091390329894,NA,NA,NA,56.2979073419709,75.6957702112179,103.091390329894
2021,"Bar-headed Goose","2021",-4.6460115784775,0.0877975395062407,0.00804959805642987,0.00955388266321506,0.0113376730409833,48.031941981049,66.0944914176072,92.0532256019767,57.1982967765328,76.1635185182335,103.539924028997,NA,NA,NA,57.1982967765328,76.1635185182335,103.539924028997
2022,"Bar-headed Goose","2022",-4.67892474295539,0.093480514781429,0.00770403553319075,0.00924598712399662,0.0110948286656317,45.5696435997966,63.9644465142146,90.5933948194357,55.9491920836729,73.7089763776612,98.9158898826446,NA,NA,NA,55.9491920836729,73.7089763776612,98.9158898826446
2023,"Bar-headed Goose","2023",-4.62803477800901,0.0909018358158868,0.00814550514773514,0.00972633842495932,0.0116121704453652,48.2652239504064,67.2875535753004,93.6987350874938,58.4621463742633,77.5383352358135,104.650344460492,NA,NA,NA,58.4621463742633,77.5383352358135,104.650344460492
2024,"Bar-headed Goose","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4410480891176,71.8189453964366,86.9607288408288,59.4410480891176,71.8189453964366,86.9607288408288
2025,"Bar-headed Goose","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0694602591071,69.819748994671,87.1937027017696,56.0694602591071,69.819748994671,87.1937027017696
2026,"Bar-headed Goose","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8591734540959,67.8883366913153,87.519923558086,52.8591734540959,67.8883366913153,87.519923558086
2027,"Bar-headed Goose","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8180627271565,66.0221531011811,87.9164563441389,49.8180627271565,66.0221531011811,87.9164563441389
2028,"Bar-headed Goose","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9459311222911,64.2187478631072,88.3695519673987,46.9459311222911,64.2187478631072,88.3695519673987
2029,"Bar-headed Goose","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.238435913976,62.4757710108788,88.8706416636837,44.238435913976,62.4757710108788,88.8706416636837
2030,"Bar-headed Goose","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6891235702909,60.7909685611411,89.4142287665671,41.6891235702909,60.7909685611411,89.4142287665671
1992,"Knob-billed Duck","before 2000",-3.79291370333185,0.137578225469452,0.0170576398536561,0.0222779587972751,0.0290721194926657,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Knob-billed Duck","2000-2006",-3.63031278691224,0.14617143503993,0.0197077257879807,0.0261596415388094,0.0346861145591122,79.7433790309313,117.423870727372,169.841129117534,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Knob-billed Duck","2007-2010",-3.81907640251904,0.127269457479747,0.0169571847856379,0.021708956483939,0.0277733494425779,67.5766336302489,97.4458956562676,139.473812692692,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Knob-billed Duck","2011-2012",-3.39237637819053,0.102570222671922,0.0271294715860381,0.0330695092427722,0.0402829612927935,106.42387721943,148.440481211488,206.097154268674,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Knob-billed Duck","2013",-3.48445438590264,0.0956731501343349,0.0251057107040427,0.0302049205632354,0.0363203831721067,99.1805608016501,135.582082892307,188.251990165143,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Knob-billed Duck","2014",-3.69858895069383,0.102079506896677,0.0200649223591707,0.0244544609297971,0.0297895932094137,77.4231893334245,109.769755624058,153.227923769203,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Knob-billed Duck","2015",-3.92839887707291,0.0972160779663816,0.0161301961975794,0.0194828571160946,0.0235239952705412,63.0026826956524,87.4535108597007,120.922919990582,100,100,100,NA,NA,NA,100,100,100
2016,"Knob-billed Duck","2016",-3.91044594313722,0.0878718301231558,0.0167209302751846,0.0198322672838021,0.0235155868642057,64.1306008848282,89.0219228084214,120.780227965439,78.4043459812196,101.793423652524,132.107811702868,NA,NA,NA,78.4043459812196,101.793423652524,132.107811702868
