"LOCALITY.ID","group.id","month","timegroups"
"L2617789","S16910532",6,"before 2000"
"L1016606","S16910315",6,"before 2000"
"L1016606","S181546555",6,"before 2000"
"L13743594","S184688321",3,"before 2000"
"L13743594","S184689401",3,"before 2000"
"L3546559","S22740994",12,"before 2000"
"L11489840","S69317247",8,"before 2000"
"L1875577","S12542446",1,"before 2000"
"L1875577","S12542339",1,"before 2000"
"L1875577","S12543275",1,"before 2000"
"L1875577","S12543243",1,"before 2000"
"L4299289","S28663424",3,"before 2000"
"L7072172","S43693991",11,"before 2000"
"L7076471","S43719315",12,"before 2000"
"L7076602","S43719994",12,"before 2000"
"L1016606","S41447898",2,"before 2000"
"L1016606","S41445447",2,"before 2000"
"L1016606","S41442596",2,"before 2000"
"L3263972","S25915234",4,"before 2000"
"L4017820","S25926253",4,"before 2000"
"L1833910","S12275556",4,"before 2000"
"L1016606","S25976026",4,"before 2000"
"L4025294","S25989040",4,"before 2000"
"L1016606","S25915439",4,"before 2000"
"L7063837","S43638723",5,"before 2000"
"L17181169","S105701039",1,"before 2000"
"L2455819","S144925948",1,"before 2000"
"L2455819","S105706506",1,"before 2000"
"L2455819","S65006553",1,"before 2000"
"L2455819","S144926606",1,"before 2000"
"L3131101","S57216322",4,"before 2000"
"L5148435","S57216375",4,"before 2000"
"L1016606","S57216473",4,"before 2000"
"L2455819","S57652634",3,"before 2000"
"L3698436","S23787922",5,"before 2000"
"L7631388","S46832281",2,"before 2000"
"L2912021","S46830257",8,"before 2000"
"L6586196","S46831970",8,"before 2000"
"L17181169","S156520524",4,"before 2000"
"L3263972","S156066357",4,"before 2000"
"L17181169","S156519283",4,"before 2000"
"L17181169","S156150420",4,"before 2000"
"L17181169","S156149468",4,"before 2000"
"L3263972","S156025458",4,"before 2000"
"L3263972","S155959512",4,"before 2000"
"L3450526","S22139500",1,"before 2000"
"L1016606","S57216390",4,"before 2000"
"L1019116","S7065740",6,"before 2000"
"L2455819","G3931997",12,"before 2000"
"L1016606","S20378096",3,"before 2000"
"L3263972","S68129536",4,"before 2000"
"L3263972","S68598412",4,"before 2000"
"L3263972","S68129533",4,"before 2000"
"L3263972","S68598411",4,"before 2000"
"L5148435","S68129538",4,"before 2000"
"L5148435","S68129537",4,"before 2000"
"L5148433","S74172778",5,"before 2000"
"L7308542","S45097884",6,"before 2000"
"L7463371","S46004369",1,"before 2000"
"L3035152","S19464103",3,"before 2000"
