"LOCALITY.ID","group.id","month","timegroups"
"L2663277","S19464076",11,"2000-2006"
"L3035062","S19464720",11,"2000-2006"
"L3035218","S19464077",11,"2000-2006"
"L3149449","G1885977",4,"2000-2006"
"L3149973","G1885985",4,"2000-2006"
"L3150154","G1885989",4,"2000-2006"
"L3163318","S37792098",11,"2000-2006"
"L3458466","G1281440",5,"2000-2006"
"L3458466","S23557507",6,"2000-2006"
"L3458466","G1281437",5,"2000-2006"
"L3458466","S23557511",9,"2000-2006"
"L3458466","S23557510",8,"2000-2006"
"L3458466","S23557509",7,"2000-2006"
"L3458469","G1281438",5,"2000-2006"
"L3458469","S23557508",6,"2000-2006"
"L3458469","S23557497",8,"2000-2006"
"L3458469","G1281436",5,"2000-2006"
"L3458469","S23557490",7,"2000-2006"
"L3458469","S23557502",9,"2000-2006"
"L3458471","G1281433",5,"2000-2006"
"L3458471","G1281435",5,"2000-2006"
"L3458471","S23557501",9,"2000-2006"
"L3458471","S23557496",8,"2000-2006"
"L3458471","S23557489",7,"2000-2006"
"L3458471","S23557483",6,"2000-2006"
"L3458474","G1281432",5,"2000-2006"
"L3458474","G1281434",5,"2000-2006"
"L3458474","S23557484",6,"2000-2006"
"L3458474","S23557498",8,"2000-2006"
"L3458474","S23557491",7,"2000-2006"
"L3458474","S23557503",9,"2000-2006"
"L3458475","G1281431",5,"2000-2006"
"L3458475","G1281429",5,"2000-2006"
"L3458476","G1281428",5,"2000-2006"
"L3458476","G1281430",5,"2000-2006"
"L3458477","S23557488",6,"2000-2006"
"L3458477","G1281426",5,"2000-2006"
"L3458477","G1281423",5,"2000-2006"
"L3458477","S23557495",7,"2000-2006"
"L3458479","S23557494",7,"2000-2006"
"L3458479","G1281425",5,"2000-2006"
"L3458479","S23557487",6,"2000-2006"
"L3458479","G1281427",5,"2000-2006"
"L3458480","S23557485",6,"2000-2006"
"L3458480","S23557504",9,"2000-2006"
"L3458480","S23557499",8,"2000-2006"
"L3458480","S23557492",7,"2000-2006"
"L3458483","S23557493",7,"2000-2006"
"L3458483","S23557486",6,"2000-2006"
"L3458483","S23557505",9,"2000-2006"
"L3458483","S23557500",8,"2000-2006"
"L3815648","S37807669",11,"2000-2006"
"L4748226","S37773860",10,"2000-2006"
"L4994285","S37772757",8,"2000-2006"
"L4994285","S37773123",9,"2000-2006"
"L9448877","S57280579",5,"2000-2006"
"L1091154","S19422578",4,"2000-2006"
"L3020667","S19422579",3,"2000-2006"
"L3020667","S19422580",3,"2000-2006"
"L3020667","S19422577",4,"2000-2006"
"L3035051","S19462924",4,"2000-2006"
"L3035129","S19464052",4,"2000-2006"
"L3035156","S19464709",3,"2000-2006"
"L3035172","S19464056",3,"2000-2006"
"L3035212","S19464054",4,"2000-2006"
"L3035292","S19464756",3,"2000-2006"
"L3163318","S37867779",10,"2000-2006"
"L5455350","S69740298",7,"2000-2006"
"L6625237","S71344870",11,"2000-2006"
"L8189638","S56582769",9,"2000-2006"
"L9295932","S56582204",9,"2000-2006"
"L9314759","S56581832",9,"2000-2006"
"L9446401","S57268321",9,"2000-2006"
"L1091154","S37908572",11,"2000-2006"
"L1801560","S33617124",9,"2000-2006"
"L1801560","S33616486",9,"2000-2006"
"L3053856","S34127753",9,"2000-2006"
"L3163318","S37928231",10,"2000-2006"
"L3163318","S37927715",10,"2000-2006"
"L3199228","S33633866",9,"2000-2006"
"L3458466","S23557596",8,"2000-2006"
"L3458466","S23557561",7,"2000-2006"
"L3458466","S23557591",8,"2000-2006"
"L3458466","S23557438",8,"2000-2006"
"L3458466","S23557615",8,"2000-2006"
"L3458466","S23557463",8,"2000-2006"
"L3458466","S23557562",7,"2000-2006"
"L3458466","S23557587",8,"2000-2006"
"L3458466","S23557559",7,"2000-2006"
"L3458466","S23557572",8,"2000-2006"
"L3458469","S23557522",7,"2000-2006"
"L3458469","S23557440",8,"2000-2006"
"L3458469","S23557595",8,"2000-2006"
"L3458469","S23557581",8,"2000-2006"
"L3458469","S23557589",8,"2000-2006"
"L3458469","S23557524",7,"2000-2006"
"L3458469","S23557539",7,"2000-2006"
"L3458469","S23557521",7,"2000-2006"
"L3458469","S23557437",8,"2000-2006"
"L3458469","S23557519",8,"2000-2006"
"L3458469","S23557598",8,"2000-2006"
"L3458471","S23557576",8,"2000-2006"
"L3458471","S23557560",7,"2000-2006"
"L3458471","S23557436",8,"2000-2006"
"L3458471","S23557588",8,"2000-2006"
"L3458471","S23557546",7,"2000-2006"
"L3458471","S23557599",8,"2000-2006"
"L3458471","S23557594",8,"2000-2006"
"L3458471","S23557520",7,"2000-2006"
"L3458471","S23557441",8,"2000-2006"
"L3458471","S23557592",8,"2000-2006"
"L3458474","S23557525",7,"2000-2006"
"L3458474","S23557558",8,"2000-2006"
"L3458474","S23557541",7,"2000-2006"
"L3458474","S23557435",8,"2000-2006"
"L3458474","S23557593",8,"2000-2006"
"L3458474","S23557590",8,"2000-2006"
"L3458474","S23557439",8,"2000-2006"
"L3458474","S23557582",8,"2000-2006"
"L3458474","S23557597",8,"2000-2006"
"L3458477","S23557579",8,"2000-2006"
"L3458477","S23557428",8,"2000-2006"
"L3458477","S23557455",8,"2000-2006"
"L3458477","S23557453",8,"2000-2006"
"L3458477","S23557459",8,"2000-2006"
"L3458477","S23557614",8,"2000-2006"
"L3458477","S23557573",8,"2000-2006"
"L3458477","S23557612",8,"2000-2006"
"L3458477","S23557420",8,"2000-2006"
"L3458477","S23557517",8,"2000-2006"
"L3458477","S23557585",8,"2000-2006"
"L3458479","S23557601",8,"2000-2006"
"L3458479","S23557586",8,"2000-2006"
"L3458479","S23557427",8,"2000-2006"
"L3458479","S23557518",8,"2000-2006"
"L3458479","S23557613",8,"2000-2006"
"L3458479","S23557452",8,"2000-2006"
"L3458479","S23557419",8,"2000-2006"
"L3458479","S23557611",8,"2000-2006"
"L3458479","S23557454",8,"2000-2006"
"L3458479","S23557580",8,"2000-2006"
"L3458479","S23557458",8,"2000-2006"
"L3458480","S23557426",8,"2000-2006"
"L3458480","S23557577",8,"2000-2006"
"L3458480","S23557575",8,"2000-2006"
"L3458480","S23557515",8,"2000-2006"
"L3458480","S23557583",8,"2000-2006"
"L3458480","S23557451",8,"2000-2006"
"L3458480","S23557610",8,"2000-2006"
"L3458480","S23557457",8,"2000-2006"
"L3458480","S23557418",8,"2000-2006"
"L3458480","S23557434",8,"2000-2006"
"L3458483","S23557456",8,"2000-2006"
"L3458483","S23557433",8,"2000-2006"
"L3458483","S23557609",8,"2000-2006"
"L3458483","S23557425",8,"2000-2006"
"L3458483","S23557450",8,"2000-2006"
"L3458483","S23557574",8,"2000-2006"
"L3458483","S23557578",8,"2000-2006"
"L3458483","S23557416",8,"2000-2006"
"L3458483","S23557516",8,"2000-2006"
"L3458483","S23557584",8,"2000-2006"
"L3458485","S23557447",8,"2000-2006"
"L3458485","S23557602",8,"2000-2006"
"L3458485","S23557550",7,"2000-2006"
"L3458485","S23557461",8,"2000-2006"
"L3458485","S23557606",8,"2000-2006"
"L3458485","S23557542",7,"2000-2006"
"L3458485","S23557430",8,"2000-2006"
"L3458485","S23557569",8,"2000-2006"
"L3458485","S23557422",8,"2000-2006"
"L3458485","S23557443",8,"2000-2006"
"L3458485","S23557532",7,"2000-2006"
"L3458485","S23557536",7,"2000-2006"
"L3458485","S23557554",7,"2000-2006"
"L3458485","S23557526",7,"2000-2006"
"L3458487","S23557568",8,"2000-2006"
"L3458487","S23557529",7,"2000-2006"
"L3458487","S23557429",8,"2000-2006"
"L3458487","S23557442",8,"2000-2006"
"L3458487","S23557537",7,"2000-2006"
"L3458487","S23557605",8,"2000-2006"
"L3458487","S23557446",8,"2000-2006"
"L3458487","S23557551",7,"2000-2006"
"L3458487","S23557600",8,"2000-2006"
"L3458487","S23557527",7,"2000-2006"
"L3458487","S23557543",7,"2000-2006"
"L3458487","S23557460",8,"2000-2006"
"L3458487","S23557421",8,"2000-2006"
"L3458487","S23557533",7,"2000-2006"
"L3458487","S23557555",7,"2000-2006"
"L3458487","S23557547",7,"2000-2006"
"L3458490","S23557432",8,"2000-2006"
"L3458490","S23557528",7,"2000-2006"
"L3458490","S23557424",8,"2000-2006"
"L3458490","S23557571",8,"2000-2006"
"L3458490","S23557556",7,"2000-2006"
"L3458490","S23557445",8,"2000-2006"
"L3458490","S23557449",8,"2000-2006"
"L3458490","S23557530",7,"2000-2006"
"L3458490","S23557462",8,"2000-2006"
"L3458490","S23557604",8,"2000-2006"
"L3458490","S23557538",7,"2000-2006"
"L3458490","S23557548",7,"2000-2006"
"L3458490","S23557534",7,"2000-2006"
"L3458490","S23557608",8,"2000-2006"
"L3458490","S23557552",7,"2000-2006"
"L3458490","S23557544",7,"2000-2006"
"L3458492","S23557444",8,"2000-2006"
"L3458492","S23557448",8,"2000-2006"
"L3458492","S23557549",7,"2000-2006"
"L3458492","S23557531",7,"2000-2006"
"L3458492","S23557607",8,"2000-2006"
"L3458492","S23557540",7,"2000-2006"
"L3458492","S23557535",7,"2000-2006"
"L3458492","S23557553",7,"2000-2006"
"L3458492","S23557557",7,"2000-2006"
"L3458492","S23557417",8,"2000-2006"
"L3458492","S23557423",8,"2000-2006"
"L3458492","S23557545",7,"2000-2006"
"L3458492","S23557431",8,"2000-2006"
"L3458492","S23557603",8,"2000-2006"
"L3458492","S23557570",8,"2000-2006"
"L37408639","S199296979",9,"2000-2006"
"L3816878","S37905408",11,"2000-2006"
"L3831087","S34131533",9,"2000-2006"
"L3831087","S34125965",9,"2000-2006"
"L4338058","S33634271",9,"2000-2006"
"L4748190","S33633994",9,"2000-2006"
"L4750247","S34127340",9,"2000-2006"
"L4994322","S34129304",9,"2000-2006"
"L5248521","S33613311",9,"2000-2006"
"L5248561","S33613432",9,"2000-2006"
"L5288574","S33857834",9,"2000-2006"
"L5455350","S33613766",9,"2000-2006"
"L5455350","S33615012",9,"2000-2006"
"L5455350","S33614716",9,"2000-2006"
"L5455350","S33617720",9,"2000-2006"
"L5455350","S33615726",9,"2000-2006"
"L5455350","S33617445",9,"2000-2006"
"L6031746","S71307949",5,"2000-2006"
"L6040627","S37906538",11,"2000-2006"
"L9160474","S55660322",4,"2000-2006"
"L9160544","S55660410",4,"2000-2006"
"L10677433","G6199906",4,"2000-2006"
"L1091154","S111768656",6,"2000-2006"
"L13256203","S104349730",6,"2000-2006"
"L3163318","S37999511",10,"2000-2006"
"L3198958","G3929971",7,"2000-2006"
"L3458479","S23588162",7,"2000-2006"
"L3458479","S23588166",8,"2000-2006"
"L3458466","S23588170",6,"2000-2006"
"L3458466","S23588168",6,"2000-2006"
"L3458466","S23588169",6,"2000-2006"
"L3458469","S23588126",6,"2000-2006"
"L3458469","S23588120",6,"2000-2006"
"L3458469","S23588123",6,"2000-2006"
"L3458471","S23588125",6,"2000-2006"
"L3458471","S23588121",6,"2000-2006"
"L3458474","S23588127",6,"2000-2006"
"L3458474","S23588167",6,"2000-2006"
"L3458474","S23588124",6,"2000-2006"
"L3458477","S23588131",6,"2000-2006"
"L3458477","S23588136",7,"2000-2006"
"L3458477","S23588147",8,"2000-2006"
"L3458477","S23588142",7,"2000-2006"
"L3458479","S23588159",7,"2000-2006"
"L3458479","S23588155",6,"2000-2006"
"L3458479","S23588151",6,"2000-2006"
"L3458480","S23588137",7,"2000-2006"
"L3458480","S23588146",8,"2000-2006"
"L3458480","S23588130",6,"2000-2006"
"L3458480","S23588141",7,"2000-2006"
"L3458480","S23588135",6,"2000-2006"
"L3458483","S23588158",7,"2000-2006"
"L3458483","S23588154",6,"2000-2006"
"L3458483","S23588165",8,"2000-2006"
"L3458483","S23588150",6,"2000-2006"
"L3458483","S23588161",7,"2000-2006"
