"LOCALITY.ID","group.id","month","timegroups"
"L3918375","G1413106",9,"2015"
"L3983864","G1455286",11,"2015"
"L2603807","G1641265",3,"2015"
"L2603807","G1776289",5,"2015"
"L2603807","G1776290",5,"2015"
"L2603807","G1776291",5,"2015"
"L2603807","G1776292",5,"2015"
"L4294669","G1776294",5,"2015"
"L4294669","G1988586",11,"2016"
"L4294669","G1988793",11,"2016"
"L2603807","G1988919",11,"2016"
"L2603807","G1988920",11,"2016"
"L8041893","G3526775",10,"2018"
"L5443702","G4355886",7,"2019"
"L9633386","G4356151",7,"2019"
"L8828807","G4358431",7,"2019"
"L5443702","G4363118",7,"2019"
"L5443702","G4363123",7,"2019"
"L9917153","G4511649",9,"2019"
"L7692152","G4686172",11,"2019"
"L10159021","G4686173",11,"2019"
"L10066128","G4694311",11,"2019"
"L7602501","G4711472",12,"2019"
"L8586242","G4724059",12,"2019"
"L8537389","G4724062",12,"2019"
"L2603807","G4732982",12,"2019"
"L3983864","G4732983",12,"2019"
"L8655657","G4732984",12,"2019"
"L2603807","G4733449",12,"2019"
"L2603807","G4733450",12,"2019"
"L2603807","G4738206",12,"2019"
"L8867198","G4748646",12,"2019"
"L8332409","G4763894",12,"2019"
"L8655657","G4763895",12,"2019"
"L3983864","G4768893",12,"2019"
"L10172772","G4769812",12,"2019"
"L10066128","G4777448",12,"2019"
"L8655657","G4780920",12,"2019"
"L10348973","G4791756",12,"2019"
"L9941680","G4796712",12,"2019"
"L10159021","G4817817",1,"2019"
"L8655657","G4817818",1,"2019"
"L9945402","G4817820",1,"2019"
"L10416393","G4828693",1,"2019"
"L10416393","G4828698",1,"2019"
"L8332409","G4829057",1,"2019"
"L7602501","G4829107",1,"2019"
"L8655657","G4833927",1,"2019"
"L10469334","G4857874",1,"2019"
"L10475524","G4863710",1,"2019"
"L7602501","G4934924",2,"2019"
"L3983864","G4934925",2,"2019"
"L9637017","G4935614",2,"2019"
"L9941680","G4958825",2,"2019"
"L9637017","G5008037",2,"2019"
"L10869960","G5033408",2,"2019"
"L3983864","G5164898",11,"2019"
"L7602501","G5165135",10,"2018"
"L7602501","G5165136",11,"2018"
"L3983864","G5165137",11,"2018"
"L7602501","G5165139",12,"2018"
"L7602501","G5165140",1,"2018"
"L7602501","G5165142",2,"2018"
"L7602501","G5165147",10,"2019"
"L3983864","G5165148",11,"2019"
"L10066128","G5390268",5,"2019"
"L7602501","G5417330",6,"2020"
"L11623522","G5419516",6,"2020"
"L11714862","G5419516",6,"2020"
"L10066128","G5452205",6,"2020"
"L7602501","G5462376",6,"2020"
"L11714862","G5478215",6,"2020"
"L10066128","G5478216",6,"2020"
"L13981072","G5484162",6,"2020"
"L10066128","G5504780",7,"2020"
"L3983864","G5639420",8,"2020"
"L9945270","G5639420",8,"2020"
"L3983864","G5642521",8,"2020"
"L9945270","G5642521",8,"2020"
"L3983864","G5653371",8,"2020"
"L9945270","G5653371",8,"2020"
"L9945270","G5672550",9,"2020"
"L3983864","G5672550",9,"2020"
"L3983864","G5830333",10,"2020"
"L9742264","G5905167",11,"2020"
"L11714862","G5916154",11,"2020"
"L12830726","G5952001",11,"2020"
"L12830869","G5952197",11,"2020"
"L12830766","G5998559",11,"2020"
"L3983864","G6326027",2,"2020"
"L13786291","G6326031",2,"2020"
"L13605030","G6326039",2,"2020"
"L11714862","G6327838",2,"2020"
"L10159021","G6345447",2,"2020"
"L3983864","G6345772",2,"2020"
"L11005407","G6346845",2,"2020"
"L11005407","G6346846",2,"2020"
"L8683752","G6378834",3,"2020"
