"LOCALITY.ID","group.id","month","timegroups"
"L21512151","S122276660",11,"2022"
"L3025532","S124444598",11,"2022"
"L21882969","S124445256",11,"2022"
"L3025532","S104070752",3,"2021"
"L14076384","S132841575",4,"2022"
"L14076384","S132841678",4,"2022"
"L22761615","S129342161",1,"2022"
"L22761703","S129342484",1,"2022"
"L22761611","S129342138",1,"2022"
"L27360031","S151335766",10,"2023"
"L27378976","S151449395",10,"2023"
"L3989431","S125827492",1,"2022"
"L3989431","S125835646",1,"2022"
"L14076384","S154601037",11,"2023"
"L22761621","S129342189",1,"2022"
"L22761581","S129341992",2,"2022"
"L22761584","S129342002",1,"2022"
"L23405323","G9976165",4,"2022"
"L27360031","S151697870",10,"2023"
"L27360031","S151862200",10,"2023"
"L27360031","S151771124",10,"2023"
"L27360159","S151336532",10,"2023"
"L3989431","S125835230",1,"2022"
"L8062070","S151590773",10,"2023"
"L14076384","S132841700",4,"2022"
"L22761634","S129342243",1,"2022"
"L27371574","S151401154",10,"2023"
"L27357700","S151320812",10,"2023"
"L27392247","S151599615",10,"2023"
"L3025532","S151666771",10,"2023"
"L3989431","S125763797",1,"2022"
"L3989533","S151402234",10,"2023"
"L3989431","S125753096",1,"2022"
"L27371898","S151403091",10,"2023"
"L3025532","S151602907",10,"2023"
"L3989533","S125824455",1,"2022"
"L14076384","S154601247",11,"2023"
"L14076384","S132841720",4,"2022"
"L27360109","S151336287",10,"2023"
"L27392247","S151516540",10,"2023"
"L26984290","S149234279",1,"2022"
"L3025532","S151669240",10,"2023"
"L3989431","S125754355",1,"2022"
"L3989533","S151402807",10,"2023"
"L22761618","S129342181",1,"2022"
"L27357700","S151781096",10,"2023"
"L27367115","S151375592",10,"2023"
"L14076384","S129341960",1,"2022"
"L22761702","S129342482",1,"2022"
"L3989431","S125909640",1,"2022"
"L14076384","S125669883",1,"2022"
"L22761577","S129341978",2,"2022"
"L23405323","S132841523",4,"2022"
"L27357700","S151786327",10,"2023"
"L27357101","S151317937",10,"2023"
"L14076384","S154601444",11,"2023"
"L14076384","S151693609",10,"2023"
"L27378976","S151443957",10,"2023"
"L14076384","S151694341",10,"2023"
"L22761650","S129342309",1,"2022"
"L14076384","S154601305",11,"2023"
"L3989431","S125909655",1,"2022"
"L27392276","S151516746",10,"2023"
"L22761636","S129342252",1,"2022"
"L27392276","S151590956",10,"2023"
"L27357700","S151848946",10,"2023"
"L8965131","S154601367",11,"2023"
"L12301140","S161787695",2,"2023"
"L28875020","S159423504",1,"2023"
"L28875041","S159423560",1,"2023"
"L29010802","S160159412",1,"2023"
"L29734990","G11867131",3,"2023"
"L29755716","S164268925",3,"2023"
"L3025532","G11636086",1,"2023"
"L3025532","S200956109",10,"2024"
"L31754116","S174408735",5,"2023"
"L36542525","G13032229",9,"2024"
"L37334371","S198893003",10,"2024"
"L37559646","S200060187",10,"2024"
"L3989431","S205718094",12,"2024"
"L3989533","G13982898",12,"2024"
"L8062070","S160919587",2,"2023"
"L8965131","G13032226",9,"2024"
"L9939521","S158677767",1,"2023"
"L14076384","G13032227",9,"2024"
"L14076384","S160462673",2,"2023"
"L28875038","S159423557",1,"2023"
"L28875038","S159423551",1,"2023"
"L29755716","G12111911",3,"2023"
"L3025532","S200254830",10,"2024"
"L31754116","S174408534",5,"2023"
"L3989431","G13982899",12,"2024"
"L3989431","S167165113",3,"2023"
"L3989431","S167165044",3,"2023"
"L6749343","S164968985",3,"2023"
"L9939521","S159423542",1,"2023"
"L9939521","S159423538",1,"2023"
"L14076384","G13032228",9,"2024"
"L29000478","S160235305",1,"2023"
"L29277251","G11723831",2,"2023"
"L28875026","S159423521",1,"2023"
"L36542942","G13032225",9,"2024"
"L3989431","G13982886",12,"2024"
"L6749343","S164870251",3,"2023"
"L8965057","S246989948",4,"2023"
"L14076384","S210629259",12,"2024"
"L28875028","S159423527",1,"2023"
"L29063756","S160463300",2,"2023"
"L29277251","S200581525",10,"2024"
"L30751759","S169256337",2,"2023"
"L3025532","S160161790",1,"2023"
"L3025532","G11636100",1,"2023"
"L3025532","S167483133",4,"2023"
"L3989431","S205870392",12,"2024"
"L40055638","G13982863",12,"2024"
"L39086780","G13693322",12,"2024"
"L6749343","S165002729",3,"2023"
"L9939521","S159423555",1,"2023"
"L14076384","S194955642",9,"2024"
"L14076384","S195633950",9,"2024"
"L28875012","S159423487",1,"2023"
"L37321774","S198824756",10,"2024"
"L3989431","S167165220",3,"2023"
"L40055572","S212402099",12,"2024"
"L9939521","S159423563",1,"2023"
"L14076384","G13032231",9,"2024"
"L28875027","S159423525",1,"2023"
