"LOCALITY.ID","group.id","month","timegroups"
"L3035052","S41465680",2,"2000-2006"
"L38273284","S203709349",3,"2000-2006"
"L38273341","S203709554",3,"2000-2006"
"L4819040","S41375353",1,"2000-2006"
"L5583738","S35241142",10,"2000-2006"
"L6619865","S41375640",1,"2000-2006"
"L6638197","S41466074",2,"2000-2006"
"L7932255","S48546757",2,"2000-2006"
"L921977","S116178941",11,"2000-2006"
"L921977","S41375393",1,"2000-2006"
"L11187059","S98729285",10,"2000-2006"
"L11187059","S67412981",10,"2000-2006"
"L1131721","S120827386",12,"2000-2006"
"L12795901","S122733894",4,"2000-2006"
"L14124024","S83897098",3,"2000-2006"
"L2362886","S71340321",9,"2000-2006"
"L2362886","S71262158",3,"2000-2006"
"L2362886","S71233335",1,"2000-2006"
"L2362886","S71323906",8,"2000-2006"
"L2362886","S19462935",3,"2000-2006"
"L2362886","S19462982",1,"2000-2006"
"L2362886","S71320142",8,"2000-2006"
"L2362886","S64003245",1,"2000-2006"
"L2362886","S71341197",11,"2000-2006"
"L2362886","S19462899",5,"2000-2006"
"L2362886","S19462964",1,"2000-2006"
"L2362886","S71354270",11,"2000-2006"
"L2362886","S19462886",6,"2000-2006"
"L2362886","S71324032",9,"2000-2006"
"L2362886","S19462816",12,"2000-2006"
"L2362886","S71317376",7,"2000-2006"
"L2362886","S71264017",4,"2000-2006"
"L2362886","S64004634",3,"2000-2006"
"L2362886","S37869097",12,"2000-2006"
"L2362886","S83441422",3,"2000-2006"
"L2362886","S64120707",8,"2000-2006"
"L2362886","S71317714",7,"2000-2006"
"L2362886","S71277792",4,"2000-2006"
"L2362886","S19462893",5,"2000-2006"
"L2362886","S71278025",4,"2000-2006"
"L2362886","S19462906",4,"2000-2006"
"L2362886","S71233802",2,"2000-2006"
"L2362886","S71319870",7,"2000-2006"
"L2362886","S71340525",10,"2000-2006"
"L2362886","S19462870",10,"2000-2006"
"L2362886","S19462928",3,"2000-2006"
"L2362886","S64120809",9,"2000-2006"
"L2362886","S64118373",3,"2000-2006"
"L2362886","S69741171",8,"2000-2006"
"L2362886","S19462908",4,"2000-2006"
"L2362886","S64003420",2,"2000-2006"
"L2362886","S64120048",6,"2000-2006"
"L2519006","S16151433",5,"2000-2006"
"L2565663","S17544807",11,"2000-2006"
"L3173401","S19462932",3,"2000-2006"
"L5416885","S254176550",2,"2000-2006"
"L5416885","S120827229",12,"2000-2006"
"L7858360","S64638836",11,"2000-2006"
"L921977","S120827259",12,"2000-2006"
"L921984","S120827351",12,"2000-2006"
"L2362886","S19421895",1,"2000-2006"
"L2362886","S71381227",1,"2000-2006"
"L2362886","S19412678",5,"2000-2006"
"L2362886","S71394296",3,"2000-2006"
"L2362886","S19422523",1,"2000-2006"
"L2362886","S71389608",2,"2000-2006"
"L2362886","S74197267",2,"2000-2006"
"L2362886","S72733996",2,"2000-2006"
"L2362886","G1836617",4,"2000-2006"
"L2362886","S71381022",1,"2000-2006"
"L2362886","S71393986",3,"2000-2006"
"L2362886","S19412666",7,"2000-2006"
"L2362886","S134246573",3,"2000-2006"
"L2362886","S64746642",10,"2000-2006"
"L2362886","S64640449",11,"2000-2006"
"L2565663","S11594271",2,"2000-2006"
"L2565663","S11635884",2,"2000-2006"
"L29415117","S162435548",11,"2000-2006"
"L29415118","S162435549",11,"2000-2006"
"L3326604","S99635329",12,"2000-2006"
"L5292516","S33884548",9,"2000-2006"
"L5416874","S128293796",12,"2000-2006"
"L5416885","S99636936",12,"2000-2006"
"L5416885","S79446867",2,"2000-2006"
"L6371511","S40079633",7,"2000-2006"
"L921977","S33696677",2,"2000-2006"
"L9562530","S57819281",10,"2000-2006"
"L9562646","S57819859",10,"2000-2006"
"L9569698","S57854961",10,"2000-2006"
"L9569742","S57855333",10,"2000-2006"
"L13173210","S78712591",1,"2000-2006"
"L20364936","S181693516",2,"2000-2006"
"L21555028","S122548346",11,"2000-2006"
"L2362886","S39800188",6,"2000-2006"
"L2362886","S39800719",8,"2000-2006"
"L2362886","S19421871",2,"2000-2006"
"L2362886","S66466367",12,"2000-2006"
"L2362886","S39800077",6,"2000-2006"
"L2362886","S34788021",11,"2000-2006"
"L2362886","S43242641",2,"2000-2006"
"L2362886","S79936999",12,"2000-2006"
"L2362886","S49671953",1,"2000-2006"
"L2565663","S123609665",12,"2000-2006"
"L2565663","S41542047",2,"2000-2006"
"L3031201","S49614877",1,"2000-2006"
"L3135833","S37995330",6,"2000-2006"
"L3135833","S37995218",6,"2000-2006"
"L3326604","S49602478",1,"2000-2006"
"L3326604","G3377873",2,"2000-2006"
"L3326604","S49614970",1,"2000-2006"
"L3326604","S49603647",1,"2000-2006"
"L3326604","S66467586",12,"2000-2006"
"L3326604","S79931552",12,"2000-2006"
"L3399025","S47095348",1,"2000-2006"
"L3399025","S66468087",12,"2000-2006"
"L3399025","S79930772",12,"2000-2006"
"L4100931","S37940992",2,"2000-2006"
"L4183651","S27064340",3,"2000-2006"
"L5416874","S50791700",1,"2000-2006"
"L5416885","S57319306",11,"2000-2006"
"L6059232","S37999101",10,"2000-2006"
"L6047993","S37941427",2,"2000-2006"
"L6048031","S37941577",2,"2000-2006"
"L6048072","S37941885",2,"2000-2006"
"L6048099","S37942057",3,"2000-2006"
"L6048216","S37943396",3,"2000-2006"
"L6056034","S37982139",3,"2000-2006"
"L6056086","S37982419",3,"2000-2006"
"L6056102","S37982548",3,"2000-2006"
"L6056320","S37983759",6,"2000-2006"
"L6056320","S37995358",6,"2000-2006"
"L6056361","S37984042",6,"2000-2006"
"L6056361","S37984234",7,"2000-2006"
"L6056361","S37984380",6,"2000-2006"
"L6056361","S37984120",7,"2000-2006"
"L6061509","S38010985",11,"2000-2006"
"L6336685","S39800158",6,"2000-2006"
"L6371511","S40079816",5,"2000-2006"
"L6818419","S52865784",4,"2000-2006"
"L8093630","S49602299",1,"2000-2006"
"L8093790","S49603212",1,"2000-2006"
"L8093790","S49614896",1,"2000-2006"
"L921977","S19156372",1,"2000-2006"
"L921977","G2750264",2,"2000-2006"
"L921977","S57320835",11,"2000-2006"
"L921977","S104788729",6,"2000-2006"
"L921977","S49614991",1,"2000-2006"
"L921977","S60501264",11,"2000-2006"
"L11192179","S68018700",2,"2000-2006"
"L1131721","G4364735",2,"2000-2006"
"L1131721","S150391370",2,"2000-2006"
"L1178155","S8329488",12,"2000-2006"
"L14765190","S150392128",2,"2000-2006"
"L14765190","S150392432",2,"2000-2006"
"L15471659","S90572767",2,"2000-2006"
"L15507135","S90717680",2,"2000-2006"
"L1652692","S11320278",2,"2000-2006"
"L21337253","S127905774",3,"2000-2006"
"L2362886","S70677348",3,"2000-2006"
"L2362886","S38084580",10,"2000-2006"
"L2362886","S23785658",3,"2000-2006"
"L2362886","S33434854",2,"2000-2006"
"L2362886","S38018041",8,"2000-2006"
"L2362886","S20568209",10,"2000-2006"
"L2362886","S28601479",2,"2000-2006"
"L2565663","S55992053",2,"2000-2006"
"L3035052","S116105741",12,"2000-2006"
"L3326604","S55992050",2,"2000-2006"
"L3326604","S150392672",2,"2000-2006"
"L3399025","S66931859",3,"2000-2006"
"L3796539","S38014955",1,"2000-2006"
"L3940415","S103599130",8,"2000-2006"
"L3940415","S92181272",11,"2000-2006"
"L4819040","S117524262",12,"2000-2006"
"L5416874","S127905956",3,"2000-2006"
"L6048099","S38014177",1,"2000-2006"
"L6048072","S38014042",1,"2000-2006"
"L6048163","S38014340",1,"2000-2006"
"L6048216","S38014420",1,"2000-2006"
"L6056320","S38067296",2,"2000-2006"
"L6056086","S38013922",1,"2000-2006"
"L6058623","S38014507",1,"2000-2006"
"L6058638","S38066395",1,"2000-2006"
"L6062320","S38014718",1,"2000-2006"
"L6073154","S38066830",1,"2000-2006"
"L6073198","S38067001",1,"2000-2006"
"L6073225","S38067138",2,"2000-2006"
"L6073286","S38067434",2,"2000-2006"
"L6073303","S38067537",2,"2000-2006"
"L6073314","S38067711",2,"2000-2006"
"L6181275","S38638783",2,"2000-2006"
"L6336685","S39926839",9,"2000-2006"
"L6374281","S40099566",2,"2000-2006"
"L921977","S203281657",2,"2000-2006"
"L921977","G4364447",2,"2000-2006"
"L921977","S26495866",12,"2000-2006"
"L921977","S103595424",8,"2000-2006"
"L921977","S6652202",4,"2000-2006"
"L921977","S150392974",2,"2000-2006"
"L921977","S18171852",11,"2000-2006"
"L921984","S103593676",8,"2000-2006"
"L921984","G4364448",2,"2000-2006"
"L959019","S6652934",4,"2000-2006"
"L9630878","S58131539",1,"2000-2006"
"L9651850","G4364359",2,"2000-2006"
"L9651870","G4364450",2,"2000-2006"
"L9657949","G4366600",2,"2000-2006"
"L20447775","S116448875",11,"2007-2010"
"L2362886","S159877801",1,"2000-2006"
"L38371289","S204154383",2,"2000-2006"
"L967205","S24869225",6,"2007-2010"
"L47652807","S250497626",11,"2007-2010"
"L3755212","S39926331",9,"2007-2010"
"L921977","S117868773",1,"2000-2006"
"L2362886","S77828294",12,"2007-2010"
"L47658109","S250509871",10,"2007-2010"
"L2362886","S127649754",10,"2007-2010"
"L5416885","S117864631",1,"2000-2006"
"L1091186","S7605010",10,"2007-2010"
"L5416885","S170984287",12,"2007-2010"
"L3326604","S139973997",12,"2007-2010"
"L3399025","S139973559",12,"2007-2010"
"L2362886","S50163506",4,"2000-2006"
"L921977","S204156887",2,"2000-2006"
"L47656519","S250506459",10,"2007-2010"
"L2362886","S72186667",3,"2000-2006"
"L1091186","S36099003",2,"2000-2006"
"L2362886","S39926420",7,"2007-2010"
"L47652807","S250497627",11,"2007-2010"
"L2362886","S79970965",12,"2007-2010"
"L47656709","S250506460",11,"2007-2010"
