"gridg0","group.id","month","timegroups"
"284555","S56304149",1,"before 2000"
"287211","S56306036",1,"before 2000"
"287211","S56307563",1,"before 2000"
"287808","S56348714",2,"before 2000"
"287808","S56358512",2,"before 2000"
"287808","S56350536",2,"before 2000"
"287808","S56345734",2,"before 2000"
"287808","S56388895",2,"before 2000"
"287808","S56354642",2,"before 2000"
"287808","S56367693",2,"before 2000"
"287808","S56371990",2,"before 2000"
"287808","S56389206",2,"before 2000"
"287211","S56320053",2,"before 2000"
"287211","S56321414",2,"before 2000"
"287211","S56322079",2,"before 2000"
"287211","S56315345",2,"before 2000"
"280024","S56343166",2,"before 2000"
"277442","S56322859",2,"before 2000"
"287211","S12402211",9,"before 2000"
"289828","S21997064",9,"before 2000"
"280023","S21997302",9,"before 2000"
"289108","S66857754",4,"before 2000"
"289108","S66856951",4,"before 2000"
"289108","S66858331",4,"before 2000"
"289108","S66858728",4,"before 2000"
"289108","S66855169",4,"before 2000"
"289108","S66859178",4,"before 2000"
"289108","S66855953",4,"before 2000"
"286561","S92747785",1,"before 2000"
"287214","S92747780",1,"before 2000"
"288513","S92747786",1,"before 2000"
"287209","S92747782",1,"before 2000"
"287209","S92747777",1,"before 2000"
"287211","S92747280",1,"before 2000"
"298311","S54094196",1,"before 2000"
"287210","S53605738",4,"before 2000"
"298311","S53587928",6,"before 2000"
"298311","S93071710",10,"before 2000"
"298311","S92528877",10,"before 2000"
"298311","S92832461",12,"before 2000"
"298311","S92485190",9,"before 2000"
"265752","S53588984",10,"before 2000"
"298311","S92783956",10,"before 2000"
"296360","G6749890",12,"before 2000"
"298311","S92529120",12,"before 2000"
"281331","S98230262",1,"before 2000"
"296360","S92692819",1,"before 2000"
"298311","S53574623",1,"before 2000"
"298311","G6749889",1,"before 2000"
"256648","S98230352",2,"before 2000"
"253391","S98231222",2,"before 2000"
"253391","S98231286",2,"before 2000"
"291788","S98231550",3,"before 2000"
"293738","S98236914",3,"before 2000"
"296360","G6749887",3,"before 2000"
"298311","S53573532",4,"before 2000"
"298311","S92827655",4,"before 2000"
"294388","S98270311",12,"before 2000"
"292435","S98270889",1,"before 2000"
"294388","S98270762",1,"before 2000"
"292438","S98270813",1,"before 2000"
"297657","S92689034",1,"before 2000"
"293736","S98271522",2,"before 2000"
"293736","S98271230",2,"before 2000"
"293738","S98272369",2,"before 2000"
"256648","S98273230",4,"before 2000"
"255998","S98306900",4,"before 2000"
"253391","S98307625",4,"before 2000"
"253391","S98307417",4,"before 2000"
"253391","S98307142",4,"before 2000"
"253391","S98307482",4,"before 2000"
"287211","S132917247",2,"before 2000"
"287214","S133776314",2,"before 2000"
"287211","S96587766",11,"before 2000"
"287211","S96587908",11,"before 2000"
"287211","S96553095",11,"before 2000"
"287211","S96587231",11,"before 2000"
"287214","S96588011",11,"before 2000"
"287214","S96588014",11,"before 2000"
"287214","S96587903",11,"before 2000"
"287214","S96587384",11,"before 2000"
"287210","S56787362",3,"before 2000"
"283933","S98650868",3,"before 2000"
"302203","S98651246",5,"before 2000"
"300905","S98689411",5,"before 2000"
"301562","S98689336",5,"before 2000"
"287211","S57264310",7,"before 2000"
"287211","S56831356",7,"before 2000"
"286562","S57279342",7,"before 2000"
"287211","S56831540",7,"before 2000"
"287211","S57264640",7,"before 2000"
"286562","S56832287",7,"before 2000"
"286562","S56831539",7,"before 2000"
"301554","S98690133",7,"before 2000"
"287211","S56831538",8,"before 2000"
"287211","S57265447",8,"before 2000"
"302203","S98690644",8,"before 2000"
"302203","S98690314",8,"before 2000"
"286562","S57279683",9,"before 2000"
"287864","S56832159",9,"before 2000"
"280674","S56832158",9,"before 2000"
"302203","S98727780",9,"before 2000"
"301554","S98727310",9,"before 2000"
