"gridg0","group.id","month","timegroups"
"96780","S66761444",10,"before 2000"
"60985","G5158944",2,"before 2000"
"79871","S66760680",4,"before 2000"
"71396","S89331447",1,"before 2000"
"70093","S89331454",1,"before 2000"
"70093","S89331450",1,"before 2000"
"70746","S89331456",1,"before 2000"
"70093","S89331449",1,"before 2000"
"72046","S89331455",1,"before 2000"
"68793","S89331451",1,"before 2000"
"70743","S89331452",1,"before 2000"
"3823","S89331444",1,"before 2000"
"34996","S89331432",1,"before 2000"
"3822","S89331443",1,"before 2000"
"1220","S89331446",1,"before 2000"
"2522","S89331445",1,"before 2000"
"25266","S89331448",1,"before 2000"
"17460","S89331441",2,"before 2000"
"3823","S89331442",2,"before 2000"
"68795","S54975890",3,"before 2000"
"70746","S54981405",4,"before 2000"
"72046","S54980711",4,"before 2000"
"70746","G8057086",1,"before 2000"
"68795","G8057083",2,"before 2000"
"68794","G8057081",2,"before 2000"
"70743","G8057084",2,"before 2000"
"68795","G8057079",2,"before 2000"
"70746","G8057085",2,"before 2000"
"71396","G8057080",2,"before 2000"
"71396","G8057078",2,"before 2000"
"72046","S89331434",2,"before 2000"
"68795","S89331433",3,"before 2000"
"70093","S21766043",7,"before 2000"
"72046","S208095419",1,"before 2000"
"72046","S208088564",1,"before 2000"
"72046","S208096594",1,"before 2000"
"70746","S208099160",1,"before 2000"
"85701","S101967535",12,"before 2000"
"70093","S101966598",12,"before 2000"
"68795","S101959068",12,"before 2000"
"70746","S101957848",12,"before 2000"
"3821","S35019105",3,"before 2000"
"68795","S117278719",12,"2000-2006"
"72046","S117270564",12,"2000-2006"
"70746","S117268025",12,"2000-2006"
"70095","S117270960",12,"2000-2006"
"68795","S117278800",12,"2000-2006"
"68144","G15272207",10,"2000-2006"
"68794","G15272206",10,"2000-2006"
"68795","S69366861",1,"2000-2006"
"72046","S69367026",1,"2000-2006"
"72046","S69812419",1,"2000-2006"
"68795","S69812069",1,"2000-2006"
"72046","G9660846",11,"2000-2006"
"72046","G9660836",11,"2000-2006"
"68795","G9660849",11,"2000-2006"
"71396","G9660848",11,"2000-2006"
"70095","G9660843",11,"2000-2006"
"75951","S210127538",1,"2000-2006"
"75302","S210007092",1,"2000-2006"
"75951","S210001491",1,"2000-2006"
"68795","S94823762",4,"2000-2006"
"72046","S94826150",4,"2000-2006"
"70093","S94825552",4,"2000-2006"
"68795","S94824605",4,"2000-2006"
"70095","S94824930",4,"2000-2006"
"72046","S94825750",4,"2000-2006"
"70093","S94825637",4,"2000-2006"
"71396","S94978902",7,"2007-2010"
"68795","S55963464",2,"2007-2010"
"68795","S55965254",2,"2007-2010"
"72046","S55964536",2,"2007-2010"
"75302","S55963876",2,"2007-2010"
"70746","S55965680",2,"2007-2010"
"72046","S55962881",2,"2007-2010"
"75302","S55964098",2,"2007-2010"
"72046","S55965351",2,"2007-2010"
"70744","S55965030",2,"2007-2010"
"73353","S203549193",2,"2007-2010"
"70095","S55964781",2,"2007-2010"
"68793","S55965500",2,"2007-2010"
"68795","S24463158",3,"2007-2010"
"72046","S24463247",3,"2007-2010"
"70095","S24463189",3,"2007-2010"
"73344","S24463216",3,"2007-2010"
"71396","S24463167",3,"2007-2010"
"68795","S121434557",1,"2007-2010"
"68795","S170981976",1,"2007-2010"
"68795","S170981978",1,"2007-2010"
"68795","S170981979",1,"2007-2010"
"70743","S170984275",1,"2007-2010"
"72046","S121434804",1,"2007-2010"
"68795","S170981975",1,"2007-2010"
"72046","S170983763",1,"2007-2010"
"70095","S170981949",1,"2007-2010"
