"gridg0","group.id","month","timegroups"
"206457","S56391337",2,"before 2000"
"187579","S56393123",2,"before 2000"
"186928","S56392280",2,"before 2000"
"200604","S86113839",12,"before 2000"
"184327","S39902525",1,"before 2000"
"187582","S279827827",2,"before 2000"
"186280","S279844040",3,"before 2000"
"197994","S20409363",12,"before 2000"
"195411","S20418446",12,"before 2000"
"195391","S20418578",12,"before 2000"
"196042","S41037739",12,"before 2000"
"189549","S20409328",12,"before 2000"
"204419","S45060469",7,"before 2000"
"186927","S43020320",2,"2000-2006"
"188230","S43020477",2,"2000-2006"
"186928","G5190421",12,"2000-2006"
"186284","G5190417",12,"2000-2006"
"186284","G5190418",12,"2000-2006"
"186279","G5190420",12,"2000-2006"
"186931","S63202440",12,"2000-2006"
"189549","G5190415",12,"2000-2006"
"196042","S68186306",1,"2000-2006"
"219454","S66907427",12,"2007-2010"
"184326","S309859216",12,"2007-2010"
"200617","S111259449",12,"2007-2010"
"199961","S118146293",12,"2007-2010"
"186934","S40984699",2,"2007-2010"
"187532","S111339841",4,"2007-2010"
"187532","S107614655",4,"2007-2010"
"195394","S56698099",7,"2007-2010"
"195394","S85503275",10,"2007-2010"
"189535","S85503174",10,"2007-2010"
"189535","S85511717",12,"2007-2010"
"201916","S85580707",1,"2007-2010"
"201916","S85595641",1,"2007-2010"
"217449","G13516326",5,"2007-2010"
"199912","S78991566",11,"2007-2010"
"189534","S78914243",11,"2007-2010"
"199270","S78991439",11,"2007-2010"
"193426","S78991378",11,"2007-2010"
"207077","S107596474",12,"2007-2010"
"212319","S111305465",1,"2007-2010"
"190184","S68778338",1,"2007-2010"
"209702","S111801687",1,"2007-2010"
"210353","S111228827",1,"2007-2010"
"210353","S111228025",1,"2007-2010"
"209702","S117956599",2,"2007-2010"
"219455","S111316940",4,"2007-2010"
"217471","S111246985",5,"2007-2010"
"211660","S134266981",11,"2011-2012"
"214905","S111310729",11,"2011-2012"
"190819","S78920277",12,"2011-2012"
"190814","S78637872",12,"2011-2012"
"189534","S78914314",12,"2011-2012"
"189548","S37161438",12,"2011-2012"
"218164","S107468444",1,"2011-2012"
"217497","S107466425",1,"2011-2012"
"210349","S107463556",1,"2011-2012"
"216846","S107464824",1,"2011-2012"
"221414","S107470217",1,"2011-2012"
"213544","S78912752",2,"2011-2012"
"213544","S78912888",2,"2011-2012"
"213544","S78912665",2,"2011-2012"
"189534","S52258849",2,"2011-2012"
"189534","S148066748",2,"2011-2012"
"186931","S126275836",2,"2011-2012"
"216827","S110844317",2,"2011-2012"
"181059","S78727626",3,"2011-2012"
"216204","S111314443",4,"2011-2012"
"186933","S70542786",4,"2011-2012"
"200572","G5610271",9,"2011-2012"
"200572","G5610270",9,"2011-2012"
"197995","S197105805",9,"2011-2012"
"199919","G5610266",10,"2011-2012"
"200572","G5610268",10,"2011-2012"
"213544","S79281604",11,"2011-2012"
"189534","S78914349",11,"2011-2012"
"216854","S78784789",11,"2011-2012"
"216854","S78782647",11,"2011-2012"
"199919","G8448061",12,"2011-2012"
"212319","S58250971",12,"2011-2012"
"188875","G782756",12,"2011-2012"
"190184","G782750",12,"2011-2012"
"189534","S58782991",12,"2011-2012"
"189534","G2362438",12,"2011-2012"
"186928","G782753",12,"2011-2012"
"201915","G782762",12,"2011-2012"
"201267","G782763",12,"2011-2012"
"186285","G782757",12,"2011-2012"
"185631","G782755",12,"2011-2012"
"196042","G782766",1,"2011-2012"
"189534","S41579597",1,"2011-2012"
"187579","S41578819",1,"2011-2012"
"173861","S16965933",1,"2011-2012"
"179089","S13120996",2,"2011-2012"
"212252","S13101213",2,"2011-2012"
"212253","S13071874",2,"2011-2012"
"212253","S13007342",2,"2011-2012"
"212901","S13072481",2,"2011-2012"
"212252","S12961786",2,"2011-2012"
"198644","S246717509",3,"2011-2012"
"194093","S19873345",3,"2011-2012"
"193440","S246719493",3,"2011-2012"
"216205","S107445909",3,"2011-2012"
"189547","S84380974",3,"2011-2012"
"216854","S78824603",4,"2011-2012"
"180422","S23417350",7,"2013"
"199936","S19864690",8,"2013"
"184326","S40378162",8,"2013"
"194088","S19867916",9,"2013"
"184978","S176556467",9,"2013"
"214929","S67233842",10,"2013"
"194093","S19867854",10,"2013"
"186931","S176539630",11,"2013"
"184326","S80660309",12,"2013"
"200617","S16825496",12,"2013"
"216854","S78835870",12,"2013"
"186931","S176576803",12,"2013"
"211660","S78111047",1,"2013"
"211660","S78110938",1,"2013"
"211660","S78110819",1,"2013"
"211660","S78110273",1,"2013"
"183026","S34064322",1,"2013"
"189534","S20959380",1,"2013"
"189534","S22718046",1,"2013"
"186928","S308442378",1,"2013"
"189534","G16924932",1,"2013"
"186928","S35937905",1,"2013"
"189534","S17236971",1,"2013"
"186931","S35937860",1,"2013"
"211660","S78112068",2,"2013"
"211660","S78111596",2,"2013"
"211660","S78111795",2,"2013"
"197347","S17017848",2,"2013"
"198641","G804154",2,"2013"
"197994","S16923120",2,"2013"
"197994","S16978121",2,"2013"
"197994","G804155",2,"2013"
"197341","S17110746",2,"2013"
"201241","S17018595",2,"2013"
"196060","S17110627",2,"2013"
"195391","S17084907",2,"2013"
"194743","S17018542",2,"2013"
"196041","S17084919",2,"2013"
"189534","S124697070",2,"2013"
"196043","S17023252",2,"2013"
"197342","S19864458",2,"2013"
"195394","S17018262",2,"2013"
"197342","G2242964",2,"2013"
"195392","S17018483",2,"2013"
"196692","S17085282",2,"2013"
"196042","S26306753",2,"2013"
"195392","S17022313",2,"2013"
"190184","S23261173",2,"2013"
"196692","S17208485",2,"2013"
"190184","S16923961",2,"2013"
"196692","S17208490",2,"2013"
"196042","S17021925",2,"2013"
"196692","S17018428",2,"2013"
"174520","S17111632",2,"2013"
"219463","S17029353",2,"2013"
"216846","S17018676",2,"2013"
"186284","S25989073",2,"2013"
"179089","S17018050",2,"2013"
"179089","S16923691",2,"2013"
"179089","S16951217",2,"2013"
"179089","S16983425",2,"2013"
"179089","S17024089",2,"2013"
"179089","S16945785",2,"2013"
"222668","S16983816",2,"2013"
"211660","S23958231",3,"2013"
"213625","S17514660",3,"2013"
"189534","S46035726",3,"2013"
"188876","S17244838",3,"2013"
"197342","S19864828",3,"2013"
"197342","S19867212",3,"2013"
"188875","S17255262",3,"2013"
"201920","S21511157",3,"2013"
"201268","S21510859",3,"2013"
"219448","S25989679",3,"2013"
"194093","S30148993",4,"2013"
"195393","S18791787",4,"2013"
"194093","S19864383",4,"2013"
"197342","S19864756",4,"2013"
"197342","S19864422",4,"2013"
"195392","S18476972",5,"2013"
"189548","S101513457",5,"2013"
"186284","S18476865",5,"2013"
"211660","S64461743",6,"2014"
"196042","S18784925",6,"2014"
"194093","S19866909",6,"2014"
"194093","S18859045",6,"2014"
"195392","S18784595",6,"2014"
"197342","S18940486",6,"2014"
"197342","S18940467",6,"2014"
"196042","S18823252",6,"2014"
"197342","S19867715",6,"2014"
"196042","S18814331",6,"2014"
"195392","S18849683",6,"2014"
"216854","S78861116",6,"2014"
"194093","S18859035",6,"2014"
"186284","S208232053",6,"2014"
"196692","S211676581",7,"2014"
"196636","S35687323",8,"2014"
"218102","S122986535",8,"2014"
"196042","S19384180",8,"2014"
"214887","S36610702",8,"2014"
"186241","S37733302",8,"2014"
"186241","S37733287",8,"2014"
"197990","S19964139",9,"2014"
"197990","S19976796",9,"2014"
"195392","S47335410",9,"2014"
"196042","S19977171",9,"2014"
"195392","S47345319",9,"2014"
"196042","S19953221",9,"2014"
"197342","S19964156",9,"2014"
"214887","S19963894",9,"2014"
"219459","S19995860",9,"2014"
"200570","G1271487",10,"2014"
"200572","G1271489",10,"2014"
"199920","G1271488",10,"2014"
"186927","S20056433",10,"2014"
"218103","S78313695",10,"2014"
"218103","S78662621",10,"2014"
"187579","S20254794",10,"2014"
"187579","S20023722",10,"2014"
"188230","S20254781",10,"2014"
"190185","S20425794",10,"2014"
"187579","S20246696",10,"2014"
"187579","S20254802",10,"2014"
"187579","S20440231",10,"2014"
"187578","S20427070",10,"2014"
"189534","S20045948",10,"2014"
"187579","S20070767",10,"2014"
"196042","S20007132",10,"2014"
"196692","S20007300",10,"2014"
"187579","S20246709",10,"2014"
"196042","S20320263",10,"2014"
"197342","S20045411",10,"2014"
"194742","S20437040",10,"2014"
"195392","S20196602",10,"2014"
"196042","S20056284",10,"2014"
"187579","S20441083",10,"2014"
"189534","S127504566",10,"2014"
"189534","S20195802",10,"2014"
"196692","S20179271",10,"2014"
"189534","S20441007",10,"2014"
"189534","S20425689",10,"2014"
"189534","S127496717",10,"2014"
"189534","S20217398",10,"2014"
"187579","S20045851",10,"2014"
"188230","S20046325",10,"2014"
"187579","S20070818",10,"2014"
"189534","S20440905",10,"2014"
"187579","S20045856",10,"2014"
"187579","S20441050",10,"2014"
"189534","S127374523",10,"2014"
"189534","S127374227",10,"2014"
"190184","S20354101",10,"2014"
"186280","S20264566",10,"2014"
"186279","S20264674",10,"2014"
"186280","S20071004",10,"2014"
"186933","S20440321",10,"2014"
"186936","S20440476",10,"2014"
"186931","S20056195",10,"2014"
"186931","S20246721",10,"2014"
"186933","S20440665",10,"2014"
"186284","S20440530",10,"2014"
"186931","S20440735",10,"2014"
"188230","S20423985",11,"2014"
"187579","S20440166",11,"2014"
"196042","S20620444",11,"2014"
"196692","S70454697",11,"2014"
"187579","S20424866",11,"2014"
"187579","S20440182",11,"2014"
"187579","S20423928",11,"2014"
"187579","S20447380",11,"2014"
"187579","S20423884",11,"2014"
"187580","S20423924",11,"2014"
"187580","S20423902",11,"2014"
"173874","S20580837",11,"2014"
"201916","S49944764",11,"2014"
"186280","S20439892",11,"2014"
"186933","S20447563",11,"2014"
"186284","S26972161",11,"2014"
"186931","S20425094",11,"2014"
"186933","S20448195",11,"2014"
"187583","S20447498",11,"2014"
"204479","S37904222",12,"2014"
"212309","S21027812",12,"2014"
"189534","S21005277",12,"2014"
"196042","S20829210",12,"2014"
"189534","S23261090",12,"2014"
"195392","S20829391",12,"2014"
"195393","S21028533",12,"2014"
"216854","S78879386",12,"2014"
"188240","S20829843",12,"2014"
"209063","S21674467",1,"2014"
"211660","S40515753",1,"2014"
"184326","S27030638",1,"2014"
"195392","S79453780",1,"2014"
"196042","S21527810",1,"2014"
"189534","S21547506",1,"2014"
"189534","G5849682",1,"2014"
"189534","S24256177",1,"2014"
"196042","S21527873",1,"2014"
"189534","G2954923",1,"2014"
"195392","S21291235",1,"2014"
"189534","S21528933",1,"2014"
"190184","G1252421",1,"2014"
"189534","S34320342",1,"2014"
"189534","G11966228",1,"2014"
"189534","S21528910",1,"2014"
"189534","S64450751",1,"2014"
"189534","S27030618",1,"2014"
"189534","S64452147",1,"2014"
"195393","S21179272",1,"2014"
"201916","S31490439",1,"2014"
"219451","S41955485",1,"2014"
"198621","S126986028",1,"2014"
"187582","G2982315",1,"2014"
"186284","S79455789",1,"2014"
"186931","S21529061",1,"2014"
"189548","S79456345",1,"2014"
"186933","S21533026",1,"2014"
"186936","S21547127",1,"2014"
"187582","S21529015",1,"2014"
"212319","S23299154",2,"2014"
"183677","G1159308",2,"2014"
"182375","G1159260",2,"2014"
"182375","G1160819",2,"2014"
"182375","G1162968",2,"2014"
"182375","G1160820",2,"2014"
"182375","G1159261",2,"2014"
"182375","S22063807",2,"2014"
"196042","S22039374",2,"2014"
"196692","S21846627",2,"2014"
"196043","S21941424",2,"2014"
"196042","S21999163",2,"2014"
"196693","S21791869",2,"2014"
"196043","S21815042",2,"2014"
"196043","S21887739",2,"2014"
"196043","S21885107",2,"2014"
"194743","S21791901",2,"2014"
"195392","S21792055",2,"2014"
"196043","S21794281",2,"2014"
"196043","S21781546",2,"2014"
"192142","S21874944",2,"2014"
"192794","S21791150",2,"2014"
"184979","G1159311",2,"2014"
"196039","S22249233",3,"2014"
"218102","S22251458",3,"2014"
"218102","S22204989",3,"2014"
"218103","S22251654",3,"2014"
"195392","S22225425",3,"2014"
"196693","S22225942",3,"2014"
"195392","S22224850",3,"2014"
"201916","S26312935",3,"2014"
"198008","S22249551",3,"2014"
"187582","S149510271",3,"2014"
"188841","S22240060",3,"2014"
"201222","S26690424",4,"2014"
"181721","S24767043",4,"2014"
"201909","S26522264",4,"2014"
"196040","S26669660",4,"2014"
"201916","S25387063",4,"2014"
"201916","S25387062",4,"2014"
"201916","S23106886",4,"2014"
"201916","G1254238",4,"2014"
"186284","G6749428",4,"2014"
"211662","S71999002",5,"2014"
"218103","S23356811",5,"2014"
"195392","S23316711",5,"2014"
"196040","S26669379",5,"2014"
"196040","S26669172",5,"2014"
"207742","S25574488",5,"2014"
"201916","S26640702",5,"2014"
"216854","S78886679",5,"2014"
"216854","S78886377",5,"2014"
"216854","S78886472",5,"2014"
"216854","S78886030",5,"2014"
"216854","S78882683",5,"2014"
"188238","S78243188",5,"2014"
"188875","S32150586",6,"2015"
"212320","S40440503",8,"2015"
"192794","S24814531",8,"2015"
"192794","S24845033",8,"2015"
"223972","S25558044",8,"2015"
"197347","S24846061",9,"2015"
"181070","S25118704",9,"2015"
"183016","S25240004",9,"2015"
"183016","S24967042",9,"2015"
"181071","S24932124",9,"2015"
"181071","S24945776",9,"2015"
"217451","S25086648",9,"2015"
"194743","S25008903",9,"2015"
"194743","S24955389",9,"2015"
"194743","S24922431",9,"2015"
"196042","G1411633",9,"2015"
"196042","G1418214",9,"2015"
"196042","S25238247",9,"2015"
"197342","G1410794",9,"2015"
"196042","S25101138",9,"2015"
"196692","S24994987",9,"2015"
"194743","S25210951",9,"2015"
"192142","S24992310",9,"2015"
"192794","S24921344",9,"2015"
"192794","S25067635",9,"2015"
"192794","S24844985",9,"2015"
"192794","S24897833",9,"2015"
"192794","S24966116",9,"2015"
"192794","S24897853",9,"2015"
"192794","S24955373",9,"2015"
"192794","S25086740",9,"2015"
"192794","S25115409",9,"2015"
"192794","S25029343",9,"2015"
"192794","S24897819",9,"2015"
"192794","S25067626",9,"2015"
"192794","S24857265",9,"2015"
"192794","S25067611",9,"2015"
"192794","S25126096",9,"2015"
"192794","S25198762",9,"2015"
"192794","S24966109",9,"2015"
"192794","S25115410",9,"2015"
"192794","S24927751",9,"2015"
"192794","S24992286",9,"2015"
"192794","S25210885",9,"2015"
"192794","S25241018",9,"2015"
"192794","S24992296",9,"2015"
"192794","S25241023",9,"2015"
"192794","S25198760",9,"2015"
"201869","S78723690",10,"2015"
"199269","S78723431",10,"2015"
"212898","S59918948",10,"2015"
"197991","S25399904",10,"2015"
"197991","S25537242",10,"2015"
"197991","S25535748",10,"2015"
"197991","S25536490",10,"2015"
"198642","S25615508",10,"2015"
"197991","S25551842",10,"2015"
"198642","S25613228",10,"2015"
"197991","S25536441",10,"2015"
"198642","S25575238",10,"2015"
"196694","S37285553",10,"2015"
"184326","S231887313",10,"2015"
"180422","S26346815",10,"2015"
"196042","S25563943",10,"2015"
"189534","S25745347",10,"2015"
"196042","S25626110",10,"2015"
"194743","S25432139",10,"2015"
"196042","S25535305",10,"2015"
"196042","S25613467",10,"2015"
"189534","S25651393",10,"2015"
"197342","S25685655",10,"2015"
"195392","S25249595",10,"2015"
"190184","S25316065",10,"2015"
"187579","S231881871",10,"2015"
"187579","S231880382",10,"2015"
"187579","S26340215",10,"2015"
"198607","S25485857",10,"2015"
"173874","S25557650",10,"2015"
"201916","S27354752",10,"2015"
"199920","S78724596",10,"2015"
"192794","S25248783",10,"2015"
"192794","S25441701",10,"2015"
"192794","S25432158",10,"2015"
"192794","S25432164",10,"2015"
"193442","S25287389",10,"2015"
"212319","S27132516",11,"2015"
"212319","S27133246",11,"2015"
"198642","S26055999",11,"2015"
"197347","S25668912",11,"2015"
"197347","S25731375",11,"2015"
"197347","S25668840",11,"2015"
"198642","S25711974",11,"2015"
"198642","S25906137",11,"2015"
"197991","S25649570",11,"2015"
"197347","S25731347",11,"2015"
"197991","S25701340",11,"2015"
"197988","S26041500",11,"2015"
"197991","S25916078",11,"2015"
"181071","S24945850",11,"2015"
"183026","G1466724",11,"2015"
"184326","G9632360",11,"2015"
"217451","S25892552",11,"2015"
"196042","S25744404",11,"2015"
"188875","S26611441",11,"2015"
"196042","S25731735",11,"2015"
"189534","S100532369",11,"2015"
"190183","S49666555",11,"2015"
"196042","S25916065",11,"2015"
"189534","G1469468",11,"2015"
"188229","G1468530",11,"2015"
"189534","G1466736",11,"2015"
"189534","G1469462",11,"2015"
"189534","G1469509",11,"2015"
"189534","S25743861",11,"2015"
"189534","S27156001",11,"2015"
"195392","S25731952",11,"2015"
"190184","G1468536",11,"2015"
"189534","G8663368",11,"2015"
"190184","G1469506",11,"2015"
"214887","S25944440",11,"2015"
"201916","S100532304",11,"2015"
"216204","S26468583",11,"2015"
"187582","G9632359",11,"2015"
"187582","G8663366",11,"2015"
"186931","G1469621",11,"2015"
"201222","S26767330",12,"2015"
"200572","S78730911",12,"2015"
"200572","S78730373",12,"2015"
"198642","S26248378",12,"2015"
"198642","S26306576",12,"2015"
"198642","S26174071",12,"2015"
"198642","S26553211",12,"2015"
"197991","S26488649",12,"2015"
"197991","S26226140",12,"2015"
"197991","S26454179",12,"2015"
"198642","S26260327",12,"2015"
"197991","S26348785",12,"2015"
"197991","S26079124",12,"2015"
"197991","S26552007",12,"2015"
"198642","S26313966",12,"2015"
"198642","S26348922",12,"2015"
"197991","S26373711",12,"2015"
"197991","S26405375",12,"2015"
"198642","S26227040",12,"2015"
"197991","S26131904",12,"2015"
"198642","S26389235",12,"2015"
"198642","S26373868",12,"2015"
"198642","S26552523",12,"2015"
"184326","S30395350",12,"2015"
"195410","S26602839",12,"2015"
"196042","S30149125",12,"2015"
"189534","S33028919",12,"2015"
"196042","S26348871",12,"2015"
"189534","S26129823",12,"2015"
"189534","S26120189",12,"2015"
"189534","S26120236",12,"2015"
"189534","S59523898",12,"2015"
"196042","S30395478",12,"2015"
"189534","S59919372",12,"2015"
"189534","S26262413",12,"2015"
"189534","S32887603",12,"2015"
"189534","S27246449",12,"2015"
"189534","S30368825",12,"2015"
"189534","S69550139",12,"2015"
"189534","S30368914",12,"2015"
"189534","G1517818",12,"2015"
"189534","S27246415",12,"2015"
"189534","S26262372",12,"2015"
"189534","S37305385",12,"2015"
"196042","S26326077",12,"2015"
