"gridg0","group.id","month","timegroups"
"234747","S76699066",10,"before 2000"
"237934","S268882895",12,"before 2000"
"237933","S268549432",7,"before 2000"
"237934","S268553846",7,"before 2000"
"237933","S268545881",7,"before 2000"
"237933","S268549882",7,"before 2000"
"237934","S268688477",8,"before 2000"
"237935","S268695019",8,"before 2000"
"237934","S268689456",8,"before 2000"
"237277","S268694683",8,"before 2000"
"237933","S268693966",8,"before 2000"
"237933","S268689234",8,"before 2000"
"237934","S268688169",8,"before 2000"
"237934","S268695278",8,"before 2000"
"237934","S268688745",8,"before 2000"
"237934","S268693477",8,"before 2000"
"237934","S268688918",8,"before 2000"
"237934","S268696225",9,"before 2000"
"237934","S268697022",10,"before 2000"
"237934","S268697718",10,"before 2000"
"237933","S268766251",10,"before 2000"
"237934","S268698069",10,"before 2000"
"237933","S268771081",10,"before 2000"
"237934","S89881906",10,"before 2000"
"237933","S268768642",10,"before 2000"
"237934","S268761237",10,"before 2000"
"237933","S268697352",10,"before 2000"
"237933","S268769590",10,"before 2000"
"237934","S268699524",10,"before 2000"
"237933","S268878301",10,"before 2000"
"237933","S268699058",10,"before 2000"
"237935","S268879423",11,"before 2000"
"237934","S268880780",11,"before 2000"
"237933","S268881251",11,"before 2000"
"237934","S268882030",12,"before 2000"
"237934","S268882680",12,"before 2000"
"237933","S268881666",12,"before 2000"
"237934","S268882352",12,"before 2000"
"237933","S268883653",12,"before 2000"
"237934","S268914642",1,"before 2000"
"237934","S268885516",1,"before 2000"
"237933","S89882158",2,"before 2000"
"237933","S268915424",2,"before 2000"
"235343","S268916954",2,"before 2000"
"237934","S268917797",3,"before 2000"
"237933","S268929187",3,"before 2000"
"238585","S268926046",3,"before 2000"
"237933","S268927816",3,"before 2000"
"237934","S268920867",3,"before 2000"
"237934","S268922118",3,"before 2000"
"237933","S268918853",3,"before 2000"
"237933","S268920117",3,"before 2000"
"237934","S268923932",3,"before 2000"
"237934","S269121241",4,"before 2000"
"237933","S269120085",4,"before 2000"
"239235","S269120583",4,"before 2000"
"237934","S269120910",4,"before 2000"
"237933","S268762527",10,"before 2000"
"237934","S89882479",10,"before 2000"
"237933","S269125757",11,"before 2000"
"237933","S269123598",11,"before 2000"
"237932","S269125086",11,"before 2000"
"237933","S89882697",11,"before 2000"
"237934","S269122198",11,"before 2000"
"239884","S269126474",11,"before 2000"
"239884","S269127187",11,"before 2000"
"237934","S269122818",11,"before 2000"
"237934","S269421250",12,"before 2000"
"237933","S269166115",12,"before 2000"
"237932","S269128218",12,"before 2000"
"237933","S269422915",12,"before 2000"
"237933","S269165447",12,"before 2000"
"237933","S269167033",12,"before 2000"
"237933","S269169028",12,"before 2000"
"237933","S269129446",12,"before 2000"
"237933","S269173681",12,"before 2000"
"237933","S269172560",12,"before 2000"
"237935","S269425351",12,"before 2000"
"237285","S269426087",12,"before 2000"
"237934","S269421815",12,"before 2000"
"237934","S269424198",12,"before 2000"
"237934","S269429236",1,"before 2000"
"237933","S269430945",2,"before 2000"
"237934","S269589283",2,"before 2000"
"237934","S269429934",2,"before 2000"
"237933","S269431799",2,"before 2000"
"237933","S269589642",2,"before 2000"
"237934","S269590029",3,"before 2000"
"237934","S269590562",7,"before 2000"
"237935","S269590939",8,"before 2000"
"237935","S269591281",8,"before 2000"
"238582","S269617889",9,"before 2000"
"237932","S269623327",10,"before 2000"
"237933","S269759305",10,"before 2000"
"237933","S269625248",10,"before 2000"
"237933","S89931652",10,"before 2000"
"237932","S269621508",10,"before 2000"
"237934","S269624333",10,"before 2000"
"237932","S269764552",11,"before 2000"
"237285","S269793814",11,"before 2000"
"238582","S269968011",11,"before 2000"
"237932","S269762505",11,"before 2000"
"237933","S269797400",11,"before 2000"
"237933","S269796116",11,"before 2000"
"237933","S269766727",11,"before 2000"
"237933","S269762822",11,"before 2000"
"237933","S269964939",11,"before 2000"
"237282","S269767316",11,"before 2000"
"237933","S269798832",11,"before 2000"
"237934","S269965845",11,"before 2000"
