"LOCALITY.ID","group.id","month","timegroups"
"L23722682","G10043472",4,"2022"
"L6445062","G2757678",11,"2017"
"L6445099","G2759522",11,"2017"
"L6445062","G2759528",11,"2017"
"L6447365","G2759530",11,"2017"
"L4535355","G2759588",11,"2017"
"L4535355","G3596333",11,"2018"
"L8170413","G3600664",11,"2018"
"L8175182","G3603385",11,"2018"
"L8149264","G3614248",11,"2018"
"L8197158","G3616239",11,"2018"
"L8197169","G3616240",11,"2018"
"L8197169","G3616241",11,"2018"
"L4535285","G3616242",11,"2018"
"L8197386","G3616243",11,"2018"
"L8197301","G3616245",11,"2018"
"L8197374","G3616248",11,"2018"
"L8197450","G3616249",11,"2018"
"L8197472","G3616252",11,"2018"
"L4535285","G3643915",12,"2018"
"L7715231","G3643916",12,"2018"
"L7715315","G3643917",12,"2018"
"L7715315","G3643918",12,"2018"
"L8260638","G3665046",12,"2018"
"L8260638","G3665047",12,"2018"
"L8260638","G3668503",12,"2018"
"L4535355","G3679797",12,"2018"
"L4535355","G3683735",12,"2018"
"L4535355","G3683736",12,"2018"
"L8709529","G3900694",2,"2018"
"L8709790","G3900860",2,"2018"
"L8709924","G3900959",2,"2018"
"L8714192","G3905070",3,"2018"
"L8780031","G3911859",3,"2018"
"L8714192","G3911859",3,"2018"
"L8714192","G3911860",3,"2018"
"L8709529","G3912314",3,"2018"
"L4535355","G3918171",3,"2018"
"L4619190","G4224795",5,"2015"
"L10366623","G4796821",12,"2019"
"L10366569","G4796822",12,"2019"
"L10366504","G4796824",12,"2019"
"L10366462","G4796825",12,"2019"
"L10366440","G4796826",12,"2019"
"L10366280","G4796828",12,"2019"
"L10366142","G4796829",12,"2019"
"L10365912","G4796830",12,"2019"
"L10367757","G4797497",12,"2019"
"L10367757","G4797503",12,"2019"
"L10372312","G4800645",12,"2019"
"L10372438","G4800814",12,"2019"
"L10372585","G4801023",12,"2019"
"L10372817","G4801267",12,"2019"
"L10373181","G4801646",12,"2019"
"L10373253","G4801692",12,"2019"
"L10373374","G4801762",12,"2019"
"L10373690","G4801895",12,"2019"
"L10373717","G4801908",12,"2019"
"L10367757","G4801958",12,"2019"
"L10367757","G4805127",12,"2019"
"L10367757","G4805286",12,"2019"
"L10379246","G4805468",12,"2019"
"L10379573","G4805802",12,"2019"
"L10379807","G4805936",12,"2019"
