"eBird.English.Name.2025","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"Ashy Drongo",-20.263335687268,-13.9612573131697,-7.65917893907137,-18.1443327963161,-10.7066771506384,-3.26902150496076,-16.671477275711,-9.88520531065688,-3.0989333456028,-16.4596318137583,-10.0682575530096,-3.67688329226085,-15.794064032211,-10.3472385589735,-4.90041308573608,-16.8614935487159,-10.4741963598375,-4.08689917095904,-16.6442024709091,-10.1258253945365,-3.60744831816397,-17.5986022052115,-10.491667776023,-3.38473334683446,-18.2347511429498,-10.7810796556016,-3.3274081682534,-18.5991803716531,-10.6113851782443,-2.6235899848356
"White-bellied Drongo",-4.76515192961834,1.3431487872856,7.45144950418954,-6.64225095898157,-2.02134948872368,2.59955198153421,-6.05756354769028,-0.572881099874252,4.91180134794177,-5.3463156130282,0.142140594338875,5.63059680170594,-5.32667871107263,0.0866564553779125,5.49999162182846,-4.30661555863084,-0.251199279225582,3.80421700017968,-5.64309683663274,-0.251428462184629,5.14023991226349,-5.46962651605582,0.207727519299476,5.88508155465477,-5.26610554101586,0.600975408363644,6.46805635774315,-4.51415422354776,1.50954720388792,7.5332486313236
"Crow-billed Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronzed Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Racket-tailed Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hair-crested Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Racket-tailed Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-naped Monarch",-31.5377350094508,-15.6621383300972,0.213458349256376,-14.9258208003697,3.88867173728013,22.70316427493,-22.7507014464989,-1.2681275398383,20.2144463668223,-23.6177012350842,-2.45510494859521,18.7074913378938,-24.1167006902425,-3.03174628746827,18.0532081153059,-22.6588122211067,-2.64165224783893,17.3755077254288,-22.7336182099833,-1.94874501954459,18.8361281708941,-26.7868271756717,-5.58433970861945,15.6181477584328,-27.2715892842839,-4.12218016712629,19.0272289500313,-25.3122074573941,-0.739494871063982,23.8332177152662
"Amur Paradise-Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Paradise-Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Paradise-Flycatcher",-4.77885856696928,0.762123199167704,6.30310496530469,-5.80454823529729,-1.78112441264994,2.24229940999741,-4.99904035837666,0.0113618452404866,5.02176404885764,-3.69063334239306,0.61184459636185,4.91432253511676,-4.67027526647671,0.00615142064902595,4.68257810777476,-4.63141037893199,-0.00563062734254656,4.6201491242469,-4.92556741559382,-0.145295622504909,4.634976170584,-5.27844152850774,-0.448243241958111,4.38195504459151,-5.17017107258333,0.10491639512872,5.38000386284077,-2.44805175936538,2.25412265557685,6.95629707051908
"Tiger Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-backed Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-tailed Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isabelline Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burmese Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bay-backed Shrike",-6.48456158983744,-4.20282635598196,-1.92109112212649,-5.61589039080243,-3.45569615728158,-1.29550192376074,-5.99288687004872,-3.81730679367252,-1.64172671729632,-5.97279693696977,-3.89866793552631,-1.82453893408286,-5.84513852803443,-3.8598068066285,-1.87447508522257,-5.92026830291224,-3.84089664568178,-1.76152498845132,-5.94288301196486,-4.0316795510531,-2.12047609014133,-6.05455899466064,-3.84513043941355,-1.63570188416646,-6.41139470906584,-4.21621182657068,-2.02102894407553,-4.71875742389151,-2.76659947482042,-0.814441525749332
"Long-tailed Shrike",-2.61204572196496,-0.763413838399588,1.08521804516578,-3.17004688137662,-1.6155183445055,-0.0609898076343927,-2.81977546931005,-1.09598922597777,0.627797017354516,-2.10892405865927,-0.847813639576181,0.41329677950691,-2.7618332226121,-1.1006973748904,0.560438472831299,-2.49526237231827,-1.03581620634447,0.423629959629338,-2.76258365390496,-1.07281333140897,0.616956991087014,-2.90540558676259,-1.166403660029,0.572598266704584,-3.0764387262692,-1.27048874632334,0.535461233622528,-3.02526729422618,-1.06982373313973,0.885619827946724
"Gray-backed Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Gray Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Gray Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Giant Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Masked Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woodchat Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Jay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-headed Jay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-billed Blue-Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-billed Blue-Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Green-Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous Treepie",-3.90833160332827,-1.84922066227748,0.209890278773313,-4.57723614525482,-2.74865218055528,-0.920068215855726,-4.35115151393247,-2.50341145541692,-0.655671396901367,-4.18438638072033,-2.31954369251703,-0.454701004313733,-4.13845166560614,-2.28878963142362,-0.439127597241092,-3.56682461523234,-2.40036722295772,-1.2339098306831,-4.22304050201582,-2.37687253007425,-0.530704558132686,-4.11515765849186,-2.19363189220679,-0.272106125921726,-3.84381154312225,-1.9264045524988,-0.00899756187535232,-4.29261605114028,-2.13105787339475,0.0305003043507848
"Gray Treepie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-bellied Treepie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collared Treepie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Treepie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-rumped Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Nutcracker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kashmir Nutcracker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-billed Chough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-billed Chough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Jackdaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"House Crow",-15.9839097567275,-10.7258237197012,-5.46773768267483,-7.54185217785564,-4.84785451888139,-2.15385685990714,-13.5788087040853,-7.63343796456341,-1.68806722504152,-13.7509588386367,-7.9549033065206,-2.15884777440448,-13.497635211384,-7.97729422080182,-2.45695323021963,-13.5353920175306,-7.82001731521678,-2.10464261290296,-13.3429705701027,-7.62376000843328,-1.90454944676384,-13.8659915442751,-7.88513631136312,-1.9042810784512,-14.3043692178789,-8.05042199628746,-1.79647477469599,-15.2352863010469,-8.6166749705309,-1.99806364001489
"Rook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carrion Crow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hooded Crow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Large-billed Crow",-17.6134943466871,-13.2700046266443,-8.92651490660145,-11.382721803822,-7.85653577616873,-4.33034974851543,-15.0648495063242,-9.72116321796078,-4.3774769295974,-15.8048878851827,-10.6045741938464,-5.40426050251016,-15.5048043569531,-10.2259818178503,-4.9471592787475,-15.462976390374,-10.2073213193537,-4.95166624833341,-15.5214088118371,-10.1589392487453,-4.79646968565338,-15.4638242435061,-9.97363136918919,-4.48343849487231,-16.181065009655,-10.3788438475156,-4.57662268537613,-17.0061220426542,-10.8454966642139,-4.68487128577367
"Pied Crow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Raven",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-headed Canary-Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fire-capped Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-browed Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sultan Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coal Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-naped Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-vented Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-crested Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azure Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ground Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green-backed Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Tit",-5.26352873606603,-1.9706994136155,1.32212990883503,-5.46065972064417,-3.86575375065551,-2.27084778066685,-4.98274128672297,-2.09205232622453,0.798636634273901,-4.5166925419119,-2.03706846137304,0.442555619165822,-5.26717453910781,-2.38955479150013,0.488064956107551,-5.27980110369121,-2.3994939114678,0.480813280755612,-5.35980225398926,-2.43852810671381,0.482746040561628,-5.39221281774397,-2.37887762800382,0.634457561736337,-4.98309900610538,-1.93733694955617,1.10842510699304,-5.75891787206448,-2.37856229308537,1.00179328589373
"White-naped Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Black-lored Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Yellow Tit",-6.19534005118082,-2.44492527151075,1.30548950815932,-7.79727381200174,-4.97537627571838,-2.15347873943502,-7.39900695695873,-3.80296975147098,-0.206932545983234,-6.38804757135551,-3.22233650076598,-0.0566254301764602,-7.06331050476797,-3.56177754847509,-0.0602445921822063,-7.05144892479652,-3.54301251263018,-0.0345761004638359,-7.1247438768152,-3.56240848948176,-7.31021483270367e-05,-7.48513257941312,-3.97018168699235,-0.455230794571571,-7.82987475803495,-4.12314400467897,-0.416413251323001,-5.63516507551595,-2.10794456977117,1.41927593597361
"Yellow-cheeked Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-crowned Penduline-Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Hoopoe-Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-tailed Lark",-1.77439517905907,0.14938841901403,2.07317201708713,-4.21719006418917,-1.42711470061606,1.36296066295705,-4.1748565629155,-2.19646889899472,-0.218081235073946,-4.09230184981139,-1.49644327889162,1.09941529202814,-4.07136261550129,-1.51698577380843,1.03739106788444,-3.91279335578128,-1.43907155820428,1.03465023937272,-4.05589122231832,-1.4437055527598,1.16848011679872,-4.234872167218,-1.54422904855372,1.14641407011056,-4.60983930732609,-1.88198932791345,0.845860651499198,-4.8515747215467,-1.87651889154569,1.09853693845533
"Desert Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-crowned Sparrow-Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark",-7.77858308650203,-5.35187789093485,-2.92517269536767,-6.94204110144745,-3.94438416346875,-0.94672722549004,-5.25207126639208,-3.22233495999618,-1.19259865360028,-6.65223460215862,-3.90228046265341,-1.1523263231482,-6.71019724225913,-4.0330289487985,-1.35586065533788,-6.67228342594987,-4.05655770422989,-1.44083198250992,-6.59417450079566,-3.8495253830597,-1.10487626532375,-6.66282102044326,-3.80927100125916,-0.955720982075052,-6.91614919544271,-3.89667405456425,-0.877198913685798,-7.32270910608012,-4.08470721792709,-0.84670532977407
"Jerdon's Bushlark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Bushlark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bengal Bushlark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singing Bushlark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Skylark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Skylark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tawny Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crested Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malabar Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horned Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Short-toed Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hume's Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolian Short-toed Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bimaculated Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turkestan Short-toed Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sand Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Tailorbird",-1.03935135237536,0.322564686873918,1.6844807261232,-0.737509916488459,0.379621477014239,1.49675287051694,-1.49175242187488,-0.256684890922248,0.978382640030382,-1.34443632914392,-0.215101099504144,0.914234130135631,-1.32922623134096,-0.103911848583126,1.12140253417471,-1.34953381156098,-0.0655038883313162,1.21852603489834,-1.36918715348892,-0.0645582227924133,1.2400707079041,-1.36285912464699,-0.0255827129706854,1.31169369870562,-1.58150743723988,-0.189374012993542,1.20275941125279,-1.85871649735271,-0.451907119461272,0.954902258430165
"Dark-necked Tailorbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-throated Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-crowned Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-crowned Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-fronted Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufescent Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-breasted Prinia",-3.77309791446958,3.10070632988254,9.97451057423465,-3.76227338554853,2.16162622231134,8.08552583017121,-2.48637955741661,3.6963441743973,9.87906790621121,-2.29358632786179,3.69771573812743,9.68901780411665,-2.34015273757934,3.56612779440104,9.47240832638142,-1.38795743087072,3.32791398200296,8.04378539487663,-2.55989424953904,3.20189516453847,8.96368457861598,-3.03211342577117,2.78269259160588,8.59749860898293,-1.92638653676513,4.40843246956971,10.7432514759046,1.43494434831333,6.73883658675744,12.0427288252015
"Delicate Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jungle Prinia",-4.78900530229645,1.7830302908154,8.35506588392725,-1.72369121349159,3.24802131107496,8.2197338356415,-4.5502308576297,-0.218431801815686,4.11336725399833,-4.22346309797287,1.47552671866724,7.17451653530735,-4.34074356213309,1.23999228183675,6.82072812580659,-4.26809929736751,1.37497999464469,7.0180592866569,-4.24714845568768,1.47750344149997,7.20215533868763,-4.9617321753579,0.802199400100848,6.5661309755596,-5.69437283428562,-0.0799143658753451,5.53454410253493,-3.65284666020395,2.69761109517421,9.04806885055238
"Yellow-bellied Prinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Prinia",-3.36754399022838,-1.42084410566163,0.525855778905128,-4.88167024072206,-2.58014045444091,-0.278610668159768,-4.85858532429931,-2.74274913101937,-0.626912937739433,-4.69387099418909,-2.64750259714477,-0.601134200100455,-4.61861704867497,-2.52119671800229,-0.423776387329607,-4.49100753236829,-2.56722888116037,-0.64345022995246,-3.90426344229302,-2.19357914731004,-0.482894852327065,-4.64456772220445,-2.44238312216402,-0.240198522123593,-5.04815757682155,-2.80368266986967,-0.559207762917787,-5.36479074700386,-2.9843527089862,-0.60391467096854
