"LOCALITY.ID","group.id","month","timegroups"
"L10117114","G5703950",9,"2020"
"L10135106","S77223855",12,"2020"
"L10147306","G5743606",9,"2020"
"L10147306","S76183315",11,"2020"
"L10147306","G5743493",9,"2020"
"L10147306","S71925730",7,"2020"
"L10147306","S71863768",7,"2020"
"L10147306","G5952191",11,"2020"
"L10147306","G5727709",9,"2020"
"L10147306","G5743320",9,"2020"
"L10147306","S73407429",9,"2020"
"L10147306","G5588368",8,"2020"
"L10147306","G5642693",8,"2020"
"L10147306","S63619775",1,"2019"
"L10147306","S63619600",1,"2019"
"L10147306","S65734346",3,"2019"
