"gridg0","group.id","month","timegroups"
"41135","G16844850",1,"before 2000"
"40500","S56839095",4,"before 2000"
"40500","S56791101",5,"before 2000"
"58693","S73824504",5,"before 2000"
"59338","S73824779",5,"before 2000"
"28799","S98729280",11,"before 2000"
"40500","S35323816",1,"before 2000"
"40500","S35778546",1,"before 2000"
"46330","S41103765",12,"before 2000"
"32048","S18246875",12,"before 2000"
"32048","S18247252",12,"before 2000"
"32048","S18250128",12,"before 2000"
"75556","G1435422",12,"before 2000"
"26200","S18249688",12,"before 2000"
"25546","S18249294",12,"before 2000"
"26200","S18249896",12,"before 2000"
"25545","S18247319",12,"before 2000"
"25546","S18250399",1,"before 2000"
"25546","S18250334",1,"before 2000"
"25546","S18264027",1,"before 2000"
"24894","S18251559",1,"before 2000"
"25546","S18263822",1,"before 2000"
"25547","S18251241",1,"before 2000"
"25546","S18263881",1,"before 2000"
"69075","G1435421",2,"before 2000"
"25546","S18280462",3,"before 2000"
"25546","S18280455",3,"before 2000"
"32048","S18280503",5,"before 2000"
"24896","S18296282",5,"before 2000"
"25545","S18296295",6,"before 2000"
"25546","S18296303",6,"before 2000"
"26200","S18296335",7,"before 2000"
"24894","S18315143",8,"before 2000"
"32048","S18315487",9,"before 2000"
"32048","S18349140",10,"before 2000"
"25545","S18351485",11,"before 2000"
"46346","S18365708",12,"before 2000"
"26849","S18353306",12,"before 2000"
"71032","G1420746",1,"before 2000"
"63220","G1416676",2,"before 2000"
"32045","S18479549",6,"before 2000"
"32045","S18479469",6,"before 2000"
"26200","S18479894",8,"before 2000"
"26200","S18493349",9,"before 2000"
"65169","S33223793",8,"before 2000"
"65169","S33223922",8,"before 2000"
"74914","S48927964",1,"before 2000"
"74914","S48927963",2,"before 2000"
"74914","S49077141",11,"before 2000"
"74914","S49076986",12,"before 2000"
"74914","S49077143",4,"before 2000"
"74914","S49077144",6,"before 2000"
"74914","S49077145",8,"before 2000"
"63220","G1416678",8,"before 2000"
"74914","S49077142",1,"before 2000"
"74914","S49077146",3,"before 2000"
"74914","S49077147",3,"before 2000"
"74914","S49077149",4,"before 2000"
"74914","S49077148",4,"before 2000"
"74914","S49077151",5,"before 2000"
"74914","S49077150",5,"before 2000"
"74914","S49077152",5,"before 2000"
"74914","S49077154",6,"before 2000"
"74914","S49077155",9,"before 2000"
"74914","S49076989",9,"before 2000"
"74914","S49077157",10,"before 2000"
"74914","S49077156",11,"before 2000"
"74914","S49076988",11,"before 2000"
"74914","S49077159",12,"before 2000"
"74914","S49077158",12,"before 2000"
"63220","G1416680",1,"before 2000"
"48298","S24457358",2,"before 2000"
"46330","S18785336",3,"before 2000"
"46330","S18782592",3,"before 2000"
"30097","S20466389",3,"before 2000"
"74914","S49077160",3,"before 2000"
"74914","S49076992",4,"before 2000"
"40500","S181740482",5,"before 2000"
"25546","S19182875",10,"before 2000"
"62584","S53387060",11,"before 2000"
"61936","S53386324",11,"before 2000"
"62584","S53387343",11,"before 2000"
"63220","G1456222",9,"before 2000"
"63220","S25624975",9,"before 2000"
"63220","S25624866",9,"before 2000"
"63220","G1416681",9,"before 2000"
"63220","G1456223",9,"before 2000"
"63220","G1416679",9,"before 2000"
"63220","S25625074",10,"before 2000"
"63220","S25625214",10,"before 2000"
"24894","S19182668",10,"before 2000"
"63220","S27047339",11,"before 2000"
"63220","S27047123",11,"before 2000"
"74914","S49077161",1,"before 2000"
"56074","S27031069",1,"before 2000"
"74914","S49077162",3,"before 2000"
"74914","S49076993",3,"before 2000"
"48948","S56890993",4,"before 2000"
"74914","S49077163",4,"before 2000"
"52191","S56890991",4,"before 2000"
"24894","S19183074",5,"before 2000"
"32695","S27154833",3,"before 2000"
"32695","S27155313",3,"before 2000"
"32695","S27155430",3,"before 2000"
"32695","S27154406",3,"before 2000"
"32695","S27154493",3,"before 2000"
"32695","S27154308",3,"before 2000"
"40500","G1550763",5,"before 2000"
"74914","S49076994",8,"before 2000"
"74914","S49077164",9,"before 2000"
"74914","S49077165",9,"before 2000"
"74914","S49077166",12,"before 2000"
"74914","S49077167",2,"before 2000"
"48298","S76238736",3,"before 2000"
"48298","S76235285",3,"before 2000"
"40500","S76241161",3,"before 2000"
"40500","S76277781",3,"before 2000"
"40500","S76243758",3,"before 2000"
"40500","S76273711",3,"before 2000"
"40500","S76273977",3,"before 2000"
"65821","S25624477",3,"before 2000"
"63220","S25624399",3,"before 2000"
"58022","S25623478",3,"before 2000"
"72314","S40500568",4,"before 2000"
"63220","S27046449",4,"before 2000"
"72314","S40519388",5,"before 2000"
"74914","S49076996",6,"before 2000"
"74914","S49076998",11,"before 2000"
"41133","S57191339",12,"before 2000"
"40500","G8001119",12,"before 2000"
"40500","G8001115",12,"before 2000"
"40500","G8001114",12,"before 2000"
"74914","S49077168",12,"before 2000"
"74914","S49077169",12,"before 2000"
"52841","G8001120",12,"before 2000"
"52841","G8001121",12,"before 2000"
"52191","G8001122",12,"before 2000"
"39832","G8021431",1,"before 2000"
"39182","G8021432",1,"before 2000"
"40500","G8021437",1,"before 2000"
"40500","G8021436",1,"before 2000"
"40500","G8021435",1,"before 2000"
"72314","S40853218",1,"before 2000"
"57374","S40852469",1,"before 2000"
"61279","S57193763",1,"before 2000"
"54127","S40852464",1,"before 2000"
"56724","S40852468",1,"before 2000"
"56724","S40852467",1,"before 2000"
"53479","S57193595",1,"before 2000"
"53479","S57189165",1,"before 2000"
"53478","S40852465",1,"before 2000"
"53479","S40852455",1,"before 2000"
"54777","S40852454",1,"before 2000"
"54130","S57189727",1,"before 2000"
"54777","S40852466",1,"before 2000"
"53478","S40852463",1,"before 2000"
"54130","S57191335",1,"before 2000"
"54132","S57188159",2,"before 2000"
"72314","S40746797",3,"before 2000"
"54130","S57188160",3,"before 2000"
"55432","S57191326",7,"before 2000"
"26194","S19324863",10,"before 2000"
"40500","S57883225",11,"before 2000"
"54130","S57188629",11,"before 2000"
"54130","S57189168",11,"before 2000"
"54130","S57188630",11,"before 2000"
"48285","S57189728",12,"before 2000"
"61937","S57190503",12,"before 2000"
"54130","S57188624",12,"before 2000"
"54130","S57189726",12,"before 2000"
"57374","S40852478",1,"before 2000"
