"eBird.English.Name.2024","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"White-throated Kingfisher",0.144512593416899,0.93066885307401,1.71682511273112,0.110921716371956,1.58999035992791,3.06905900348387,0.00496223502253623,0.730422851412974,1.45588346780341,-0.0947231981910711,0.603080883138705,1.30088496446848,0.0145368801680493,0.696119888485577,1.37770289680311,0.0369292481391464,0.718565589726824,1.4002019313145,-0.0508692609705953,0.633692992286483,1.31825524554356,0.0716228047810682,0.77784125868208,1.48405971258309,-0.0486006385681068,0.69038740179626,1.42937544216063,-0.195990850669906,0.609042336520415,1.41407552371074
"Black-capped Kingfisher",-13.9569625988751,-8.15718971979396,-2.35741684071284,-18.950182082371,-1.98883977543672,14.9725025314976,-11.4195934658561,-6.04102373157234,-0.662453997288551,-11.2127504727006,-5.81633755762436,-0.419924642548082,-10.871336039013,-5.73696573398584,-0.602595428958694,-10.9460584421336,-5.71591893984309,-0.485779437552567,-11.137550382634,-5.83334148660832,-0.529132590582625,-11.1386860177972,-5.58683956170182,-0.0349931056064117,-11.7445500301454,-5.74524997211018,0.254050085925076,-12.6813917202379,-6.48111572846333,-0.28083973668878
"Collared Kingfisher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crested Kingfisher",-7.19769695538183,-3.08982914084756,1.01803867368672,-15.1668123605311,-8.07996295949863,-0.993113558466113,-7.09903385355485,-3.12802846244221,0.842976928670427,-7.17329738316222,-3.77219767897821,-0.371097974794191,-7.01374855959983,-3.57729321343216,-0.140837867264489,-7.11296118223419,-3.70165072598548,-0.290340269736774,-7.22820750708136,-3.86403086914379,-0.499854231206229,-6.57814941418759,-2.77803158422171,1.02208624574417,-7.05831532873298,-2.86346188754418,1.33139155364461,-8.53493238833147,-4.83278448476116,-1.13063658119086
"Pied Kingfisher",-1.0031652196738,0.889279666521658,2.78172455271711,-5.56491024864672,-2.39771870714871,0.769472834349288,-2.68293274943426,-1.11304174222626,0.456849264981745,-2.24453545052494,-0.696860203922916,0.850815042679108,-2.30622841440231,-0.815304019471792,0.67562037545873,-2.25562439399193,-0.76296221602292,0.729699961946087,-2.14933308301272,-0.616508321592097,0.916316439828524,-2.04205815425316,-0.439487744376805,1.16308266549955,-3.25452895776959,-1.76632880738615,-0.278128657002705,-2.73293990699999,-0.975917933672742,0.78110403965451
"Blue-bearded Bee-eater",-3.65577176312107,-1.06556190592008,1.5246479512809,-7.4399546261425,-2.67099086831039,2.09797288952173,-3.78026843130668,-1.51548327410994,0.749301883086799,-3.52593041313388,-1.30034189402623,0.925246625081421,-3.54212685616249,-1.43290320695872,0.676320442245059,-3.50138640630159,-1.35866134337281,0.78406371955597,-4.00174786084133,-1.92193006632694,0.157887728187444,-3.29702492102034,-1.0182983439949,1.26042823303055,-3.77091546551713,-1.42001543064593,0.930884604225273,-3.73212597188682,-1.00502065653901,1.7220846588088
"Asian Green Bee-eater",-1.34167760843944,-0.432846948302083,0.475983711835277,-2.89568095994547,-1.11414034885258,0.667400262240309,-1.38435518227289,-0.532691218573825,0.31897274512524,-1.51424294807566,-0.713964379367179,0.0863141893413024,-1.36330650080943,-0.557036865968307,0.249232768872813,-1.44582763013291,-0.640913697278992,0.164000235574925,-1.52498116262424,-0.715842217897646,0.0932967268289494,-1.07047834799845,-0.220020451004085,0.630437445990283,-1.30721565139953,-0.406627359657192,0.493960932085146,-1.45203745466889,-0.512776935192796,0.4264835842833
"Blue-throated Bee-eater",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-cheeked Bee-eater",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-tailed Bee-eater",-1.2221248759426,1.43572043383635,4.0935657436153,-4.55490701322034,0.0155149141446849,4.58593684150971,-1.77132038246909,0.631322807354803,3.03396599717869,-1.83439852722386,0.399307331958945,2.63301319114175,-1.75803188347011,0.430405714378986,2.61884331222808,-1.74160210070388,0.481312135427228,2.70422637155834,-1.71835621268449,0.504188914879674,2.72673404244384,-2.26071743048196,-0.0248723761649187,2.21097267815212,-1.7419916824655,0.72848485765766,3.19896139778082,-1.84221694508077,0.793878929695637,3.42997480447205
"European Bee-eater",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
