"timegroups","COMMON.NAME","timegroupsf","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_std_comb","mean_std_comb","rci_std_comb"
1993,"Lesser Whistling-Duck","before 2000",0.0829670393261108,0.10309824365955,0.124656623389205,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Lesser Whistling-Duck","2000-2006",0.0626247888675269,0.0789647060157627,0.0980846485603249,64.0863643004862,76.397907231535,91.7919878528064,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Lesser Whistling-Duck","2007-2010",0.0969604770253267,0.12206168153699,0.151013024941106,100.006438032382,118.962859295567,143.269892833353,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Lesser Whistling-Duck","2011-2012",0.102355691370673,0.125577867725221,0.154135475955847,102.527608090156,121.574903269138,146.063035110755,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Lesser Whistling-Duck","2013",0.126322747052726,0.156003014723207,0.192462247587006,126.827775241023,151.778047270175,184.28600003806,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Lesser Whistling-Duck","2014",0.122089835262497,0.146501990370492,0.178980365362722,121.222293667866,142.741750548931,166.982454646788,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Lesser Whistling-Duck","2015",0.121935877610253,0.148983712733932,0.17980676370378,124.4485266631,144.143415320742,170.142245735429,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Lesser Whistling-Duck","2016",0.10705268798738,0.128126335209932,0.153541666322618,108.104342078131,124.431032014931,144.312034265553,100,100,100,NA,NA,NA,100,100,100
2017,"Lesser Whistling-Duck","2017",0.103530526749014,0.122737841680698,0.146070692753227,103.841449767982,118.838024643616,138.197143322985,87.6136192986566,95.8491277945943,104.149490864743,NA,NA,NA,87.6136192986566,95.8491277945943,104.149490864743
2018,"Lesser Whistling-Duck","2018",0.0942321842364438,0.113568487813666,0.136968669839598,95.9023228529149,110.295762662474,128.640937848063,81.0472781177773,88.6733912727638,97.3639257505791,NA,NA,NA,81.0472781177773,88.6733912727638,97.3639257505791
