"LOCALITY.ID","group.id","month","timegroups"
"L4377247","S144419899",7,"2023"
"L5145800","S144688151",6,"2023"
"L5145800","S156065865",12,"2023"
"L12901505","S158493806",12,"2023"
"L12901505","S157139352",12,"2023"
"L13336528","S142165729",6,"2023"
"L16384496","S147976140",8,"2023"
"L17350002","S145188588",7,"2023"
"L24437476","S138218724",5,"2022"
"L24437476","S143019351",4,"2022"
"L25901710","S156242490",12,"2023"
"L25901731","G11250810",12,"2023"
"L26511889","S146955871",8,"2023"
"L25901710","S144419964",7,"2023"
"L26797736","S148282356",8,"2023"
"L25901731","S144420048",7,"2023"
"L26241155","S145793169",7,"2023"
"L26908939","G10838450",9,"2023"
"L26934914","S148966065",9,"2023"
"L26764186","G10750988",8,"2023"
"L27329065","S151163196",10,"2023"
"L28453038","S157371847",12,"2023"
"L12901505","S157070441",12,"2023"
"L24762593","S139550122",5,"2022"
"L25901731","S156723656",12,"2023"
"L26803981","S148316697",8,"2023"
"L26908939","G10808745",9,"2023"
"L16384496","S152142655",10,"2023"
"L27380293","S151451353",10,"2023"
"L17350002","S128495116",2,"2022"
"L25742354","S143783838",7,"2023"
"L17350002","S144984150",7,"2023"
"L28453038","S157203703",12,"2023"
"L4377247","S144419611",6,"2023"
"L25901731","S145468638",7,"2023"
"L19933170","S146956168",8,"2023"
"L24762593","S139702764",5,"2022"
"L28476171","S157316354",12,"2023"
"L16384496","S152142639",10,"2023"
"L27329076","S151163257",10,"2023"
"L16384496","S157573275",12,"2023"
"L5145800","S156408282",12,"2023"
"L17350002","S143015167",2,"2022"
"L12288766","G11818101",2,"2023"
"L12901505","G12596493",6,"2024"
"L12901505","S161959992",2,"2023"
"L12901505","S158749293",1,"2023"
"L13336528","G13170534",9,"2024"
"L16384496","S161961208",2,"2023"
"L16384496","S189369927",7,"2024"
"L17350002","S190629190",6,"2024"
"L17350002","S193030108",7,"2024"
"L17350002","S203738191",11,"2024"
"L17350002","G14330633",12,"2024"
"L17350002","S193032114",7,"2024"
"L17350002","S195794561",9,"2024"
"L17350002","S203317865",11,"2024"
"L17350002","S203738122",11,"2024"
"L17350002","S190629302",6,"2024"
"L17350002","S194223515",8,"2024"
"L17350002","S190629045",6,"2024"
"L17350002","S190406772",6,"2024"
"L17350002","S199988404",10,"2024"
"L17350002","S194012885",8,"2024"
"L17350002","S194222442",8,"2024"
"L17350002","S203737976",11,"2024"
"L17350002","S194239668",8,"2024"
"L17350002","S201988577",11,"2024"
"L17350002","S203317977",11,"2024"
"L17350002","S194276994",9,"2024"
"L17350002","S190628920",6,"2024"
"L17350002","S193031822",7,"2024"
"L17350002","S199983697",10,"2024"
"L17350002","S194012674",7,"2024"
"L17350002","S191155969",7,"2024"
"L17350002","S194220883",8,"2024"
"L17350002","S194012737",7,"2024"
"L17350002","S193030288",7,"2024"
"L17350002","S195794246",9,"2024"
"L17350002","G14330636",12,"2024"
"L17350002","S194242307",9,"2024"
"L17350002","S193031512",7,"2024"
"L17350002","S194012987",8,"2024"
"L17350002","S193031380",7,"2024"
"L17350002","S199988006",10,"2024"
"L17350002","S194240198",8,"2024"
"L17350002","S194013053",8,"2024"
"L17350002","S185673863",6,"2024"
"L17350002","S195793757",9,"2024"
"L17350002","S190630334",7,"2024"
"L17350002","S194277278",9,"2024"
"L17350002","G14330635",12,"2024"
"L17350002","S194012841",8,"2024"
"L17350002","S190628469",6,"2024"
"L17350002","G14330634",12,"2024"
"L17350002","S201990332",9,"2024"
"L17350002","S194014085",8,"2024"
"L17350002","S194222289",8,"2024"
"L24762593","S193484461",8,"2024"
"L24762593","S192920542",8,"2024"
"L26803981","S194239377",8,"2024"
"L26803981","S194014647",8,"2024"
"L26803981","S201989708",11,"2024"
"L26803981","S191156418",7,"2024"
"L26803981","S185672910",6,"2024"
"L26803981","S187858379",7,"2024"
"L26908939","S161958782",2,"2023"
"L26908939","G12847336",7,"2024"
"L26908939","G13170535",9,"2024"
"L26908939","S194499727",9,"2024"
"L26908939","S197885189",10,"2024"
"L34389490","G13170533",9,"2024"
"L34389490","S191159478",8,"2024"
"L34389490","S187822832",7,"2024"
"L34389771","S185677126",6,"2024"
"L34389648","S185676706",6,"2024"
"L34389490","S194242019",9,"2024"
"L35703287","S191157119",7,"2024"
"L36351156","S194015101",8,"2024"
"L37938496","S201988345",11,"2024"
"L38991890","S207150556",12,"2024"
"L38992084","S207151202",12,"2024"
"L4377247","S162152148",2,"2023"
"L5145916","S203935787",11,"2024"
"L5145916","S203935803",11,"2024"
"L12901505","G12651253",6,"2024"
"L16384496","S199185289",10,"2024"
