"gridg0","group.id","month","timegroups"
"267674","S56325158",2,"before 2000"
"272227","S56323835",2,"before 2000"
"272227","S56342034",2,"before 2000"
"267674","S56341566",2,"before 2000"
"270927","S15137805",9,"before 2000"
"270927","S15138837",9,"before 2000"
"272227","S54119402",10,"before 2000"
"271577","S163406200",5,"before 2000"
"267674","S163407622",5,"before 2000"
"270245","S56867668",10,"before 2000"
"271577","S127001873",12,"before 2000"
"267673","S98578346",4,"before 2000"
"270925","S98578710",4,"before 2000"
"272227","S56340658",1,"before 2000"
"267013","S56340660",1,"before 2000"
"270274","S139738160",2,"before 2000"
"272227","S139734449",2,"before 2000"
"270274","S139733639",2,"before 2000"
"267674","S139735000",2,"before 2000"
"271576","S24521635",4,"before 2000"
"267673","S24521603",4,"before 2000"
"276736","S56889402",10,"2000-2006"
"272877","S127002621",12,"2000-2006"
"270246","G1003198",1,"2000-2006"
"270246","S19885462",1,"2000-2006"
"265089","S127002436",10,"2000-2006"
"270274","S127002519",12,"2000-2006"
"272877","S71234970",2,"2000-2006"
"267024","S31371261",2,"2000-2006"
"267674","S134235703",2,"2000-2006"
"271577","S134237391",3,"2000-2006"
"271577","S31371423",3,"2000-2006"
"267024","S134238103",3,"2000-2006"
"267024","S31371358",3,"2000-2006"
"270890","S216527530",3,"2000-2006"
"272227","S35023842",1,"2000-2006"
"272227","S35023840",1,"2000-2006"
"267674","S35023841",1,"2000-2006"
"267654","G1171802",4,"2000-2006"
"277426","S41060370",4,"2000-2006"
"277426","S41060355",4,"2000-2006"
"277426","S41060433",5,"2000-2006"
"277426","S41060511",5,"2000-2006"
"266349","S27662399",4,"2000-2006"
"272877","S38131801",10,"2007-2010"
"272877","S38300376",1,"2007-2010"
"272227","S170984278",2,"2007-2010"
"267674","S170981777",2,"2007-2010"
"267674","S162336267",3,"2007-2010"
"267670","S25899868",3,"2007-2010"
"270894","S25906670",4,"2007-2010"
"272227","S77870153",4,"2007-2010"
"271577","S25901777",4,"2007-2010"
"269625","S106937187",4,"2007-2010"
"269625","S106936320",4,"2007-2010"
"272227","S77870454",4,"2007-2010"
"272227","S77869396",4,"2007-2010"
"267674","S106933760",4,"2007-2010"
"270245","S20499925",4,"2007-2010"
"270245","S120826661",11,"2007-2010"
"272227","S238059988",3,"2007-2010"
"270893","S28570426",4,"2007-2010"
"270242","S28570425",4,"2007-2010"
"271541","S28570422",4,"2007-2010"
"270890","S28570423",4,"2007-2010"
"270890","S28570424",4,"2007-2010"
"268299","S57280623",12,"2007-2010"
"271576","S58243137",3,"2007-2010"
"271577","S328330705",4,"2007-2010"
"269625","S328330703",4,"2007-2010"
"271577","S328330706",4,"2007-2010"
"268324","S328323629",4,"2007-2010"
"268299","S57280625",1,"2007-2010"
"267000","S43391150",11,"2011-2012"
"267004","S43851481",11,"2011-2012"
"271577","S25331606",12,"2011-2012"
"271577","G1805530",12,"2011-2012"
"272227","G1805527",12,"2011-2012"
"271577","G1805528",12,"2011-2012"
"274827","G1805520",12,"2011-2012"
"268950","S43824069",12,"2011-2012"
"270245","S43908183",12,"2011-2012"
"270890","S43928736",12,"2011-2012"
"267000","S24820626",4,"2011-2012"
"267000","S24820627",4,"2011-2012"
"267001","S24820628",4,"2011-2012"
"268950","S30203607",4,"2011-2012"
"267001","S24820630",4,"2011-2012"
"268950","S24820632",4,"2011-2012"
"268950","S24820634",4,"2011-2012"
"268950","S24820633",4,"2011-2012"
"267001","S24820629",4,"2011-2012"
"268950","S24820631",4,"2011-2012"
"268950","S30203832",4,"2011-2012"
"270891","S35194072",12,"2011-2012"
"272227","G1805649",1,"2011-2012"
"271578","S21985820",2,"2011-2012"
