"LOCALITY.ID","group.id","month","timegroups"
"L6286799","S31129684",11,"2000-2006"
"L1091757","S7605179",10,"2007-2010"
"L28899584","S159559720",10,"2007-2010"
"L28899778","S159560735",10,"2007-2010"
"L2649865","S61946261",8,"2011-2012"
"L6286799","S43063908",3,"2011-2012"
"L1091757","S203703438",2,"2011-2012"
"L10539142","S63690766",6,"2013"
"L2649865","S17024321",2,"2013"
"L16357042","S17017851",2,"2013"
"L2648567","S17019058",2,"2013"
"L9215259","S158128072",3,"2013"
"L2768894","S17828364",4,"2013"
"L2768894","S18449542",5,"2013"
"L2768030","S17822335",4,"2013"
"L4100972","S158128570",3,"2013"
"L2638012","S16978261",2,"2013"
"L11216609","S67617454",3,"2013"
"L6286799","S17028331",2,"2013"
"L16357042","S19114899",7,"2014"
"L11283711","S68015758",11,"2014"
"L2638545","S16981917",2,"2013"
"L2673065","S17155848",2,"2013"
"L2651529","S17029844",2,"2013"
"L11217134","S67620444",11,"2014"
"L2628127","S17532755",3,"2013"
"L4134599","S67598437",3,"2013"
"L6286799","S68016880",10,"2014"
"L6597723","S67973808",11,"2014"
"L2766978","S17815453",4,"2013"
"L4018050","S25928241",12,"2014"
"L3161145","S20535505",11,"2014"
"L2767039","S17815845",4,"2013"
"L2638079","S16978452",2,"2013"
"L2650425","S17025602",2,"2013"
"L6687065","S68015901",10,"2014"
"L11283750","S68016032",10,"2014"
"L2768030","S17848105",4,"2013"
"L11216609","S67618655",10,"2014"
"L4134599","S67578447",3,"2013"
"L8547246","S68016200",10,"2014"
"L11216609","S67619466",11,"2014"
"L11216609","S67619927",11,"2014"
"L6597723","S68015612",11,"2014"
"L11216609","S67617692",3,"2013"
"L14848196","S88152736",1,"2013"
"L4044892","G1536019",12,"2015"
"L4058698","G1522694",12,"2015"
"L4044892","G1536028",12,"2015"
"L3612616","G1261449",5,"2014"
"L3698043","G1303992",5,"2014"
"L3697701","G1336082",6,"2015"
"L4050613","S26150065",11,"2015"
"L3698038","G1303993",5,"2014"
"L3697701","G1320402",6,"2015"
"L3637369","G1267142",5,"2014"
"L3697701","G1367285",7,"2015"
"L3697698","G1303980",5,"2014"
"L3697701","G1311841",6,"2015"
"L3697697","G1367289",7,"2015"
"L3697701","G1303964",5,"2014"
"L3697701","G1320358",6,"2015"
"L3697701","G1303963",5,"2014"
"L4044892","G1486239",11,"2015"
"L3697701","G1320360",6,"2015"
"L3697700","G1303968",5,"2014"
"L3697701","G1304021",5,"2014"
"L4058698","G1522673",12,"2015"
"L3628137","G1303945",5,"2014"
"L3697701","G1310777",6,"2015"
"L3629756","G1303991",5,"2014"
"L3628137","G1303946",5,"2014"
"L3697698","G1304015",5,"2014"
"L3698043","G1304098",5,"2014"
"L3697701","G1336083",6,"2015"
"L3697703","G1303983",5,"2014"
"L4025282","G1477414",11,"2015"
"L4044892","G1486238",11,"2015"
"L3697701","G1310776",6,"2015"
"L3697701","G1311840",6,"2015"
"L3697698","G1303978",5,"2014"
"L3697700","G1303988",5,"2014"
"L3697701","G1326088",6,"2015"
"L4058698","G1536034",12,"2015"
"L4044892","G1536020",12,"2015"
"L3697703","G1303982",5,"2014"
"L3697703","G1303995",5,"2014"
"L3697698","G1304017",5,"2014"
"L3697703","G1304000",5,"2014"
"L3697701","G1320357",6,"2015"
"L3697698","S23786029",5,"2014"
