"eBird.English.Name.2025","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"Oriental Darter",4.8401628782798,7.04085094368079,9.24153900908179,5.60747378960205,7.64151750028728,9.6755612109725,5.69081172226422,7.60402695573071,9.5172421891972,5.67414230448243,7.50178436217095,9.32942641985948,5.7771426536517,7.27392245763447,8.77070226161723,5.58179124628198,7.4109161026827,9.24004095908342,5.56787103751045,7.46795278133156,9.36803452515267,5.21164770626683,7.09993325829158,8.98821881031632,5.02309760337117,7.05996626081067,9.09683491825018,5.21122331266371,7.46385553952073,9.71648776637775
"Little Cormorant",-7.3691748627657,-1.53138211349478,4.30641063577615,-4.04303764605845,1.36843206764503,6.77990178134851,-5.87665743809302,-0.483274725434177,4.91010798722466,-5.11048022886877,0.312501788675777,5.73548380622032,-5.02805213734337,-0.0264190079435564,4.97521412145626,-4.87264087447694,-0.0624632223152339,4.74771442984648,-5.49384328970372,-0.130668320342021,5.23250664901968,-5.87630059319298,-0.47301952926015,4.93026153467268,-5.99664938508761,-0.103600548656257,5.78944828777509,-2.22109829468093,2.81091869557388,7.84293568582869
"Great Cormorant",3.2669223951812,8.92352504714949,14.5801276991178,4.5302225918423,9.3730544109753,14.2158862301083,3.3705368008732,8.43217954817328,13.4938222954734,2.968220669411,7.81707446865267,12.6659282678943,3.75468477639789,7.87397869886655,11.9932726213352,3.52210240353293,8.21446381687885,12.9068252302248,4.08791476112507,8.5919469724239,13.0959791837227,2.59353550900284,7.346525139957,12.0995147709112,2.23743974623376,7.50237656554077,12.7673133848478,1.4198318999843,6.95247150878189,12.4851111175795
"Indian Cormorant",0.658174536083217,2.58179063581497,4.50540673554672,2.18297238093881,3.78780475327302,5.39263712560724,1.2970189707166,3.16919970515334,5.04138043959009,1.33943443116268,3.15530596931178,4.97117750746088,1.4219297143265,3.11684236964147,4.81175502495643,1.36145239419189,3.16243291015668,4.96341342612146,1.42188943366786,3.22938125057101,5.03687306747416,1.19053148548455,2.77332678608752,4.35612208669048,1.03057272862766,2.96842925123522,4.90628577384277,1.90320678416562,3.81104310409669,5.71887942402775
"Glossy Ibis",6.27072715317903,9.75813268302679,13.2455382128745,4.31428187663525,8.3326966290186,12.351111381402,3.76197594441947,7.64843166204622,11.534887379673,4.22394547636913,7.34537469556631,10.4668039147635,4.56880299583736,7.7057466287268,10.8426902616162,4.14988775819789,7.89359386388752,11.6372999695771,3.95220510825851,7.66292541765679,11.3736457270551,3.68079915770756,7.45793872176156,11.2350782858156,3.54693445982771,7.63720431009157,11.7274741603554,3.24321657284841,7.6358939451312,12.028571317414
"Black-headed Ibis",0.927561924176006,3.50110802928259,6.07465413438918,-0.0588543219953414,2.67441178982994,5.40767790165522,-0.353680111992394,2.09064614706562,4.53497240612363,-0.095656842595878,2.2286722156715,4.55300127393888,0.188575647864179,2.37537783161073,4.56218001535728,0.0090342001191502,2.41296611927163,4.8168980384241,-0.149853541565214,2.30768605694558,4.76522565545637,-0.350097614225013,2.11620880895129,4.58251523212759,-0.32865129227198,2.43383715358373,5.19632559943945,0.131191733120344,2.99687932987206,5.86256692662378
"Red-naped Ibis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Spoonbill",-4.8307100036053,-2.73192553771462,-0.633141071823941,-7.3659931786271,-4.32374122690162,-1.28148927517613,-7.62044666327698,-4.73090314706273,-1.84135963084848,-7.41432766065555,-4.8198737451942,-2.22541982973284,-7.18494746955322,-4.6252033275065,-2.06545918545976,-7.13984785911158,-4.46241573186122,-1.78498360461085,-7.29546840240465,-4.45703327319432,-1.618598143984,-7.59081449373562,-4.67315011431282,-1.75548573489003,-7.9362172199043,-4.96072127868093,-1.98522533745757,-8.43385566961428,-5.33381798836313,-2.23378030711197
"Eurasian Bittern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Bittern",-7.19799339631589,-2.7650578673555,1.66787766160488,-5.80492852707158,-2.10897624251957,1.58697604203244,-7.10256990815604,-3.12809189722447,0.846386113707103,-6.12254944503974,-3.81889282608778,-1.51523620713582,-6.91030754044193,-3.08354845559596,0.743210629250004,-6.85425405717384,-3.15863948774445,0.536975081684946,-6.69602617695695,-2.89197429585061,0.912077585255739,-7.3433130286808,-3.45174195337599,0.439829121928821,-7.57885418090523,-3.42870323350116,0.72144771390291,-7.32156120885505,-2.84181445256149,1.63793230373207
"Cinnamon Bittern",1.14931118994141,4.86691424101587,8.58451729209033,-0.0866532559337566,3.44214311382078,6.97093948357532,1.00369145515375,4.32723655946186,7.65078166376996,0.669280686640072,3.57771001411385,6.48613934158762,0.707001574339906,4.01685182668219,7.32670207902447,0.593769552711692,3.9792395487991,7.36470954488651,0.8747473746301,4.17945198447176,7.48415659431343,0.314987339653258,3.82624617969145,7.33750501972964,-0.259269746633042,3.19283449693398,6.644938740501,0.571157279954224,4.48586439188071,8.40057150380719
"Little Bittern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow Bittern",-9.16181396293853,-5.28912993675188,-1.41644591056522,-7.71080257013284,-2.36741861333383,2.97596534346517,-7.10982261053705,-2.07301007756744,2.96380245540216,-5.35257858471613,-1.62930310393075,2.09397237685462,-7.19567378105803,-2.32506178049316,2.54555022007171,-7.25625520811277,-2.46057374700125,2.33510771411027,-6.87521370461767,-2.06689921340771,2.74141527780225,-7.56312974409549,-2.42642002774786,2.71028968859978,-7.44810846397717,-2.0921774727527,3.26375351847177,-7.17630012059316,-1.53938503028899,4.09753006001519
"Black-crowned Night Heron",-6.46418653532858,-1.60375635873255,3.25667381786348,-5.3496281116311,-0.314927277293286,4.71977355704452,-4.98990484489992,-0.183785278171747,4.62233428855643,-1.53655294025435,1.06269871154701,3.66195036334837,-4.49713374338475,0.161273191328278,4.81968012604131,-4.4338745380038,0.0175474975798843,4.46896953316357,-4.21123747900732,0.393041742173444,4.99732096335421,-4.71648240601458,0.159993903830122,5.03647021367482,-4.87494746621039,0.231686022684466,5.33831951157933,-4.08494333997101,1.18541028715128,6.45576391427357
"Malayan Night Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacific Reef-Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Egret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little Egret",-1.20888954385742,0.608073907521093,2.42503735889961,-0.515513794804577,0.98481674593201,2.4851472866686,-1.18893214671571,0.333229718272403,1.85539158326052,-1.06489004221554,0.482853676108278,2.0305973944321,-0.997623569457279,0.534744540830957,2.06711265111919,-0.9751969507729,0.570444102638178,2.11608515604926,-0.923606652551164,0.626824261579385,2.17725517570993,-0.985761844555626,0.0725029260508178,1.13076769665726,-1.27186597695326,0.407735590493524,2.08733715794031,-0.619035704102836,1.0542976463159,2.72763099673463
"Western Reef-Heron",-4.98102243764806,-2.27587831969085,0.429265798266348,-10.0794257216551,-5.6913061713278,-1.30318662100052,-9.67886029187082,-5.46006170959392,-1.24126312731703,-9.40034726287838,-5.44839789850373,-1.49644853412909,-9.25315996033296,-5.18933264927612,-1.12550533821929,-9.26633661270258,-5.15599954588721,-1.04566247907184,-8.71020404042205,-4.78845047628946,-0.866696912156868,-9.57134124967431,-5.26630462266824,-0.96126799566218,-9.4406811267738,-4.93286007146923,-0.425039016164665,-11.0277703296778,-6.87698196339519,-2.72619359711259
"White-eared Night Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little Heron",0.0273810249338785,3.98600673850633,7.94463245207878,-2.20054359490839,2.02456569910747,6.24967499312334,-1.81362272705238,2.25501715979046,6.3236570466333,-1.09778773506233,1.70995608372788,4.51769990251808,-1.57166783688255,2.33254884642668,6.23676552973591,-1.55384984372543,2.298929720042,6.15170928380943,-1.70817540034632,2.188542692955,6.08526078625632,-2.02095825604352,1.66191801884713,5.34479429373779,-2.03709189182475,2.24506475707584,6.52722140597642,-0.87448288836583,3.43944080017863,7.75336448872309
"Indian Pond-Heron",-1.39544210403939,1.80564439175444,5.00673088754826,-1.50688425438634,1.52733085751774,4.56154596942183,-1.73481047534257,1.18750609546795,4.10982266627846,-1.40933641869794,0.887602005820908,3.18454043033975,-1.40912092773209,1.1941345994758,3.79739012668369,-1.47766178243887,1.21598660043191,3.90963498330268,-1.62385558840597,1.03363436651045,3.69112432142687,-1.82541631668024,0.684882385421947,3.19518108752414,-1.45235960445759,1.57001489644442,4.59238939734643,-1.09732812980274,2.01848869323693,5.13430551627661
"Chinese Pond-Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Javan Pond-Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Cattle-Egret",-18.1546194365964,-11.8112612431718,-5.46790304974718,-16.4529934740468,-10.3559201561133,-4.25884683817985,-16.7905885663756,-11.0511557512097,-5.31172293604377,-16.4184437403391,-11.0488711124515,-5.679298484564,-16.1125141873304,-10.5654772009159,-5.01844021450148,-15.5253465845937,-10.8691693909303,-6.21299219726696,-16.0953178949504,-11.3323396777365,-6.56936146052262,-16.6236482073984,-10.7810880616826,-4.93852791596681,-15.9245135217553,-9.9297183961167,-3.93492327047814,-13.4991008120591,-8.04198379632939,-2.58486678059966
"Great Egret",-6.62981039046301,-0.698755177826919,5.23230003480917,-2.75611863929127,1.3376609218176,5.43144048292648,-6.17429812826277,-0.941544675383738,4.2912087774953,-5.76193991477122,-1.2255897792627,3.31076035624582,-5.56962131178323,-0.788820808910308,3.99197969396261,-5.68648385337872,-0.627862386331247,4.43075908071623,-5.66896163708257,-0.546549288140969,4.57586306080063,-6.12189488784219,-1.88109705980133,2.35970076823953,-6.36564253587716,-0.829081455928111,4.70747962402094,-5.95849636139641,-0.076539401292797,5.80541755881081
"Medium Egret",-4.2236777977804,-1.67635195577185,0.870973886236703,-2.546196972583,-0.573672674823835,1.39885162293533,-3.62359455721553,-1.3022947647468,1.01900502772193,-3.61202381129735,-1.51917743962932,0.573668932038712,-3.50761814540419,-1.38333179406082,0.740954557282548,-3.51987891475394,-1.30331244585355,0.913254023046848,-3.6475477121407,-1.46423266738065,0.719082377379391,-3.7951177921933,-1.5113102910258,0.772497210141702,-4.09255300988099,-1.83891641386688,0.414720182147222,-2.85803004750654,-0.50787928551189,1.84227147648276
"Gray Heron",0.555087037020021,3.83461953684394,7.11415203666786,1.73712509561401,4.30833928297014,6.87955347032627,0.209152230001323,3.1453421297131,6.08153202942488,0.451894618514877,3.04658052729459,5.6412664360743,0.78207914281402,3.2369343179065,5.69178949299898,0.496081584533903,3.36113296600626,6.22618434747861,0.525478659620324,3.41811123955942,6.31074381949851,0.178958000009136,2.75893810823612,5.33891821646311,-0.0473333270113268,3.03222206359223,6.11177745419578,0.261021438464222,3.59845714145327,6.93589284444231
"Purple Heron",0.407340670953205,2.16724102682751,3.92714138270182,-1.05246190117656,0.994677536337452,3.04181697385147,-0.799967388255991,0.675529022575499,2.15102543340699,-0.785879016303826,1.12346604996684,3.03281111623751,-0.727142460865561,1.17530684009313,3.07775614105182,-0.695531806694006,1.1543634584366,3.00425872356721,-0.790408408992883,1.12735359696246,3.04511560291781,-0.938932844621972,0.83663573745224,2.61220431952645,-0.769426222900448,1.30376519328478,3.37695660947,-0.51500820207539,1.62953338009836,3.7740749622721
"White-bellied Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goliath Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great White Pelican",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spot-billed Pelican",-6.83265635287344,-5.11651545416098,-3.40037455544852,-6.1033060352133,-4.08200451047609,-2.06070298573888,-6.11875596367683,-4.17168036426503,-2.22460476485323,-5.71973579617161,-4.01173366064157,-2.30373152511154,-6.07222140775232,-4.22999221076983,-2.38776301378735,-5.92063186282044,-4.27210369103012,-2.62357551923979,-6.12062618753642,-4.21061350771959,-2.30060082790277,-6.29429446131955,-4.37048474769966,-2.44667503407978,-5.58271877024131,-3.71933835171076,-1.85595793318022,-6.10118473913012,-3.92972440104853,-1.75826406296694
"Dalmatian Pelican",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Osprey",-5.26310151015385,-1.97280535285068,1.31749080445249,-6.5285992525058,-3.24990847801967,0.0287822964664619,-6.26328138676271,-3.11728470836734,0.0287119700280215,-5.92112113320436,-2.87581912166863,0.169482889867092,-6.03952823615708,-3.01040240207736,0.0187234320023575,-5.78114661878753,-2.88795366839707,0.00523928199339385,-5.7890422653138,-2.77623255260062,0.236577160112558,-6.09299471060801,-3.86647337876333,-1.63995204691866,-6.40919986190037,-3.0411336208349,0.326932620230569,-6.17747164409108,-2.60293085118386,0.971609941723368
"Black-winged Kite",-9.63997106263657,-5.87631955611772,-2.11266804959886,-10.5970534619088,-7.90409464419742,-5.21113582648603,-8.92064031842777,-5.91608721634361,-2.91153411425945,-9.9837328520537,-6.93706618642572,-3.89039952079774,-9.72673775477045,-6.52276192605036,-3.31878609733028,-9.94604085791705,-6.62631757579975,-3.30659429368244,-10.0664232289873,-6.79926684019679,-3.53211045140629,-9.77117318260191,-6.34445717604348,-2.91774116948504,-9.69649089503395,-6.14083527860474,-2.58517966217553,-10.7133482394725,-6.81150824926169,-2.90966825905083
"Bearded Vulture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egyptian Vulture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jerdon's Baza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Baza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European Honey-buzzard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Honey-buzzard",-3.23690777265939,-1.91516392011703,-0.59342006757468,-2.92810498409957,-1.72341800266629,-0.518731021232998,-3.12824471650511,-2.11245807652618,-1.09667143654724,-2.85695883242973,-1.78008692756436,-0.703215022698984,-2.97547413405201,-1.89981348666401,-0.824152839276014,-2.97510864495913,-1.89150891053579,-0.807909176112445,-3.05460790120352,-1.96473582461062,-0.874863748017723,-2.96659052365889,-1.78314005820429,-0.59968959274969,-3.17582288039501,-1.9196500785411,-0.663477276687184,-2.94559916567566,-1.63849781745298,-0.331396469230297
"Red-headed Vulture",-7462419.61621027,11.3666110617017,7462442.34943239,-6858903.2451938,12.0393138141034,6858927.32382143,-6468182.29274757,10.2846602990519,6468202.86206817,-5562597.86616339,12.9618839901189,5562623.78993137,-6157822.79277065,11.0110646079485,6157844.81489987,-6486471.0786925,11.3719864643336,6486493.82266543,-6499898.85389435,11.1226364187777,6499921.09916718,-6745449.86709812,11.375970349973,6745472.61903882,-6526819.28239851,14.323356236747,6526847.92911099,-7208844.61634124,8.61385364878312,7208861.84404854
"Cinereous Vulture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Griffon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-rumped Vulture",-6810860.44724389,4.79136594685305,6810870.02997578,-5682419.72845071,5.43455742071406,5682430.59756556,-5612131.51606512,4.9140884537167,5612141.34424203,-5457916.12384667,4.05539498810866,5457924.23463665,-4991386.13162724,4.28312432582214,4991394.69787589,-5907636.03519069,4.47975522674672,5907644.99470114,-5939285.17717546,4.47636866749591,5939294.1299128,-6129258.83082068,4.43548216240048,6129267.70178501,-6330366.84638298,3.8510659090494,6330374.5485148,-6646998.36113676,4.00727311001022,6647006.37568298
"Indian Vulture",-33132659.0961856,9.82080603618117,33132678.7377977,-31118412.0306791,7.57436443902532,31118427.179408,-29817824.7121589,7.38588961496892,29817839.4839381,-29716005.1960276,5.65562968049188,29716016.5072869,-19737037.5650801,4.59257760388451,19737046.7502353,-28394018.187804,6.05276449233032,28394030.293333,-28606736.2194659,4.39275064562182,28606745.0049672,-30571917.6343901,4.70220298726804,30571927.0387961,-32270250.7272024,5.90266836789342,32270262.5325391,-33947172.2637844,2.76434597657263,33947177.7924764
"Slender-billed Vulture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Griffon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicobar Serpent-Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crested Serpent-Eagle",-2.64511800920438,-0.788200042986996,1.06871792323039,-3.77874422637485,-1.62653403420666,0.525676157961521,-3.88551320659067,-1.81020965137435,0.265093903841978,-3.86263173121248,-1.8902740561071,0.082083618998284,-3.61284440328837,-1.84422365637719,-0.0756029094660177,-3.67836280260951,-1.73845893030031,0.201444942008893,-3.55315671537217,-1.62432987484849,0.304496965675182,-3.9921377791527,-1.95340711141139,0.085323556329929,-3.86796974170912,-1.68578953237632,0.496390676956484,-4.64598553206826,-2.78116944095412,-0.91635334983997
"Andaman Serpent-Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Short-toed Snake-Eagle",-6.61701564893228,-4.06432733669261,-1.51163902445294,-6.78585917468816,-5.14765978545661,-3.50946039622505,-6.16979266421146,-3.96102668217029,-1.75226070012912,-5.89589819984487,-3.9451954648335,-1.99449272982212,-6.34737358312932,-4.15424580815332,-1.96111803317731,-6.36708100950776,-4.16262525995005,-1.95816951039234,-6.42780419965653,-4.17698983525428,-1.92617547085203,-6.66631080551678,-4.44399843582737,-2.22168606613796,-6.2574525347423,-3.89305789058835,-1.52866324643439,-6.44018422482929,-3.87598593092457,-1.31178763701984
"Legge's Hawk-Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Hawk-Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Changeable Hawk-Eagle",-5.12538639086956,-1.15730622894162,2.81077393298632,-3.95855457502816,-0.704256398305161,2.55004177841783,-5.45164300472537,-1.85394421712786,1.74375457046965,-5.18553613368111,-1.68318841658218,1.81915930051676,-4.30941054619473,-1.90668609752464,0.496038351145445,-5.06559711912448,-1.65770660495935,1.75018390920577,-5.21392921411818,-1.68962154167748,1.83468613076321,-5.04198277432284,-1.46375849127248,2.11446579177787,-5.77533912629458,-2.01320042736626,1.74893827156207,-6.66893444390961,-3.0755887340149,0.517756975879823
"Rufous-bellied Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Eagle",-1.67559709791171,0.0356300640975537,1.74685722610682,-4.53057748656351,-2.34636026486547,-0.162143043167423,-4.24041506591733,-1.97603481726936,0.28834543137862,-3.97529530067657,-1.54264947487639,0.889996350923784,-3.96169284789947,-1.56878696568217,0.82411891653512,-3.89077257443223,-1.60606015047596,0.678652273480307,-4.02996499301102,-1.59862785031062,0.832709292389777,-4.05582288287632,-1.54194210233921,0.97193867819791,-3.9342238438752,-1.33239015813082,1.26944352761356,-4.58217644563369,-1.7783389990176,1.02549844759849
"Indian Spotted Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Spotted Eagle",2.64541496297371,6.78341404372216,10.9214131244706,-0.26935611555822,4.18998461068203,8.64932533692228,0.0924699884653997,4.04075890906092,7.98904782965645,0.669374154136809,4.87162932056313,9.07388448698945,0.768800553129918,4.8521228851341,8.93544521713829,0.743569927348299,4.86248721353043,8.98140449971256,1.14178880403453,5.13771252498505,9.13363624593558,0.105717970949842,4.35038987560411,8.59506178025838,-0.253191006302171,4.28127120382856,8.8157334139593,-0.145155475937572,4.81541946710205,9.77599441014167
"Booted Eagle",-5.73940506170799,-3.91515814249667,-2.09091122328535,-7.26746689923302,-5.1130371513769,-2.95860740352077,-6.92206811895931,-4.8571696791733,-2.79227123938728,-6.8812408536112,-5.22697005949244,-3.57269926537368,-6.95894530998785,-4.95671140058835,-2.95447749118884,-6.70685492541735,-4.88677631899893,-3.0666977125805,-7.03430952632695,-5.10220413577932,-3.1700987452317,-6.91464009192083,-4.83800522158336,-2.76137035124589,-7.25685910652314,-5.06952097311764,-2.88218283971214,-7.70545539468791,-5.458131160652,-3.2108069266161
"Steppe Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imperial Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tawny Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golden Eagle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bonelli's Eagle",-8.46236598481218,-3.66631138627732,1.12974321225753,-8.09437496209111,-3.65167582948615,0.791023303118796,-6.64124678787881,-3.06793151332599,0.505383761226831,-8.14578893636635,-4.41630229976364,-0.686815663160924,-7.5727396988626,-4.14118648400579,-0.709633269148972,-8.10244512155098,-3.9803266381725,0.141791845205988,-8.12443817216994,-3.92790935568797,0.268619460793994,-8.5006107479985,-4.22648452456188,0.0476416988747397,-7.73597611113437,-3.35317727184584,1.02962156744269,-9.78538990107254,-5.32773367453997,-0.870077448007398
"Crested Goshawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Besra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese Sparrowhawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shikra",-2.81725621737696,-1.68926090875232,-0.561265600127676,-2.2873863874294,-0.725930864459955,0.835524658509491,-2.32761926448485,-0.825003385312539,0.677612493859774,-2.08338552707096,-0.706423884535004,0.670537758000956,-1.96183495013089,-0.761779155972454,0.438276638185985,-2.25494470825393,-0.815718096953309,0.623508514347316,-2.32165409354936,-0.875383124561788,0.570887844425788,-2.39968457046362,-0.912019744256483,0.575645081950658,-2.08165709156409,-0.569227823014135,0.943201445535818,-1.96354498460079,-0.387735988389824,1.18807300782114
"Nicobar Sparrowhawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Levant Sparrowhawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Sparrowhawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Sparrowhawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Goshawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Marsh Harrier",-9.22504329969913,-5.91039614341626,-2.59574898713339,-8.42028708649108,-5.56243763982642,-2.70458819316176,-9.08607796862973,-6.11140723870599,-3.13673650878225,-9.19420330748466,-6.38946985244061,-3.58473639739657,-9.0879114724319,-6.23670723822278,-3.38550300401367,-8.99133272076119,-6.16304449724511,-3.33475627372904,-9.08445401656479,-6.16411848894877,-3.24378296133274,-8.5896774792709,-5.77554890366995,-2.96142032806899,-8.81335502142104,-5.76343876147234,-2.71352250152363,-10.0059815098261,-8.23367053326715,-6.46135955670816
