"gridg0","group.id","month","timegroups"
"130869","S283425717",8,"before 2000"
"138732","S72645897",8,"before 2000"
"138732","S49001768",10,"before 2000"
"143289","S298470059",1,"before 2000"
"102312","G1151450",1,"before 2000"
"99715","G1364984",3,"before 2000"
"102312","S54094098",1,"before 2000"
"100365","S54094001",1,"before 2000"
"99699","S20472938",7,"before 2000"
"99699","G7263266",10,"before 2000"
"99699","S75582670",7,"before 2000"
"99718","S20399281",12,"before 2000"
"99717","S20399280",12,"before 2000"
"99699","S20377740",8,"before 2000"
"99029","S54538014",12,"before 2000"
"128934","S20399168",12,"before 2000"
"147863","S20399047",10,"before 2000"
"100999","G1277360",12,"before 2000"
"98397","S23513004",12,"before 2000"
"102312","G1277358",12,"before 2000"
"99715","G1277359",12,"before 2000"
"112692","S207930692",1,"before 2000"
"113339","S117315958",5,"before 2000"
"113339","S20389174",2,"before 2000"
"129577","S20389173",2,"before 2000"
"99699","S75674878",7,"before 2000"
"100365","S53845738",8,"before 2000"
"102312","S53845504",8,"before 2000"
"106814","S43407549",2,"before 2000"
"99029","G5873498",7,"before 2000"
"99029","G5873499",7,"before 2000"
"99029","G5873502",7,"before 2000"
"99677","G5873501",7,"before 2000"
"102312","G5873506",12,"before 2000"
"100322","S20388721",4,"before 2000"
"99043","S20388777",8,"before 2000"
"101646","S20388775",8,"before 2000"
"102312","S56989158",12,"before 2000"
"99029","S296725681",1,"before 2000"
"99677","S54547369",8,"2000-2006"
"99029","S54547724",8,"2000-2006"
"99029","S54548506",8,"2000-2006"
"129577","S20377401",8,"2000-2006"
"111390","S69583484",9,"2000-2006"
"113339","S69576078",9,"2000-2006"
"129576","S69579732",9,"2000-2006"
"129576","S69579500",9,"2000-2006"
"125030","S69579149",9,"2000-2006"
"113339","S116609035",11,"2000-2006"
"119830","S116772806",11,"2000-2006"
"129576","S116608919",11,"2000-2006"
"97727","S116609107",11,"2000-2006"
"113342","S69582606",12,"2000-2006"
"113342","S69582392",12,"2000-2006"
"111398","S69585338",12,"2000-2006"
"136791","S196618630",1,"2000-2006"
"138736","S196619490",1,"2000-2006"
"140035","S196620214",1,"2000-2006"
"136138","S196617634",1,"2000-2006"
"136138","S196616796",1,"2000-2006"
"136138","S196618859",1,"2000-2006"
"136787","S196637478",2,"2000-2006"
"136787","S196625707",2,"2000-2006"
"136139","S196628396",2,"2000-2006"
"135489","S196621718",2,"2000-2006"
"136138","S196624651",2,"2000-2006"
"136789","S196626573",2,"2000-2006"
"136789","S196624310",2,"2000-2006"
"136138","S196622945",2,"2000-2006"
"140035","S196620751",2,"2000-2006"
"136139","S196629351",2,"2000-2006"
"136138","S196622082",2,"2000-2006"
"136789","S200498058",3,"2000-2006"
"136138","S198538891",3,"2000-2006"
"135489","S200478933",3,"2000-2006"
"136789","S199905877",3,"2000-2006"
"135486","S198516576",3,"2000-2006"
"135489","S196943793",3,"2000-2006"
"136789","S198534548",3,"2000-2006"
"133538","S196946876",3,"2000-2006"
"134836","S198529503",3,"2000-2006"
"133538","S200484225",3,"2000-2006"
"136789","S198914558",3,"2000-2006"
"136138","S198532927",3,"2000-2006"
"133538","S198911727",3,"2000-2006"
"133538","S200490577",3,"2000-2006"
"135489","S198912876",3,"2000-2006"
"136138","S198910750",3,"2000-2006"
"135487","S200493518",3,"2000-2006"
"136789","S202569033",4,"2000-2006"
"136789","S202935831",4,"2000-2006"
"136789","S200505303",4,"2000-2006"
"135489","S202934976",4,"2000-2006"
"136139","S200528995",4,"2000-2006"
"135489","S200520700",4,"2000-2006"
"135489","S200524479",4,"2000-2006"
"135489","S202936411",4,"2000-2006"
"133538","S200522941",4,"2000-2006"
"136138","S202934101",4,"2000-2006"
"135489","S204219237",5,"2000-2006"
"135489","S204198684",5,"2000-2006"
"136789","S204218338",5,"2000-2006"
"136789","S204221775",5,"2000-2006"
"136138","S204208090",5,"2000-2006"
"136138","S204213748",5,"2000-2006"
"136789","S204197659",5,"2000-2006"
"135489","S204212250",5,"2000-2006"
"141990","S202937946",5,"2000-2006"
"136138","S204201554",5,"2000-2006"
"100348","S114699199",6,"2000-2006"
"145913","S204623401",6,"2000-2006"
"136790","S204618411",6,"2000-2006"
"133538","S204625677",6,"2000-2006"
"136138","S204396099",6,"2000-2006"
"136789","S204397611",6,"2000-2006"
