"COMMON.NAME","timegroups","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_alt","mean_alt","rci_alt","lci_std_alt","mean_std_alt","rci_std_alt"
"Lesser Whistling-Duck",1992,"before 2000",-3.10186080788021,0.0602481552138587,0.0438538938212482,0.0485978587989882,0.0537180750015749,100,100,100,0.0391694076820463,0.0439694902047511,0.0493425504054751,85.2089099405944,99.908378352478,117.10783775353
"Lesser Whistling-Duck",2003,"2000-2006",-3.19618242623312,0.0534417189070719,0.0398558817577405,0.0443302279348122,0.0487289322883203,83.3146128811544,91.3915107278519,98.9374149639601,0.0361782889329744,0.0400922703704513,0.0444198448347234,77.5993325710996,91.0106683323949,105.823067374782
"Lesser Whistling-Duck",2009,"2007-2010",-3.04613623047946,0.0648122667609446,0.0453132005227104,0.051306687628531,0.0582777689983052,96.5601674979819,104.95694434857,113.811366781094,0.0410062579517033,0.0464298278061564,0.0525508617480222,88.0661360574254,105.943817782247,123.620991533101
"Lesser Whistling-Duck",2012,"2011-2012",-2.74574627147868,0.061826092405143,0.0618374954665536,0.0684939996824536,0.0769473218342167,130.335777881968,140.721529348167,151.172060881815,0.0552864514342248,0.0621829317247562,0.0699073933908289,119.402385360555,140.880498278279,166.391061591204
"Lesser Whistling-Duck",2013,"2013",-2.76494122850331,0.0595502256411383,0.0598875905496098,0.0672384570700305,0.074479283095353,128.934002471483,138.651539165294,148.135719515285,0.0545002685172943,0.0610375600774632,0.0683302634387021,118.893219980863,137.912216010376,161.474578879823
"Lesser Whistling-Duck",2014,"2014",-2.89977098523499,0.0512123561696589,0.0530238213759313,0.0590502227451168,0.0648980146660307,114.205578736588,121.35673223992,128.868950346962,0.0485610347113431,0.0535487570257768,0.0590326884701101,102.979743509492,121.798320425529,142.637158612593
"Lesser Whistling-Duck",2015,"2015",-2.98499645306194,0.0517686580400196,0.0493299886513052,0.0543930634202837,0.0594807854467938,104.813094721088,112.23443198723,118.448363834847,0.0446363051866187,0.0492837991665474,0.0544012582640122,96.2957621643785,112.265845788186,129.039210023188
"Lesser Whistling-Duck",2016,"2016",-3.04818479776338,0.0510600545670562,0.0462241624791722,0.051168141109435,0.0558436095275651,99.0829233142123,105.436864261427,110.343362304198,0.0420183416393037,0.0463370467959335,0.0510876775850843,91.1109052450533,105.727602386586,123.125812931665
"Lesser Whistling-Duck",2017,"2017",-3.07116744762497,0.0523105808837038,0.0449174593450475,0.0500449772687481,0.0548602610515734,97.3347871718169,103.083941625435,108.914310139206,0.0409850656228546,0.0453084664659092,0.0500759040871638,88.2862500906966,102.883608766623,120.296363492209
"Lesser Whistling-Duck",2018,"2018",-3.15237716952892,0.0525464668181432,0.041440955123902,0.0462558315893683,0.051137968696561,90.2016932824274,95.3682853762461,100.410047570977,0.0378323932526728,0.0418494672785866,0.046282723397373,81.2812082712003,94.8480695203413,110.92363889303
"Lesser Whistling-Duck",2019,"2019",-3.11773013398063,0.0521006559658316,0.0431769987661581,0.0478363790839741,0.0524836987670759,92.678417952692,98.6254544873597,103.808082179052,0.0391732383354208,0.0432924389970607,0.0478339023036925,83.9340842257587,98.4400299157399,114.305530069833
"Lesser Whistling-Duck",2020,"2020",-3.1050770874326,0.0524330578312557,0.0436546017629612,0.0484276587589001,0.0533927025436523,94.2915676699546,99.7833675874701,105.005018240637,0.0396367108692362,0.0438314398126869,0.04845878532532,85.5954382343064,99.8194708666582,117.721319144117
"Lesser Whistling-Duck",2021,"2021",-3.09423239546833,0.0525561253631328,0.0439937594268905,0.0489397281699222,0.0541933664396018,94.6926963035617,100.886288764419,105.684358812802,0.0400506582390262,0.0442986203474242,0.0489855323218849,86.4424894191483,100.651859932629,116.523525054688
"Lesser Whistling-Duck",2022,"2022",-3.11113425640892,0.0518581934547647,0.0437193684795923,0.0481428472541406,0.053001821833116,93.5162356114183,99.4111209680694,104.079388460438,0.0394456622033224,0.0435726003757269,0.0481203931372875,85.7683535812385,99.3489365070282,117.187268196969
"Lesser Whistling-Duck",2023,"2023",-3.13476141474717,0.0524326973660802,0.0423534335907475,0.0470531349883646,0.0520245870517527,91.3645645676546,97.0389468766435,102.143538720203,0.0385000529792917,0.0425771479712903,0.0470753314933802,83.1590056060531,96.9748813627043,112.357353407931
"Lesser Whistling-Duck",2024,"2024",-3.15151772025279,0.0523995453370669,0.0417655070763818,0.0462940722394527,0.05117219826159,89.3480276609877,95.4773556160705,100.150081253073,0.0378749945181481,0.041884685923718,0.0463085584745351,82.6536024200227,95.1812914030863,111.424585340822
"Bar-headed Goose",1992,"before 2000",-5.14453348669799,0.12341883056083,0.00561428951266776,0.0067119583328248,0.00842965012834834,100,100,100,0.0045678042704356,0.00581422564514776,0.00739949308594667,71.5721693702756,99.8086893994105,139.120974552427
"Bar-headed Goose",2003,"2000-2006",-5.07947715080695,0.136462583599999,0.00533787968235358,0.00717089690266647,0.00888183631975415,89.3431453947153,107.687556003108,123.67339893573,0.00475136082855329,0.00620383817415833,0.00809852381158277,73.1486014979396,105.744458656443,152.687683117407
"Bar-headed Goose",2009,"2007-2010",-4.98479139941639,0.129743932478947,0.00636883447179852,0.00787442908896622,0.00993021012762235,102.467780669654,117.689424937096,131.874872169925,0.00529103776839537,0.00681785718796672,0.00878331738954319,80.5586361488693,117.948961970832,162.192907581137
"Bar-headed Goose",2012,"2011-2012",-4.89659091746991,0.12296716628111,0.00679965155012451,0.00859206775738741,0.0105547764395637,110.765504310276,127.415184630525,150.200485860274,0.00585452161828546,0.00744416632179208,0.009463379437293,90.1654474248329,126.902039977663,179.524274591274
"Bar-headed Goose",2013,"2013",-4.89623258405576,0.131294721762576,0.00680244197851358,0.00860071386956548,0.0106038850617485,112.185916289594,128.098301594009,147.261764208768,0.00576207160380825,0.00744682433460463,0.00962178748329349,91.7684218322595,126.171775863644,178.307719109433
"Bar-headed Goose",2014,"2014",-4.806465981779,0.125224387144643,0.0074167292203632,0.00939782544273932,0.0116698204478898,124.804763949522,139.29728176077,159.546428260584,0.00637671221921093,0.00814336699558055,0.010396903100787,96.004741217763,140.062659009068,201.399469367856
"Bar-headed Goose",2015,"2015",-4.7521588962152,0.118324970082992,0.00819401003344951,0.0099105054644436,0.0120288978821965,134.219864593207,146.676142742245,163.008693367216,0.00682272084568434,0.00859587957736712,0.0108273470454474,106.019102199558,148.512601510845,201.522499830015
"Bar-headed Goose",2016,"2016",-5.0146348409832,0.113984753557942,0.00629490758164408,0.0076308110046202,0.00940961766824625,103.230162159956,113.837452472501,125.784100797552,0.00529655273480256,0.00661805981018814,0.00826791437351076,82.4408361263389,114.46833112951,159.485565376832
"Bar-headed Goose",2017,"2017",-4.85659139223639,0.114349762577961,0.00736388790273433,0.00892880764169183,0.0108260289576069,118.801431802834,133.084587640814,149.21321179712,0.00619617543293347,0.00774678511258229,0.00968354447705548,95.7702550415745,132.750408181193,185.385293227634
"Bar-headed Goose",2018,"2018",-4.86172723253941,0.115290246357445,0.00728668984455142,0.00888475660111733,0.010802594562288,120.657885130981,131.294034377209,148.145007278253,0.00615321456725604,0.00770725417837066,0.00965186802273998,93.5819120513186,131.725413063178,184.857320095081
"Bar-headed Goose",2019,"2019",-4.95393516014687,0.117531165207636,0.00663087075773803,0.00810804453010739,0.00990767821188588,108.667262624544,121.181742804494,131.800702807042,0.00558820655090945,0.00703075711944686,0.00884403132368074,85.4521001779031,120.677849620795,167.444110131933
"Bar-headed Goose",2020,"2020",-5.02112040501834,0.115882442499464,0.00624787193149472,0.00758214694038752,0.00932693491578495,102.826876105208,113.227299020934,125.106478837259,0.00524291731660558,0.0065754178135468,0.0082451705611968,81.3764471747281,113.642805653391,162.00935890089
"Bar-headed Goose",2021,"2021",-5.04854173355067,0.115755705030249,0.00611471802652508,0.00737878963333233,0.00897636906481494,99.7756869115981,109.328700619319,122.813491254207,0.00510272932166111,0.0063981310142167,0.00802106116696033,78.9433259960786,109.812172247925,150.767478019248
"Bar-headed Goose",2022,"2022",-5.03951777296056,0.114857096141699,0.00608896062443086,0.0074446576646724,0.00912199692423925,100.586427217003,110.317132571139,122.979004665138,0.00515791835573085,0.00645594117009848,0.00807929085966059,80.6214311729707,111.581543687633,160.01199826303
"Bar-headed Goose",2023,"2023",-5.0082075042326,0.115971548666145,0.00625426168662766,0.00768050018158118,0.00933740283788328,103.628080860679,114.49287254318,127.055792594194,0.00530995133713914,0.00666059086986947,0.00835333393442737,82.1302742264703,114.761574367549,158.464393303342
"Bar-headed Goose",2024,"2024",-5.12688481651516,0.112800864885211,0.00565626511645553,0.00682321382724569,0.00834367986184256,92.5618610858067,101.641725578698,111.901945944004,0.00474647777267888,0.00591744294110709,0.00737621522181158,74.9418905012095,101.664568137529,141.486254937963
"Graylag Goose",1992,"before 2000",-5.96958350083074,0.536475472645079,0.00367241865370367,0.0046999577944354,0.00592457999264479,100,100,100,0.000892466280139283,0.0025520434660212,0.00728639853563084,23.3177397445296,99.1702942529726,420.749167603514
"Graylag Goose",2003,"2000-2006",-5.98042153985571,0.529953770602055,0.0036797040502574,0.00465149843441537,0.00577523739076377,80.6145913454943,98.1300065344815,124.240156099552,0.000894202589572493,0.00252456841938058,0.00711691308193874,21.2222251760968,96.429061993873,413.810497421108
"Graylag Goose",2009,"2007-2010",-6.11856961771463,0.54752320641078,0.00317592668794099,0.00404856609743699,0.00472108939065398,69.6140025748836,85.9620048815533,106.430165430272,0.000752513608505835,0.00219918109561824,0.00641804470843029,17.1866432713777,87.8801740504509,349.658543545005
"Graylag Goose",2012,"2011-2012",-5.81573134442474,0.530153091090452,0.00411537801854238,0.00548233267884842,0.00675567678201192,95.1018606725382,117.087082827186,143.65104540853,0.00105379374977849,0.00297586321941421,0.00838894514529815,25.4428355822594,111.955881331592,504.070820143819
"Graylag Goose",2013,"2013",-5.89776009511493,0.528509098470666,0.00369218211127692,0.00505103746510377,0.00616843587421319,84.926545958017,107.651871195325,132.165003411383,0.000973974813709579,0.00274182211283075,0.0077060640339791,26.1707342553839,101.446805293015,424.934374371894
"Graylag Goose",2014,"2014",-5.77990031506881,0.526612550525523,0.00451116654802105,0.005665461434335,0.0068120032364825,96.4749889381896,120.754003127246,148.858323210713,0.00109981744176176,0.00308425719824363,0.00863378555535285,23.8816033221669,120.952872080653,571.899861520716
"Graylag Goose",2015,"2015",-5.9110304223128,0.541877187971807,0.00412851728214199,0.00497559823208838,0.00592370122531841,88.5137976510953,105.816582974524,125.349325353995,0.000936296796123015,0.00270572653456338,0.00780596673704283,24.1841180203193,107.650960345041,425.861604253503
"Graylag Goose",2016,"2016",-6.07857835095032,0.540142576801574,0.00331375933461836,0.00420964424283351,0.00505599908535123,75.5690992877165,89.5916479936538,104.436106461969,0.000794613091103368,0.00228880862439849,0.00658342811105503,20.41652813409,91.538097655049,413.820187263211
"Graylag Goose",2017,"2017",-5.99782371583817,0.53958734768369,0.00371744296680585,0.00456411115223473,0.00544334724227771,83.3394169581821,97.222528886977,111.398667638283,0.000862352663449013,0.00248106956647828,0.00712741366613,22.2591907992985,96.1595317857621,422.761009918212
"Graylag Goose",2018,"2018",-5.9258836254161,0.537761700765552,0.00399697321802367,0.00489810681171114,0.00566332250569948,86.9790802362549,105.395013904291,121.562379317897,0.000929966752395865,0.00266588804314437,0.00762976861506802,21.8486020493895,101.588041295612,473.623490248063
"Graylag Goose",2019,"2019",-6.03573940071077,0.534467279811802,0.00360127865807458,0.00439058964918902,0.0051477975426205,78.5821758074955,93.8072534167682,109.78660835663,0.000838651979291495,0.0023888695272811,0.00679484790923096,19.4635125197877,93.2569081956997,410.703888116613
"Graylag Goose",2020,"2020",-5.92529042526304,0.535046758310742,0.00399415426185275,0.00489946788333646,0.00570296689286093,88.7475028840041,104.065438930562,121.81101966766,0.000935480745648524,0.00266746780579995,0.00759391654859235,24.4867495238143,107.172542213502,518.060275099709
"Graylag Goose",2021,"2021",-5.97697014042943,0.534051448447382,0.00390237824520884,0.00465483995746674,0.00540290609323325,83.0810456143295,98.534658627448,116.230037062364,0.000890118281345929,0.00253328570218687,0.00719880996145833,22.2594795897169,97.2663773730525,409.808170568495
