"timegroups","COMMON.NAME","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_comb_std","mean_comb_std","rci_comb_std"
1985,"Lesser Whistling-Duck","before 2000",-2.34763879159594,0.168000055312393,0.0664630456098606,0.0911676313601932,0.124424043796278,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"Lesser Whistling-Duck","2000-2006",-2.21231104656155,0.176156025338491,0.0745658387562582,0.103670706032237,0.143224824852026,71.4694531261325,113.714379199615,173.001122687286,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Lesser Whistling-Duck","2007-2010",-2.79409750249196,0.138849870728917,0.0455269544522,0.0593367385531698,0.0771630593067583,43.587638946717,65.0853133594498,97.1259410830957,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Lesser Whistling-Duck","2011-2012",-2.90213225815201,0.151333248822376,0.0399917254921669,0.0534258984610391,0.0712027270834462,38.2075388637366,58.6018279338193,92.6190331980364,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Lesser Whistling-Duck","2013",-2.40999505490659,0.131629666425812,0.0670387556148075,0.0859003970813003,0.109748539817667,62.4328126943356,94.2224732612799,144.454000898372,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Lesser Whistling-Duck","2014",-2.57033954636246,0.106284208982336,0.0602316837435343,0.0736559438901491,0.0899260796200867,56.8060373653338,80.7917709292486,118.716290281863,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Lesser Whistling-Duck","2015",-2.61802070780565,0.0973040026895861,0.0585001651321358,0.0703499961975305,0.0844903955376198,53.1536740158564,77.1655412649534,112.054140939689,100,100,100,NA,NA,NA,100,100,100
2016,"Lesser Whistling-Duck","2016",-2.68875471908975,0.0991720375391387,0.0544223124466196,0.0657073152420191,0.0792325936616473,49.223861672593,72.0730749079317,103.218484063994,71.3161495290076,93.4005952999975,121.946271571551,NA,NA,NA,71.3161495290076,93.4005952999975,121.946271571551
2017,"Lesser Whistling-Duck","2017",-2.52140557017976,0.0828141313688122,0.0660276886638682,0.0772035452846254,0.0901779033195957,59.9912536789232,84.6830658346302,120.654071816213,85.316007557759,109.742074566502,141.221758101975,NA,NA,NA,85.316007557759,109.742074566502,141.221758101975
2018,"Lesser Whistling-Duck","2018",-2.76585494288505,0.0850244473681801,0.0518699095770011,0.0609835500923916,0.0716370368542906,47.8435805386988,66.8916688769201,94.9595015367691,68.6205056280759,86.6859323221005,109.739785244708,NA,NA,NA,68.6205056280759,86.6859323221005,109.739785244708
2019,"Lesser Whistling-Duck","2019",-2.44393611871696,0.0767637087908566,0.0719699829647007,0.0831564668173495,0.0959898970135478,63.5352158614413,91.2127095732119,127.109556001824,93.0661425917367,118.203939320566,147.48352770441,NA,NA,NA,93.0661425917367,118.203939320566,147.48352770441
2020,"Lesser Whistling-Duck","2020",-2.51169672917818,0.080224218688356,0.0669774743492866,0.0779266155953857,0.0905770695279974,58.5789613395962,85.4761875818692,121.290151032781,87.722424430113,110.769893116385,140.302129481111,NA,NA,NA,87.722424430113,110.769893116385,140.302129481111
2021,"Lesser Whistling-Duck","2021",-2.75706772788324,0.078540075741324,0.0529666214562711,0.0615048862462976,0.071366869487288,48.3448856897956,67.4635123548386,96.2944139500289,69.0629969018486,87.4269929931519,107.7772409621,NA,NA,NA,69.0629969018486,87.4269929931519,107.7772409621
2022,"Lesser Whistling-Duck","2022",-2.70557752359233,0.0741127689755307,0.0561573733634928,0.0646474068501383,0.0743696162555021,50.4676021215876,70.9104820270295,100.583000387383,71.9765287855001,91.8939734817037,115.079347384226,NA,NA,NA,71.9765287855001,91.8939734817037,115.079347384226
2023,"Lesser Whistling-Duck","2023",-2.58692598612736,0.0746397847185884,0.0629415545712027,0.0724893550635594,0.0834198676363605,55.8076554910339,79.5121623563543,115.479988454128,79.5182184475032,103.041022006628,127.833068972727,NA,NA,NA,79.5182184475032,103.041022006628,127.833068972727
2024,"Lesser Whistling-Duck","2024",-2.78710256459275,0.0756326413531814,0.0517266960203939,0.0597405545320682,0.0689501726882849,47.3385265235328,65.5282512452691,91.4095206894789,67.7725468290025,84.9190586511577,106.284025207388,NA,NA,NA,67.7725468290025,84.9190586511577,106.284025207388
2025,"Lesser Whistling-Duck","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.8876914056808,92.7350305789804,111.982190893811,76.8876914056808,92.7350305789804,111.982190893811
2026,"Lesser Whistling-Duck","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.0429070329663,91.7624627785449,113.900669253602,74.0429070329663,91.7624627785449,113.900669253602
2027,"Lesser Whistling-Duck","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.2608686084693,90.8081124741746,115.948776856413,71.2608686084693,90.8081124741746,115.948776856413
2028,"Lesser Whistling-Duck","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5574517805526,89.8716252473077,118.106492405999,68.5574517805526,89.8716252473077,118.106492405999
2029,"Lesser Whistling-Duck","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9408340996519,88.9526551578569,120.361831383885,65.9408340996519,88.9526551578569,120.361831383885
2030,"Lesser Whistling-Duck","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4147451564825,88.0508645337429,122.707584623906,63.4147451564825,88.0508645337429,122.707584623906
